# Section	Page	Header	Code	Locale	Old	New	Level
#Section	Page	Header	Code	Locale	Old	New	Level
Timezones	North America	Cities and Regions	Pangnirtung	az	Panqnirtanq	▷removed◁	moderate
Timezones	North America	Cities and Regions	Rainy_River	az	Reyni Çayı	▷removed◁	moderate
Timezones	North America	Cities and Regions	Santa_Isabel	az	Santa İzabel	▷removed◁	moderate
Timezones	North America	Cities and Regions	Thunder_Bay	az	İldırım Körfəzi	▷removed◁	moderate
Timezones	North America	Cities and Regions	Yellowknife	az	Yellounayf	▷removed◁	moderate
Timezones	Europe	Cities and Regions	Uzhgorod	az	Ujqorod	▷removed◁	moderate
Timezones	Europe	Cities and Regions	Zaporozhye	az	Zaporojye	▷removed◁	moderate
Timezones	Australasia	Cities and Regions	Currie	az	Kuriye	▷removed◁	moderate
Timezones	Oceania	Cities and Regions	Johnston	az	Conston	▷removed◁	moderate
Timezones	Unknown Region	Macquarie	standard-long	az	Makari Adası Vaxtı	▷removed◁	comprehensive
Timezones	Unknown Region	Mexico_Northwest	generic-long	az	Şimal-Qərbi Meksika Vaxtı	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	standard-long	az	Şimal-Qərbi Meksika Standart Vaxtı	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	daylight-long	az	Şimal-Qərbi Meksika Yay Vaxtı	▷removed◁	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Timezones	Unknown Region	Macquarie	standard-long	bal	‫ماکواریئے گیشّتگێن ساهت‬	▷removed◁	comprehensive
Timezones	Unknown Region	Mexico_Northwest	generic-long	bal	‫شمالی مِکسیکۆئے ساهت‬	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	standard-long	bal	‫شمالی مِکسیکۆئے گیشّتگێن ساهت‬	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	daylight-long	bal	‫شمالی مِکسیکۆئے گرماگی ساهت‬	▷removed◁	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Timezones	Unknown Region	Macquarie	standard-long	bal_Latn	Makwáriay anjári wahd	▷removed◁	comprehensive
Timezones	Unknown Region	Mexico_Northwest	generic-long	bal_Latn	Shemálrónendi Meksikóay wahd	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	standard-long	bal_Latn	Górichánrónendi Meksikóay anjári wahd	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	daylight-long	bal_Latn	Shemálrónendi Meksikóay garmági wahd	▷removed◁	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Timezones	North America	Cities and Regions	Nipigon	be	Ніпіган	▷removed◁	moderate
Timezones	North America	Cities and Regions	Pangnirtung	be	Пангніртанг	▷removed◁	moderate
Timezones	North America	Cities and Regions	Rainy_River	be	Рэйні-Рывер	▷removed◁	moderate
Timezones	North America	Cities and Regions	Rainy_River	be_TARASK	Рэйні-Рывэр	▷removed◁	moderate
Timezones	North America	Cities and Regions	Santa_Isabel	be	Санта-Ісабель	▷removed◁	moderate
Timezones	North America	Cities and Regions	Santa_Isabel	be_TARASK	Санта-Ісабэль	▷removed◁	moderate
Timezones	North America	Cities and Regions	Thunder_Bay	be	Тандэр-Бэй	▷removed◁	moderate
Timezones	North America	Cities and Regions	Yellowknife	be	Елаўнайф	▷removed◁	moderate
Timezones	Europe	Cities and Regions	Uzhgorod	be	Ужгарад	▷removed◁	moderate
Timezones	Europe	Cities and Regions	Zaporozhye	be	Запарожжа	▷removed◁	moderate
Timezones	Australasia	Cities and Regions	Currie	be	Керы	▷removed◁	moderate
Timezones	Australasia	Cities and Regions	Currie	be_TARASK	Кэры	▷removed◁	moderate
Timezones	Oceania	Cities and Regions	Johnston	be	Джонстан	▷removed◁	moderate
Timezones	Unknown Region	Macquarie	standard-long	be	Час вострава Макуоры	▷removed◁	comprehensive
Timezones	Unknown Region	Mexico_Northwest	generic-long	be	Паўночна-заходні мексіканскі час	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	generic-long	be_TARASK	Паўночна-заходні Мэксыканскі час	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	standard-long	be	Паўночна-заходні мексіканскі стандартны час	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	standard-long	be_TARASK	Паўночна-заходні Мэксыканскі змоўчны час	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	daylight-long	be	Паўночна-заходні мексіканскі летні час	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	daylight-long	be_TARASK	Паўночна-заходні Мэксыканскі летні час	▷removed◁	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Timezones	Europe	Cities and Regions	Uzhgorod	bew	Usgorod	▷removed◁	moderate
Timezones	Europe	Cities and Regions	Zaporozhye	bew	Saporijiah	▷removed◁	moderate
Timezones	Oceania	Cities and Regions	Johnston	bew	Jonsten	▷removed◁	moderate
Timezones	Unknown Region	Macquarie	standard-long	bew	Waktu Pulo Macquarie	▷removed◁	comprehensive
Timezones	Unknown Region	Mexico_Northwest	generic-long	bew	Waktu Mèksiko Lor-kulon	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	standard-long	bew	Waktu Pakem Mèksiko Lor-kulon	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	daylight-long	bew	Waktu Musim Pentèr Mèksiko Lor-kulon	▷removed◁	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Locale Display Names	Keys	collation	collation-reformed	bg	Следреформен ред на сортиране	▷removed◁	comprehensive
Timezones	North America	Cities and Regions	Nipigon	bg	Нипигон	▷removed◁	moderate
Timezones	North America	Cities and Regions	Pangnirtung	bg	Пангниртунг	▷removed◁	moderate
Timezones	North America	Cities and Regions	Rainy_River	bg	Рейни Ривър	▷removed◁	moderate
Timezones	North America	Cities and Regions	Santa_Isabel	bg	Санта Исабел	▷removed◁	moderate
Timezones	North America	Cities and Regions	Thunder_Bay	bg	Тъндър Бей	▷removed◁	moderate
Timezones	North America	Cities and Regions	Yellowknife	bg	Йелоунайф	▷removed◁	moderate
Timezones	Europe	Cities and Regions	Uzhgorod	bg	Ужгород	▷removed◁	moderate
Timezones	Europe	Cities and Regions	Zaporozhye	bg	Запорожие	▷removed◁	moderate
Timezones	Australasia	Cities and Regions	Currie	bg	Къри	▷removed◁	moderate
Timezones	Oceania	Cities and Regions	Johnston	bg	Джонстън	▷removed◁	moderate
Timezones	Unknown Region	Macquarie	standard-long	bg	Маккуори	▷removed◁	comprehensive
Timezones	Unknown Region	Mexico_Northwest	generic-long	bg	Северозападно мексиканско време	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	standard-long	bg	Северозападно стандартно мексиканско време	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	daylight-long	bg	Северозападно лятно часово мексиканско време	▷removed◁	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Timezones	North America	Cities and Regions	Nipigon	blo	Nipigɔn	▷removed◁	moderate
Timezones	North America	Cities and Regions	Pangnirtung	blo	Panyɩrtʊʊŋ	▷removed◁	moderate
Timezones	North America	Cities and Regions	Rainy_River	blo	Rɛɩni Riifa	▷removed◁	moderate
Timezones	North America	Cities and Regions	Thunder_Bay	blo	Sanɖɛɛr Baɩ	▷removed◁	moderate
Timezones	North America	Cities and Regions	Yellowknife	blo	Yɛloonaɩf	▷removed◁	moderate
Timezones	Europe	Cities and Regions	Uzhgorod	blo	Usgɔrɔɖ	▷removed◁	moderate
Timezones	Europe	Cities and Regions	Zaporozhye	blo	Sapɔrɔsɩyɛ	▷removed◁	moderate
Timezones	Oceania	Cities and Regions	Johnston	blo	Jɔnstɔn	▷removed◁	moderate
Timezones	Unknown Region	Macquarie	standard-long	blo	Makarii kaAtukǝltǝna kaakɔŋkɔŋɔ̀	▷removed◁	comprehensive
Timezones	Unknown Region	Mexico_Northwest	generic-long	blo	Mɛsik gʊpɛnɛ na gɩteŋshilelaŋ kʊfɔɔ nɩ kaakɔŋkɔŋɔ̀	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	standard-long	blo	Mɛsik gʊpɛnɛ na gɩteŋshilelaŋ kʊfɔɔ nɩ kaakɔŋkɔŋɔ̀ ɖeiɖei	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	daylight-long	blo	Mɛsik gʊpɛnɛ na gɩteŋshilelaŋ kʊfɔɔ nɩ kaakɔŋkɔŋɔ̀ gafʊbaka	▷removed◁	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Timezones	North America	Cities and Regions	Nipigon	bn	নিপিগোন	▷removed◁	moderate
Timezones	North America	Cities and Regions	Pangnirtung	bn	প্যাঙ্গনির্টুং	▷removed◁	moderate
Timezones	North America	Cities and Regions	Rainy_River	bn	রেইনি রিভার	▷removed◁	moderate
Timezones	North America	Cities and Regions	Santa_Isabel	bn	সান্তা ইসাবেল	▷removed◁	moderate
Timezones	North America	Cities and Regions	Thunder_Bay	bn	থান্ডার বে	▷removed◁	moderate
Timezones	North America	Cities and Regions	Yellowknife	bn	ইয়েলোনাইফ	▷removed◁	moderate
Timezones	Europe	Cities and Regions	Uzhgorod	bn	উঝগোরোড	▷removed◁	moderate
Timezones	Europe	Cities and Regions	Zaporozhye	bn	জেপোরোজাইয়াই	▷removed◁	moderate
Timezones	Australasia	Cities and Regions	Currie	bn	কিউরি	▷removed◁	moderate
Timezones	Oceania	Cities and Regions	Johnston	bn	জনস্টন	▷removed◁	moderate
Timezones	Unknown Region	Macquarie	standard-long	bn	ম্যাককুরি দ্বীপ সময়	▷removed◁	comprehensive
Timezones	Unknown Region	Mexico_Northwest	generic-long	bn	উত্তরপশ্চিম মেক্সিকোর সময়	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	standard-long	bn	উত্তরপশ্চিম মেক্সিকোর মানক সময়	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	daylight-long	bn	উত্তরপশ্চিম মেক্সিকোর দিনের সময়	▷removed◁	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Locale Display Names	Keys	collation	collation-reformed	br	urzh rummañ adreizhet	▷removed◁	comprehensive
Timezones	Unknown Region	Macquarie	standard-long	br	eur Enez Macquarie	▷removed◁	comprehensive
Timezones	Unknown Region	Mexico_Northwest	generic-long	br	eur Gwalarn Mecʼhiko	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	standard-long	br	eur cʼhoañv Gwalarn Mecʼhiko	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	daylight-long	br	eur hañv Gwalarn Mecʼhiko	▷removed◁	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Timezones	North America	Cities and Regions	Nipigon	brx	निपिग’न	▷removed◁	moderate
Timezones	North America	Cities and Regions	Pangnirtung	brx	पांग्नीरटुं	▷removed◁	moderate
Timezones	North America	Cities and Regions	Rainy_River	brx	रैनी रिभार	▷removed◁	moderate
Timezones	North America	Cities and Regions	Thunder_Bay	brx	थान्डार गाथोन	▷removed◁	moderate
Timezones	North America	Cities and Regions	Yellowknife	brx	येल्ल’नाईफ	▷removed◁	moderate
Timezones	Europe	Cities and Regions	Uzhgorod	brx	ऊज्ह’र’ड	▷removed◁	moderate
Timezones	Europe	Cities and Regions	Zaporozhye	brx	झाप’र’झ्ये	▷removed◁	moderate
Timezones	Australasia	Cities and Regions	Currie	brx	करी	▷removed◁	moderate
Timezones	Oceania	Cities and Regions	Johnston	brx	ज’नस्ट’न	▷removed◁	moderate
Timezones	Unknown Region	Macquarie	standard-long	brx	माक्वारी द्वीप सम	▷removed◁	comprehensive
Timezones	Unknown Region	Mexico_Northwest	generic-long	brx	साहा-सोनाब मेक्सिक’ सम	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	standard-long	brx	साहा-सोनाब मेक्सिक’ थाखोआरि सम	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	daylight-long	brx	साहा-सोनाब मेक्सिक’ सानारि सम	▷removed◁	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Locale Display Names	Keys	collation	collation-reformed	bs	Reformirano sortiranje	▷removed◁	comprehensive
Timezones	North America	Cities and Regions	Santa_Isabel	bs	Santa Isabel	▷removed◁	moderate
Timezones	Europe	Cities and Regions	Uzhgorod	bs	Užgorod	▷removed◁	moderate
Timezones	Europe	Cities and Regions	Zaporozhye	bs	Zaporožje	▷removed◁	moderate
Timezones	Australasia	Cities and Regions	Currie	bs	Currie	▷removed◁	moderate
Timezones	Unknown Region	Macquarie	standard-long	bs	Vrijeme na Ostrvu Makvori	▷removed◁	comprehensive
Timezones	Unknown Region	Mexico_Northwest	generic-long	bs	Sjeverozapadno meksičko vrijeme	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	standard-long	bs	Sjeverozapadno meksičko standardno vrijeme	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	daylight-long	bs	Sjeverozapadno meksičko ljetno vrijeme	▷removed◁	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Timezones	North America	Cities and Regions	Nipigon	bs_Cyrl	Нипигон	▷removed◁	moderate
Timezones	North America	Cities and Regions	Pangnirtung	bs_Cyrl	Пангниртунг	▷removed◁	moderate
Timezones	North America	Cities and Regions	Rainy_River	bs_Cyrl	Рејни Ривер	▷removed◁	moderate
Timezones	North America	Cities and Regions	Thunder_Bay	bs_Cyrl	Тандер Беј	▷removed◁	moderate
Timezones	North America	Cities and Regions	Yellowknife	bs_Cyrl	Јелоунајф	▷removed◁	moderate
Timezones	Europe	Cities and Regions	Uzhgorod	bs_Cyrl	Ужгород	▷removed◁	moderate
Timezones	Europe	Cities and Regions	Zaporozhye	bs_Cyrl	Запорожје	▷removed◁	moderate
Timezones	Australasia	Cities and Regions	Currie	bs_Cyrl	Курие	▷removed◁	moderate
Timezones	Oceania	Cities and Regions	Johnston	bs_Cyrl	Џонстон	▷removed◁	moderate
Timezones	Unknown Region	Macquarie	standard-long	bs_Cyrl	Макверијско вријеме	▷removed◁	comprehensive
Timezones	Unknown Region	Mexico_Northwest	generic-long	bs_Cyrl	Сјеверномексичко вријеме	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	standard-long	bs_Cyrl	Сјеверномексичко стандардно вријеме	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	daylight-long	bs_Cyrl	Сјеверномексичко љетње рачунање времена	▷removed◁	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Locale Display Names	Keys	collation	collation-reformed	ca	ordre reformat	▷removed◁	comprehensive
Timezones	North America	Cities and Regions	Santa_Isabel	ca	Santa Isabel	▷removed◁	moderate
Timezones	Europe	Cities and Regions	Uzhgorod	ca	Újhorod	▷removed◁	moderate
Timezones	Europe	Cities and Regions	Zaporozhye	ca	Zaporíjia	▷removed◁	moderate
Timezones	Australasia	Cities and Regions	Currie	ca	Currie	▷removed◁	moderate
Timezones	Unknown Region	Macquarie	standard-long	ca	Hora de Macquarie	▷removed◁	comprehensive
Timezones	Unknown Region	Mexico_Northwest	generic-long	ca	Hora del nord-oest de Mèxic	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	standard-long	ca	Hora estàndard del nord-oest de Mèxic	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	daylight-long	ca	Hora d’estiu del nord-oest de Mèxic	▷removed◁	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Locale Display Names	Keys	collation	collation-reformed	ccp	𑄢𑄨𑄜𑄧𑄟𑄴𑄓𑄨 𑄝𑄬𑄭𑄣𑄧𑄚	▷removed◁	comprehensive
Timezones	North America	Cities and Regions	Nipigon	ccp	𑄚𑄨𑄛𑄨𑄉𑄮𑄚𑄴	▷removed◁	moderate
Timezones	North America	Cities and Regions	Pangnirtung	ccp	𑄛𑄳𑄠𑄋𑄴𑄉𑄧𑄚𑄨𑄢𑄴𑄑𑄪𑄁	▷removed◁	moderate
Timezones	North America	Cities and Regions	Rainy_River	ccp	𑄣𑄬𑄭𑄚𑄨 𑄢𑄨𑄞𑄢𑄴	▷removed◁	moderate
Timezones	North America	Cities and Regions	Santa_Isabel	ccp	𑄥𑄚𑄴𑄖 𑄃𑄨𑄥𑄝𑄬𑄣𑄴	▷removed◁	moderate
Timezones	North America	Cities and Regions	Thunder_Bay	ccp	𑄐𑄚𑄴𑄓𑄢𑄴 𑄝𑄬	▷removed◁	moderate
Timezones	North America	Cities and Regions	Yellowknife	ccp	𑄃𑄨𑄠𑄬𑄣𑄮𑄚𑄭𑄜𑄴	▷removed◁	moderate
Timezones	Europe	Cities and Regions	Uzhgorod	ccp	𑄅𑄪𑄏𑄴𑄉𑄮𑄢𑄮𑄓𑄴	▷removed◁	moderate
Timezones	Europe	Cities and Regions	Zaporozhye	ccp	𑄎𑄬𑄛𑄮𑄢𑄮𑄎𑄭𑄠𑄭	▷removed◁	moderate
Timezones	Australasia	Cities and Regions	Currie	ccp	𑄇𑄨𑄃𑄪𑄢𑄨	▷removed◁	moderate
Timezones	Oceania	Cities and Regions	Johnston	ccp	𑄎𑄧𑄚𑄴𑄥𑄳𑄑𑄧𑄚𑄴	▷removed◁	moderate
Timezones	Unknown Region	Macquarie	standard-long	ccp	𑄟𑄳𑄠𑄇𑄴𑄇𑄪𑄢𑄨 𑄉𑄭 𑄉𑄭 𑄞𑄬𑄘 𑄃𑄧𑄇𑄴𑄖𑄧	▷removed◁	comprehensive
Timezones	Unknown Region	Mexico_Northwest	generic-long	ccp	𑄃𑄪𑄖𑄴𑄖𑄮𑄢𑄴 𑄛𑄧𑄏𑄨𑄟𑄴 𑄟𑄬𑄇𑄴𑄥𑄨𑄇𑄮𑄢𑄴 𑄃𑄧𑄇𑄴𑄖𑄧	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	standard-long	ccp	𑄃𑄪𑄖𑄴𑄖𑄮𑄢𑄴 𑄛𑄧𑄏𑄨𑄟𑄴 𑄟𑄬𑄇𑄴𑄥𑄨𑄇𑄮𑄢𑄴 𑄟𑄚𑄧𑄇𑄴 𑄃𑄧𑄇𑄴𑄖𑄧	▷removed◁	moderate
Timezones	Unknown Region	Mexico_Northwest	daylight-long	ccp	𑄃𑄪𑄖𑄴𑄖𑄮𑄢𑄴 𑄛𑄧𑄏𑄨𑄟𑄴 𑄟𑄬𑄇𑄴𑄥𑄨𑄇𑄮𑄢𑄴 𑄘𑄨𑄚𑄮𑄢𑄴 𑄃𑄧𑄇𑄴𑄖𑄧	▷removed◁	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Timezones	North America	Cities and Regions	Nipigon	ce	Нипигон	▷removed◁	moderate
Timezones	North America	Cities and Regions	Pangnirtung	ce	Пангниртанг	▷removed◁	moderate
Timezones	North America	Cities and Regions	Rainy_River	ce	Рейни-Ривер	▷removed◁	moderate
Timezones	North America	Cities and Regions	Santa_Isabel	ce	Санта-Изабел	▷removed◁	moderate
Timezones	North America	Cities and Regions	Thunder_Bay	ce	Тандер-Бей	▷removed◁	moderate
Timezones	North America	Cities and Regions	Yellowknife	ce	Йеллоунайф	▷removed◁	moderate
Timezones	Europe	Cities and Regions	Uzhgorod	ce	Ужгород	▷removed◁	moderate
Timezones	Europe	Cities and Regions	Zaporozhye	ce	Запорожье	▷removed◁	moderate
Timezones	Australasia	Cities and Regions	Currie	ce	Керри	▷removed◁	moderate
Timezones	Oceania	Cities and Regions	Johnston	ce	Джонстон	▷removed◁	moderate
Timezones	Unknown Region	Macquarie	standard-long	ce	Маккуори	▷removed◁	comprehensive
Timezones	Unknown Region	Mexico_Northwest	generic-long	ce	Къилбаседа Американ Мексикан хан	▷removed◁	moderate
