force	newtons	inanimate	Овај њутн	accusative	{0} њутн	Видим 21 њутн	{0} њутна	Видим 3 њутна	{0} њутна	Видим 5 њутна
force	newtons	inanimate	Овај њутн	genitive	{0} њутна	Од 21 њутна до ...	{0} њутна	Од 3 њутна до ...	{0} њутна	Од 5 њутна до ...
force	newtons	inanimate	Овај њутн	instrumental	{0} њутном	... са 21 њутном ...	{0} њутна	... са 3 њутна ...	{0} њутна	... са 5 њутна ...
frequency	hertz	inanimate	Овај херц	nominative	{0} херц	21 херц је	{0} херца	3 херца је	{0} херца	5 херца је
frequency	hertz	inanimate	Овај херц	accusative	{0} херц	Видим 21 херц	{0} херца	Видим 3 херца	{0} херца	Видим 5 херца
frequency	hertz	inanimate	Овај херц	genitive	{0} херца	Од 21 херца до ...	{0} херца	Од 3 херца до ...	{0} херца	Од 5 херца до ...
frequency	hertz	inanimate	Овај херц	instrumental	{0} херцом	... са 21 херцом ...	{0} херца	... са 3 херца ...	{0} херца	... са 5 херца ...
graphics	pixel ( = 1 px)	inanimate	Овај px	nominative	{0} px	21 px је	{0} px	3 px је	{0} px	5 px је
graphics	pixel ( = 1 px)	inanimate	Овај px	accusative	{0} px	Видим 21 px	{0} px	Видим 3 px	{0} px	Видим 5 px
graphics	pixel ( = 1 px)	inanimate	Овај px	genitive	{0} px	Од 21 px до ...	{0} px	Од 3 px до ...	{0} px	Од 5 px до ...
graphics	pixel ( = 1 px)	inanimate	Овај px	instrumental	{0} px	... са 21 px ...	{0} px	... са 3 px ...	{0} px	... са 5 px ...
illuminance	lux	inanimate	Овај лукс	nominative	{0} лукс	21 лукс је	{0} лукса	3 лукса је	{0} лукса	5 лукса је
illuminance	lux	inanimate	Овај лукс	accusative	{0} лукс	Видим 21 лукс	{0} лукса	Видим 3 лукса	{0} лукса	Видим 5 лукса
illuminance	lux	inanimate	Овај лукс	genitive	{0} лукса	Од 21 лукса до ...	{0} лукса	Од 3 лукса до ...	{0} лукса	Од 5 лукса до ...
illuminance	lux	inanimate	Овај лукс	instrumental	{0} луксом	... са 21 луксом ...	{0} лукса	... са 3 лукса ...	{0} лукса	... са 5 лукса ...
length	meters	inanimate	Овај метар	nominative	{0} метар	21 метар је	{0} метра	3 метра је	{0} метара	5 метара је
length	meters	inanimate	Овај метар	accusative	{0} метар	Видим 21 метар	{0} метра	Видим 3 метра	{0} метара	Видим 5 метара
length	meters	inanimate	Овај метар	genitive	{0} метра	Од 21 метра до ...	{0} метра	Од 3 метра до ...	{0} метара	Од 5 метара до ...
length	meters	inanimate	Овај метар	instrumental	{0} метром	... са 21 метром ...	{0} метра	... са 3 метра ...	{0} метара	... са 5 метара ...
length	mile-scandinavian ( = 10 km)	feminine	Ова скандинавска миља	nominative	{0} скандинавска миља	21 скандинавска миља је	{0} скандинавске миље	3 скандинавске миље је	{0} скандинавских миља	5 скандинавских миља је
length	mile-scandinavian ( = 10 km)	feminine	Ова скандинавска миља	accusative	{0} скандинавску миљу	Видим 21 скандинавску миљу	{0} скандинавске миље	Видим 3 скандинавске миље	{0} скандинавских миља	Видим 5 скандинавских миља
length	mile-scandinavian ( = 10 km)	feminine	Ова скандинавска миља	genitive	{0} скандинавске миље	Од 21 скандинавске миље до ...	{0} скандинавске миље	Од 3 скандинавске миље до ...	{0} скандинавских миља	Од 5 скандинавских миља до ...
length	mile-scandinavian ( = 10 km)	feminine	Ова скандинавска миља	instrumental	{0} скандинавском миљом	... са 21 скандинавском миљом ...	{0} скандинавске миље	... са 3 скандинавске миље ...	{0} скандинавских миља	... са 5 скандинавских миља ...
luminous-flux	lumen	inanimate	Овај лумен	nominative	{0} лумен	21 лумен је	{0} лумена	3 лумена је	{0} лумена	5 лумена је
luminous-flux	lumen	inanimate	Овај лумен	accusative	{0} лумен	Видим 21 лумен	{0} лумена	Видим 3 лумена	{0} лумена	Видим 5 лумена
luminous-flux	lumen	inanimate	Овај лумен	genitive	{0} лумена	Од 21 лумена до ...	{0} лумена	Од 3 лумена до ...	{0} лумена	Од 5 лумена до ...
luminous-flux	lumen	inanimate	Овај лумен	instrumental	{0} луменом	... са 21 луменом ...	{0} лумена	... са 3 лумена ...	{0} лумена	... са 5 лумена ...
luminous-intensity	candela	feminine	Ова кандела	nominative	{0} кандела	21 кандела је	{0} канделе	3 канделе је	{0} кандела	5 кандела је
luminous-intensity	candela	feminine	Ова кандела	accusative	{0} канделу	Видим 21 канделу	{0} канделе	Видим 3 канделе	{0} кандела	Видим 5 кандела
luminous-intensity	candela	feminine	Ова кандела	genitive	{0} канделе	Од 21 канделе до ...	{0} канделе	Од 3 канделе до ...	{0} кандела	Од 5 кандела до ...
luminous-intensity	candela	feminine	Ова кандела	instrumental	{0} канделом	... са 21 канделом ...	{0} канделе	... са 3 канделе ...	{0} кандела	... са 5 кандела ...
mass	carat ( = 200 mg)	inanimate	Овај карат	nominative	{0} карат	21 карат је	{0} карата	3 карата је	{0} карата	5 карата је
mass	carat ( = 200 mg)	inanimate	Овај карат	accusative	{0} карат	Видим 21 карат	{0} карата	Видим 3 карата	{0} карата	Видим 5 карата
mass	carat ( = 200 mg)	inanimate	Овај карат	genitive	{0} карата	Од 21 карата до ...	{0} карата	Од 3 карата до ...	{0} карата	Од 5 карата до ...
mass	carat ( = 200 mg)	inanimate	Овај карат	instrumental	{0} каратом	... са 21 каратом ...	{0} карата	... са 3 карата ...	{0} карата	... са 5 карата ...
mass	grams	inanimate	Овај грам	nominative	{0} грам	21 грам је	{0} грама	3 грама је	{0} грама	5 грама је
mass	grams	inanimate	Овај грам	accusative	{0} грам	Видим 21 грам	{0} грама	Видим 3 грама	{0} грама	Видим 5 грама
mass	grams	inanimate	Овај грам	genitive	{0} грама	Од 21 грама до ...	{0} грама	Од 3 грама до ...	{0} грама	Од 5 грама до ...
mass	grams	inanimate	Овај грам	instrumental	{0} грамом	... са 21 грамом ...	{0} грама	... са 3 грама ...	{0} грама	... са 5 грама ...
mass	kilograms	inanimate	Овај килограм	nominative	{0} килограм	21 килограм је	{0} килограма	3 килограма је	{0} килограма	5 килограма је
mass	kilograms	inanimate	Овај килограм	accusative	{0} килограм	Видим 21 килограм	{0} килограма	Видим 3 килограма	{0} килограма	Видим 5 килограма
mass	kilograms	inanimate	Овај килограм	genitive	{0} килограма	Од 21 килограма до ...	{0} килограма	Од 3 килограма до ...	{0} килограма	Од 5 килограма до ...
mass	kilograms	inanimate	Овај килограм	instrumental	{0} килограмом	... са 21 килограмом ...	{0} килограма	... са 3 килограма ...	{0} килограма	... са 5 килограма ...
mass	metric tons	feminine	Ова метричка тона	nominative	{0} метричка тона	21 метричка тона је	{0} метричке тоне	3 метричке тоне је	{0} метричких тона	5 метричких тона је
mass	metric tons	feminine	Ова метричка тона	accusative	{0} метричку тону	Видим 21 метричку тону	{0} метричке тоне	Видим 3 метричке тоне	{0} метричких тона	Видим 5 метричких тона
mass	metric tons	feminine	Ова метричка тона	genitive	{0} метричке тоне	Од 21 метричке тоне до ...	{0} метричке тоне	Од 3 метричке тоне до ...	{0} метричких тона	Од 5 метричких тона до ...
mass	metric tons	feminine	Ова метричка тона	instrumental	{0} метричком тоном	... са 21 метричком тоном ...	{0} метричке тоне	... са 3 метричке тоне ...	{0} метричких тона	... са 5 метричких тона ...
portion	parts per million	feminine	Ова честица на милион	nominative	{0} честица на милион	21 честица на милион је	{0} честице на милион	3 честице на милион је	{0} честица на милион	5 честица на милион је
portion	parts per million	feminine	Ова честица на милион	accusative	{0} честицу на милион	Видим 21 честицу на милион	{0} честице на милион	Видим 3 честице на милион	{0} честица на милион	Видим 5 честица на милион
portion	parts per million	feminine	Ова честица на милион	genitive	{0} честице на милион	Од 21 честице на милион до ...	{0} честице на милион	Од 3 честице на милион до ...	{0} честица на милион	Од 5 честица на милион до ...
portion	parts per million	feminine	Ова честица на милион	instrumental	{0} честицом на милион	... са 21 честицом на милион ...	{0} честице на милион	... са 3 честице на милион ...	{0} честица на милион	... са 5 честица на милион ...
portion	permyriad	inanimate	Овај ‱	nominative	{0}‱	21‱ је	{0}‱	3‱ је	{0}‱	5‱ је
portion	permyriad	inanimate	Овај ‱	accusative	{0}‱	Видим 21‱	{0}‱	Видим 3‱	{0}‱	Видим 5‱
portion	permyriad	inanimate	Овај ‱	genitive	{0}‱	Од 21‱ до ...	{0}‱	Од 3‱ до ...	{0}‱	Од 5‱ до ...
portion	permyriad	inanimate	Овај ‱	instrumental	{0}‱	... са 21‱ ...	{0}‱	... са 3‱ ...	{0}‱	... са 5‱ ...
portion	permille	inanimate	Овај промил	nominative	{0} промил	21 промил је	{0} промила	3 промила је	{0} промила	5 промила је
portion	permille	inanimate	Овај промил	accusative	{0} промил	Видим 21 промил	{0} промила	Видим 3 промила	{0} промила	Видим 5 промила
portion	permille	inanimate	Овај промил	genitive	{0} промила	Од 21 промила до ...	{0} промила	Од 3 промила до ...	{0} промила	Од 5 промила до ...
portion	permille	inanimate	Овај промил	instrumental	{0} промилом	... са 21 промилом ...	{0} промила	... са 3 промила ...	{0} промила	... са 5 промила ...
portion	percent	inanimate	Овај проценат	nominative	{0} проценат	21 проценат је	{0} процената	3 процената је	{0} процената	5 процената је
portion	percent	inanimate	Овај проценат	accusative	{0} проценат	Видим 21 проценат	{0} процената	Видим 3 процената	{0} процената	Видим 5 процената
portion	percent	inanimate	Овај проценат	genitive	{0} процента	Од 21 процента до ...	{0} процената	Од 3 процената до ...	{0} процената	Од 5 процената до ...
portion	percent	inanimate	Овај проценат	instrumental	{0} процентом	... са 21 процентом ...	{0} процената	... са 3 процената ...	{0} процената	... са 5 процената ...
portion	karat ( = 4.1˙6%)	inanimate	Овај карат	nominative	{0} карат	21 карат је	{0} карата	3 карата је	{0} карата	5 карата је
portion	karat ( = 4.1˙6%)	inanimate	Овај карат	accusative	{0} карат	Видим 21 карат	{0} карата	Видим 3 карата	{0} карата	Видим 5 карата
portion	karat ( = 4.1˙6%)	inanimate	Овај карат	genitive	{0} карата	Од 21 карата до ...	{0} карата	Од 3 карата до ...	{0} карата	Од 5 карата до ...
portion	karat ( = 4.1˙6%)	inanimate	Овај карат	instrumental	{0} каратом	... са 21 каратом ...	{0} карата	... са 3 карата ...	{0} карата	... са 5 карата ...
power	watts	inanimate	Овај ват	nominative	{0} ват	21 ват је	{0} вата	3 вата је	{0} вати	5 вати је
power	watts	inanimate	Овај ват	accusative	{0} ват	Видим 21 ват	{0} вата	Видим 3 вата	{0} вати	Видим 5 вати
power	watts	inanimate	Овај ват	genitive	{0} вата	Од 21 вата до ...	{0} вата	Од 3 вата до ...	{0} вати	Од 5 вати до ...
power	watts	inanimate	Овај ват	instrumental	{0} ватом	... са 21 ватом ...	{0} вата	... са 3 вата ...	{0} вати	... са 5 вати ...
pressure	pascals	inanimate	Овај паскал	nominative	{0} паскал	21 паскал је	{0} паскала	3 паскала је	{0} паскала	5 паскала је
pressure	pascals	inanimate	Овај паскал	accusative	{0} паскал	Видим 21 паскал	{0} паскала	Видим 3 паскала	{0} паскала	Видим 5 паскала
pressure	pascals	inanimate	Овај паскал	genitive	{0} паскала	Од 21 паскала до ...	{0} паскала	Од 3 паскала до ...	{0} паскала	Од 5 паскала до ...
pressure	pascals	inanimate	Овај паскал	instrumental	{0} паскалом	... са 21 паскалом ...	{0} паскала	... са 3 паскала ...	{0} паскала	... са 5 паскала ...
pressure	bars	inanimate	Овај бар	nominative	{0} бар	21 бар је	{0} бара	3 бара је	{0} бара	5 бара је
pressure	bars	inanimate	Овај бар	accusative	{0} бар	Видим 21 бар	{0} бара	Видим 3 бара	{0} бара	Видим 5 бара
pressure	bars	inanimate	Овај бар	genitive	{0} бара	Од 21 бара до ...	{0} бара	Од 3 бара до ...	{0} бара	Од 5 бара до ...
pressure	bars	inanimate	Овај бар	instrumental	{0} баром	... са 21 баром ...	{0} бара	... са 3 бара ...	{0} бара	... са 5 бара ...
pressure	atmosphere ( = 1.01325 bar)	feminine	Ова атмосфера	nominative	{0} атмосфера	21 атмосфера је	{0} атмосфере	3 атмосфере је	{0} атмосфера	5 атмосфера је
pressure	atmosphere ( = 1.01325 bar)	feminine	Ова атмосфера	accusative	{0} атмосферу	Видим 21 атмосферу	{0} атмосфере	Видим 3 атмосфере	{0} атмосфера	Видим 5 атмосфера
pressure	atmosphere ( = 1.01325 bar)	feminine	Ова атмосфера	genitive	{0} атмосфере	Од 21 атмосфере до ...	{0} атмосфере	Од 3 атмосфере до ...	{0} атмосфера	Од 5 атмосфера до ...
pressure	atmosphere ( = 1.01325 bar)	feminine	Ова атмосфера	instrumental	{0} атмосфером	... са 21 атмосфером ...	{0} атмосфере	... са 3 атмосфере ...	{0} атмосфера	... са 5 атмосфера ...
substance-amount	mole ( = 602,214,076,000,000,000,000,000 items)	inanimate	Овај мол	nominative	{0} мол	21 мол је	{0} мола	3 мола је	{0} мола	5 мола је
substance-amount	mole ( = 602,214,076,000,000,000,000,000 items)	inanimate	Овај мол	accusative	{0} мол	Видим 21 мол	{0} мола	Видим 3 мола	{0} мола	Видим 5 мола
substance-amount	mole ( = 602,214,076,000,000,000,000,000 items)	inanimate	Овај мол	genitive	{0} мола	Од 21 мола до ...	{0} мола	Од 3 мола до ...	{0} мола	Од 5 мола до ...
