#LCode	English Name	Script	Locale Level	Path Level	STStatus	Bailey	Vxml	VStatus	Section	Page	Header	Code	ST Link	Config Action
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} Wo. gelede			Date & Time	Fields	Relative Wednesday Narrow	past-one	http://st.unicode.org/cldr-apps/v#/af//f9098bc84d6f997	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} Wo. gelede			Date & Time	Fields	Relative Wednesday Narrow	past-other	http://st.unicode.org/cldr-apps/v#/af//3d212a587620af0c	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} Do. gelede			Date & Time	Fields	Relative Thursday Narrow	past-one	http://st.unicode.org/cldr-apps/v#/af//3cd2a812cbf8b20c	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} Do. gelede			Date & Time	Fields	Relative Thursday Narrow	past-other	http://st.unicode.org/cldr-apps/v#/af//300f1ae13786cb9e	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} Vr. gelede			Date & Time	Fields	Relative Friday Narrow	past-one	http://st.unicode.org/cldr-apps/v#/af//ee4459a6883193f	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} Vr. gelede			Date & Time	Fields	Relative Friday Narrow	past-other	http://st.unicode.org/cldr-apps/v#/af//648f94e63fc77099	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} Sa. gelede			Date & Time	Fields	Relative Saturday Narrow	past-one	http://st.unicode.org/cldr-apps/v#/af//121edfa51235902e	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} Sa. gelede			Date & Time	Fields	Relative Saturday Narrow	past-other	http://st.unicode.org/cldr-apps/v#/af//667eebbeaa8cd2c7	
af	Afrikaans	Latin	modern	moderate	READ_WRITE	Lesotho loti			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-one	http://st.unicode.org/cldr-apps/v#/af//5b2f89143722a9fd	
af	Afrikaans	Latin	modern	moderate	READ_WRITE	Lesotho loti			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-other	http://st.unicode.org/cldr-apps/v#/af//18e72d157fb85bce	
af	Afrikaans	Latin	modern	modern	READ_WRITE	Ki{0}			Units	Compound Units	1024p1	long	http://st.unicode.org/cldr-apps/v#/af//44c8628b1c41ff95	
af	Afrikaans	Latin	modern	modern	READ_WRITE	Mi{0}			Units	Compound Units	1024p2	long	http://st.unicode.org/cldr-apps/v#/af//61ea5a846717f829	
af	Afrikaans	Latin	modern	modern	READ_WRITE	Gi{0}			Units	Compound Units	1024p3	long	http://st.unicode.org/cldr-apps/v#/af//3dbdf44f0a40ee7	
af	Afrikaans	Latin	modern	modern	READ_WRITE	Ti{0}			Units	Compound Units	1024p4	long	http://st.unicode.org/cldr-apps/v#/af//1b1d8e70dc2502b0	
af	Afrikaans	Latin	modern	modern	READ_WRITE	Pi{0}			Units	Compound Units	1024p5	long	http://st.unicode.org/cldr-apps/v#/af//573382c5742f9794	
af	Afrikaans	Latin	modern	modern	READ_WRITE	Ei{0}			Units	Compound Units	1024p6	long	http://st.unicode.org/cldr-apps/v#/af//62099e555b51cdc	
af	Afrikaans	Latin	modern	modern	READ_WRITE	Zi{0}			Units	Compound Units	1024p7	long	http://st.unicode.org/cldr-apps/v#/af//af1daa9b6e37a13	
af	Afrikaans	Latin	modern	modern	READ_WRITE	Yi{0}			Units	Compound Units	1024p8	long	http://st.unicode.org/cldr-apps/v#/af//7d2d7612f419fde5	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} item			Units	Other Units	item	long-one-nominative	http://st.unicode.org/cldr-apps/v#/af//202a60687e1c4733	
af	Afrikaans	Latin	modern	modern	READ_WRITE	mol			Units	Other Units	mole	long-displayName	http://st.unicode.org/cldr-apps/v#/af//61c508640d5e8604	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} mol			Units	Other Units	mole	long-one-nominative	http://st.unicode.org/cldr-apps/v#/af//5864a5016ec193cd	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} mol			Units	Other Units	mole	long-other-nominative	http://st.unicode.org/cldr-apps/v#/af//4e6039ad2263e314	
af	Afrikaans	Latin	modern	modern	READ_WRITE	kWh/100km			Units	Other Units	kilowatt-hour-per-100-kilometer	long-displayName	http://st.unicode.org/cldr-apps/v#/af//7c29d1fd46a039f7	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} kWh/100km			Units	Other Units	kilowatt-hour-per-100-kilometer	long-one-nominative	http://st.unicode.org/cldr-apps/v#/af//e7832d205c1bb56	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} kWh/100km			Units	Other Units	kilowatt-hour-per-100-kilometer	long-other-nominative	http://st.unicode.org/cldr-apps/v#/af//7eeef28f890eed58	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} em			Units	Graphics	em	long-one-nominative	http://st.unicode.org/cldr-apps/v#/af//31ca99efa6b016fd	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} em			Units	Graphics	em	long-other-nominative	http://st.unicode.org/cldr-apps/v#/af//17748c9e0d5e5140	
af	Afrikaans	Latin	modern	modern	READ_WRITE	vaam			Units	Length	fathom	long-displayName	http://st.unicode.org/cldr-apps/v#/af//44f07fc1978e2818	
af	Afrikaans	Latin	modern	modern	READ_WRITE	bar			Units	Weather	bar	long-displayName	http://st.unicode.org/cldr-apps/v#/af//63d9de80200d6697	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} bar			Units	Weather	bar	long-one-nominative	http://st.unicode.org/cldr-apps/v#/af//59c36d7f624df6fd	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} bar			Units	Weather	bar	long-other-nominative	http://st.unicode.org/cldr-apps/v#/af//54764be6d185a4e3	
af	Afrikaans	Latin	modern	modern	READ_WRITE	skepel			Units	Volume	bushel	long-displayName	http://st.unicode.org/cldr-apps/v#/af//7a6345374de647dd	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} skepel			Units	Volume	bushel	long-other-nominative	http://st.unicode.org/cldr-apps/v#/af//3bb61466cb622e5c	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0}²			Units	Compound Units	power2	short-one-nominative-dgender	http://st.unicode.org/cldr-apps/v#/af//6da42acaa30ab41b	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0}³			Units	Compound Units	power3	short-one-nominative-dgender	http://st.unicode.org/cldr-apps/v#/af//404ba1f2d2c51c77	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} item			Units	Other Units	item	short-one-nominative	http://st.unicode.org/cldr-apps/v#/af//3c190f940932cceb	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} mol			Units	Other Units	mole	short-one-nominative	http://st.unicode.org/cldr-apps/v#/af//3c2cd5d57269cc08	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} eV			Units	Energy and Power	electronvolt	short-one-nominative	http://st.unicode.org/cldr-apps/v#/af//20549524d6b35a03	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} N			Units	Other Units	newton	short-one-nominative	http://st.unicode.org/cldr-apps/v#/af//2842ea49e81017cd	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} kWh/100km			Units	Other Units	kilowatt-hour-per-100-kilometer	short-one-nominative	http://st.unicode.org/cldr-apps/v#/af//4883bfe158618155	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} em			Units	Graphics	em	short-one-nominative	http://st.unicode.org/cldr-apps/v#/af//408204f7def49ace	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} px			Units	Graphics	pixel	short-one-nominative	http://st.unicode.org/cldr-apps/v#/af//4bb23fd2624e8c56	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} R⊕			Units	Length	earth-radius	short-one-nominative	http://st.unicode.org/cldr-apps/v#/af//765f5b667cc3e4b7	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} R☉			Units	Length	solar-radius	short-one-nominative	http://st.unicode.org/cldr-apps/v#/af//5cc3b2b901d739d8	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} cd			Units	Other Units	candela	short-one-nominative	http://st.unicode.org/cldr-apps/v#/af//51bff6d70a7378cf	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} lm			Units	Other Units	lumen	short-one-nominative	http://st.unicode.org/cldr-apps/v#/af//21db1c810033192b	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} L☉			Units	Other Units	solar-luminosity	short-one-nominative	http://st.unicode.org/cldr-apps/v#/af//645dee3d093fdd4f	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} M⊕			Units	Mass and Weight	earth-mass	short-one-nominative	http://st.unicode.org/cldr-apps/v#/af//6800f0c17d7bbff6	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} M☉			Units	Mass and Weight	solar-mass	short-one-nominative	http://st.unicode.org/cldr-apps/v#/af//4a47bb002214c5b7	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} bar			Units	Weather	bar	short-one-nominative	http://st.unicode.org/cldr-apps/v#/af//786c302816e4fc3b	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} Pa			Units	Weather	pascal	short-one-nominative	http://st.unicode.org/cldr-apps/v#/af//452adb5d5d60d84e	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} kPa			Units	Weather	kilopascal	short-one-nominative	http://st.unicode.org/cldr-apps/v#/af//ef5ebddb2abd816	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} MPa			Units	Weather	megapascal	short-one-nominative	http://st.unicode.org/cldr-apps/v#/af//471eb3f409ebc21b	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} l			Units	Volume	liter	short-one-nominative	http://st.unicode.org/cldr-apps/v#/af//6118d71e94a6b850	
af	Afrikaans	Latin	modern	modern	READ_WRITE	{0} skepel			Units	Volume	bushel	short-one-nominative	http://st.unicode.org/cldr-apps/v#/af//2b7ba147e7da435	
af	Afrikaans	Latin	modern	moderate	READ_WRITE	{0}, {1}			Miscellaneous	Displaying Lists	Narrow “Or” List	start	http://st.unicode.org/cldr-apps/v#/af//73d7f5db9cc0c635	
af	Afrikaans	Latin	modern	moderate	READ_WRITE	{0}, {1}			Miscellaneous	Displaying Lists	Narrow “Or” List	middle	http://st.unicode.org/cldr-apps/v#/af//424ec989429f47f4	
af	Afrikaans	Latin	modern	moderate	READ_WRITE	{0} of {1}			Miscellaneous	Displaying Lists	Narrow “Or” List	end	http://st.unicode.org/cldr-apps/v#/af//236884c8f32f5529	
af	Afrikaans	Latin	modern	moderate	READ_WRITE	{0} of {1}			Miscellaneous	Displaying Lists	Narrow “Or” List	2	http://st.unicode.org/cldr-apps/v#/af//6dc44d3d6c2eb297	
af	Afrikaans	Latin	modern	moderate	READ_WRITE	{0}, {1}			Miscellaneous	Displaying Lists	Short “Or” List	start	http://st.unicode.org/cldr-apps/v#/af//3a0c050836c60b63	
af	Afrikaans	Latin	modern	moderate	READ_WRITE	{0}, {1}			Miscellaneous	Displaying Lists	Short “Or” List	middle	http://st.unicode.org/cldr-apps/v#/af//f3d6bab1a545be8	
af	Afrikaans	Latin	modern	moderate	READ_WRITE	{0} of {1}			Miscellaneous	Displaying Lists	Short “Or” List	end	http://st.unicode.org/cldr-apps/v#/af//f9db97e964d1ed1	
af	Afrikaans	Latin	modern	moderate	READ_WRITE	{0} of {1}			Miscellaneous	Displaying Lists	Short “Or” List	2	http://st.unicode.org/cldr-apps/v#/af//3e4ecd594cd0cfa7	
af	Afrikaans	Latin	modern	moderate	READ_WRITE	{0}, {1}			Miscellaneous	Displaying Lists	Narrow “and” List	start	http://st.unicode.org/cldr-apps/v#/af//341abd84f9a08a7a	
af	Afrikaans	Latin	modern	moderate	READ_WRITE	{0}, {1}			Miscellaneous	Displaying Lists	Narrow “and” List	middle	http://st.unicode.org/cldr-apps/v#/af//d26e13a8fd3523c	
af	Afrikaans	Latin	modern	moderate	READ_WRITE	{0} en {1}			Miscellaneous	Displaying Lists	Narrow “and” List	2	http://st.unicode.org/cldr-apps/v#/af//7c156a882e8a7d4a	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	የሶራኒ ኩርድኛ			Locale Display Names	Languages (A-D)	C	Central Kurdish ► ckb-menu	http://st.unicode.org/cldr-apps/v#/am//21b867f1a3711ec2	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	kgp			Locale Display Names	Languages (K-N)	K	Kaingang ► kgp	http://st.unicode.org/cldr-apps/v#/am//625d57004ca088d7	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	yrl			Locale Display Names	Languages (K-N)	N	Nheengatu ► yrl	http://st.unicode.org/cldr-apps/v#/am//df32d85bf0c2b46	
am	Amharic	Ethiopic	modern	moderate	READ_WRITE	የሌሶቶ ሎቲ			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-one	http://st.unicode.org/cldr-apps/v#/am//5b2f89143722a9fd	
am	Amharic	Ethiopic	modern	moderate	READ_WRITE	የሌሶቶ ሎቲ			Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-other	http://st.unicode.org/cldr-apps/v#/am//18e72d157fb85bce	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	T{0}			Units	Compound Units	10p12	long	http://st.unicode.org/cldr-apps/v#/am//d3a6ae21f4ed006	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	P{0}			Units	Compound Units	10p15	long	http://st.unicode.org/cldr-apps/v#/am//c6542e40c080ba7	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	E{0}			Units	Compound Units	10p18	long	http://st.unicode.org/cldr-apps/v#/am//5fc8e0a560396b25	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	Z{0}			Units	Compound Units	10p21	long	http://st.unicode.org/cldr-apps/v#/am//1e6ad640bb1de1f0	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	Y{0}			Units	Compound Units	10p24	long	http://st.unicode.org/cldr-apps/v#/am//7e49da0c348f6c9	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	Ei{0}			Units	Compound Units	1024p6	long	http://st.unicode.org/cldr-apps/v#/am//62099e555b51cdc	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	Yi{0}			Units	Compound Units	1024p8	long	http://st.unicode.org/cldr-apps/v#/am//7d2d7612f419fde5	
am	Amharic	Ethiopic	modern	moderate	READ_WRITE	{0}⋅{1}			Units	Compound Units	times	long	http://st.unicode.org/cldr-apps/v#/am//6761036bf70f7124	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ጂ-ኃይል			Units	Speed and Acceleration	g-force	long-one-accusative	http://st.unicode.org/cldr-apps/v#/am//4ef24e1f201addbf	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ጂ-ኃይል			Units	Speed and Acceleration	g-force	long-other-accusative	http://st.unicode.org/cldr-apps/v#/am//2a186ecda2db05c2	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ዲግሪ			Units	Other Units	degree	long-one-accusative	http://st.unicode.org/cldr-apps/v#/am//73f9ea55d72e142	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ዲግሪ			Units	Other Units	degree	long-other-accusative	http://st.unicode.org/cldr-apps/v#/am//29c87b1ff8b240c0	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ደቂቃ			Units	Other Units	arc-minute	long-one-accusative	http://st.unicode.org/cldr-apps/v#/am//12d1e7643c1efe44	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ደቂቃ			Units	Other Units	arc-minute	long-other-accusative	http://st.unicode.org/cldr-apps/v#/am//122e50a16f5729de	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ሰከንድ			Units	Other Units	arc-second	long-one-accusative	http://st.unicode.org/cldr-apps/v#/am//6ca37bfdccd989ee	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ሰከንድ			Units	Other Units	arc-second	long-other-accusative	http://st.unicode.org/cldr-apps/v#/am//36fdba1858a58433	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ሄክታር			Units	Area	hectare	long-one-accusative	http://st.unicode.org/cldr-apps/v#/am//a0cb9462a25f122	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ሄክታር			Units	Area	hectare	long-other-accusative	http://st.unicode.org/cldr-apps/v#/am//2efc7c065ed2f030	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ካራት			Units	Other Units	karat	long-one-accusative	http://st.unicode.org/cldr-apps/v#/am//688467e7acfe416b	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ካራት			Units	Other Units	karat	long-other-accusative	http://st.unicode.org/cldr-apps/v#/am//5959048bf67ab433	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ፐርሰንት			Units	Other Units	percent	long-one-accusative	http://st.unicode.org/cldr-apps/v#/am//616ae35a0933464b	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ፐርሰንት			Units	Other Units	percent	long-other-accusative	http://st.unicode.org/cldr-apps/v#/am//1ee194e0fc41f297	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} በማይል			Units	Other Units	permille	long-one-accusative	http://st.unicode.org/cldr-apps/v#/am//34538a613130d1ee	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0}‰			Units	Other Units	permille	long-other-accusative	http://st.unicode.org/cldr-apps/v#/am//5a1742e47bd1633b	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	‱			Units	Other Units	permyriad	long-displayName	http://st.unicode.org/cldr-apps/v#/am//6bf16317ecfbf8dc	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0}‱			Units	Other Units	permyriad	long-one-nominative	http://st.unicode.org/cldr-apps/v#/am//7578c475468f232	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0}‱			Units	Other Units	permyriad	long-one-accusative	http://st.unicode.org/cldr-apps/v#/am//4bb89d33eb3cbaeb	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0}‱			Units	Other Units	permyriad	long-other-nominative	http://st.unicode.org/cldr-apps/v#/am//53e03933c82f6e4	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0}‱			Units	Other Units	permyriad	long-other-accusative	http://st.unicode.org/cldr-apps/v#/am//4c906745da7c00de	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	mol			Units	Other Units	mole	long-displayName	http://st.unicode.org/cldr-apps/v#/am//61c508640d5e8604	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} mol			Units	Other Units	mole	long-one-nominative	http://st.unicode.org/cldr-apps/v#/am//5864a5016ec193cd	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} mol			Units	Other Units	mole	long-other-nominative	http://st.unicode.org/cldr-apps/v#/am//4e6039ad2263e314	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ባይት			Units	Digital	byte	long-one-accusative	http://st.unicode.org/cldr-apps/v#/am//36fedffebacc1328	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ባይት			Units	Digital	byte	long-other-accusative	http://st.unicode.org/cldr-apps/v#/am//158b217f79b2bfcf	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ቢት			Units	Digital	bit	long-one-accusative	http://st.unicode.org/cldr-apps/v#/am//29748bbc86faa3b8	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ቢት			Units	Digital	bit	long-other-accusative	http://st.unicode.org/cldr-apps/v#/am//6f9f39e95dc35d77	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ምዕተ ዓመት			Units	Duration	century	long-one-accusative	http://st.unicode.org/cldr-apps/v#/am//311025701499def0	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ምዕተ ዓመት			Units	Duration	century	long-other-accusative	http://st.unicode.org/cldr-apps/v#/am//255cb40ed3115545	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} አስር አመታት			Units	Duration	decade	long-one-accusative	http://st.unicode.org/cldr-apps/v#/am//1aab94512d97c3fd	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} አስር አመታት			Units	Duration	decade	long-other-accusative	http://st.unicode.org/cldr-apps/v#/am//51b78cf13d0f40bf	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ዓመት			Units	Duration	year	long-one-accusative	http://st.unicode.org/cldr-apps/v#/am//6567d65d7539a87f	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ዓመታት			Units	Duration	year	long-other-accusative	http://st.unicode.org/cldr-apps/v#/am//ab3c597eaa186ff	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ወር			Units	Duration	month	long-one-accusative	http://st.unicode.org/cldr-apps/v#/am//68b8cd2140033437	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ወራት			Units	Duration	month	long-other-accusative	http://st.unicode.org/cldr-apps/v#/am//3977438eca493c8b	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ሳምንት			Units	Duration	week	long-one-accusative	http://st.unicode.org/cldr-apps/v#/am//5664ead183e5a4ac	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ሳምንታት			Units	Duration	week	long-other-accusative	http://st.unicode.org/cldr-apps/v#/am//3a0ce6305fc9c370	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ቀናት			Units	Duration	day	long-one-accusative	http://st.unicode.org/cldr-apps/v#/am//700bdbcdddb6420e	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ቀናት			Units	Duration	day	long-other-accusative	http://st.unicode.org/cldr-apps/v#/am//3bf6340f462681b1	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ቀናት			Units	Duration	day-person	long-one-nominative	http://st.unicode.org/cldr-apps/v#/am//45540eb0c1c856e1	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ቀናት			Units	Duration	day-person	long-one-accusative	http://st.unicode.org/cldr-apps/v#/am//15fe93b9308458f	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ቀናት			Units	Duration	day-person	long-other-nominative	http://st.unicode.org/cldr-apps/v#/am//14b0135ccca7a920	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ቀናት			Units	Duration	day-person	long-other-accusative	http://st.unicode.org/cldr-apps/v#/am//60b43c519972406f	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ሰዓት			Units	Duration	hour	long-one-accusative	http://st.unicode.org/cldr-apps/v#/am//337522f146cfdb31	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ሰዓቶች			Units	Duration	hour	long-other-accusative	http://st.unicode.org/cldr-apps/v#/am//3211fa13b7e7be53	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ደቂቃ			Units	Duration	minute	long-one-accusative	http://st.unicode.org/cldr-apps/v#/am//544287564551053c	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ደቂቃዎች			Units	Duration	minute	long-other-accusative	http://st.unicode.org/cldr-apps/v#/am//5b83d8e4e8ac2003	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ሰከንድ			Units	Duration	second	long-one-accusative	http://st.unicode.org/cldr-apps/v#/am//3f75cc082c34bec1	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ሰከንዶች			Units	Duration	second	long-other-accusative	http://st.unicode.org/cldr-apps/v#/am//1cf9523a395a6ed0	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} ካሎሪ			Units	Energy and Power	calorie	long-one-accusative	http://st.unicode.org/cldr-apps/v#/am//36ddd692cacf03b5	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} J			Units	Energy and Power	joule	long-one-accusative	http://st.unicode.org/cldr-apps/v#/am//3854c179868eef57	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} J			Units	Energy and Power	joule	long-other-accusative	http://st.unicode.org/cldr-apps/v#/am//5e760813d4a1893e	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	Btu			Units	Energy and Power	british-thermal-unit	long-displayName	http://st.unicode.org/cldr-apps/v#/am//57cf90af893bfa22	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} Btu			Units	Energy and Power	british-thermal-unit	long-one-nominative	http://st.unicode.org/cldr-apps/v#/am//1cc24c4bd004c021	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} Btu			Units	Energy and Power	british-thermal-unit	long-other-nominative	http://st.unicode.org/cldr-apps/v#/am//3b989b20b356990b	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	US therm			Units	Energy and Power	therm-us	long-displayName	http://st.unicode.org/cldr-apps/v#/am//cc54fd46e767831	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} US therm			Units	Energy and Power	therm-us	long-one-nominative	http://st.unicode.org/cldr-apps/v#/am//602b87a40129a376	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} US therm			Units	Energy and Power	therm-us	long-other-nominative	http://st.unicode.org/cldr-apps/v#/am//4607c6e959912217	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	lbf			Units	Other Units	pound-force	long-displayName	http://st.unicode.org/cldr-apps/v#/am//1f031e347cee2b43	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	{0} lbf			Units	Other Units	pound-force	long-one-nominative	http://st.unicode.org/cldr-apps/v#/am//41a66a33fa3c763a	
