#LCode	English Name	Script	Locale Level	Path Level	STStatus	Bailey	Vxml	VStatus	Section	Page	Header	Code	ST Link	Config Action
as	Assamese	Bangla	modern	moderate	?	Kanton			Timezones	Oceania	Cities and Regions	Kanton	http://st.unicode.org/cldr-apps/v#/as//7fc70cb6fbebc156	
be	Belarusian	Cyrillic	modern	modern	?				Supplemental	Unknown	grammaticalData	grammaticalFeatures	http://st.unicode.org/cldr-apps/v#/be//196085599615fee1	
be	Belarusian	Cyrillic	modern	moderate	?	Kanton			Timezones	Oceania	Cities and Regions	Kanton	http://st.unicode.org/cldr-apps/v#/be//7fc70cb6fbebc156	
bg	Bulgarian	Cyrillic	modern	modern	?				Supplemental	Unknown	grammaticalData	grammaticalFeatures	http://st.unicode.org/cldr-apps/v#/bg//196085599615fee1	
bg	Bulgarian	Cyrillic	modern	moderate	?	Kanton			Timezones	Oceania	Cities and Regions	Kanton	http://st.unicode.org/cldr-apps/v#/bg//7fc70cb6fbebc156	
bg	Bulgarian	Cyrillic	modern	modern	?	брит. дес. лъжица			Units	Volume	dessert-spoon-imperial	long-displayName	http://st.unicode.org/cldr-apps/v#/bg//12a11a952914ef37	
bg	Bulgarian	Cyrillic	modern	modern	?	{0} брит. дес. лъжица			Units	Volume	dessert-spoon-imperial	long-one-nominative	http://st.unicode.org/cldr-apps/v#/bg//6c1a9ff7604cd5cb	
bg	Bulgarian	Cyrillic	modern	modern	?	{0} брит. дес. лъжици			Units	Volume	dessert-spoon-imperial	long-other-nominative	http://st.unicode.org/cldr-apps/v#/bg//9c2099be78f2803	
bg	Bulgarian	Cyrillic	modern	modern	?	st			Units	Mass and Weight	stone	short-displayName	http://st.unicode.org/cldr-apps/v#/bg//78e9ef06b5dc52f6	
bn	Bangla	Bangla	modern	moderate	?	Kanton			Timezones	Oceania	Cities and Regions	Kanton	http://st.unicode.org/cldr-apps/v#/bn//7fc70cb6fbebc156	
brx	Bodo	Devanagari	basic	moderate	?				Supplemental	Plural	ordinal-brx	other	http://st.unicode.org/cldr-apps/v#/brx//14fdaa267cad225f	
brx	Bodo	Devanagari	basic	moderate	?				Miscellaneous	Linguistic Elements	Collation	standard	http://st.unicode.org/cldr-apps/v#/brx//96637b9643a58d4	
brx	Bodo	Devanagari	basic	modern	?				Supplemental	Unknown	grammaticalData	grammaticalFeatures	http://st.unicode.org/cldr-apps/v#/brx//196085599615fee1	
bs	Bosnian	Latin	modern	modern	?				Supplemental	Unknown	grammaticalData	grammaticalFeatures	http://st.unicode.org/cldr-apps/v#/bs//196085599615fee1	
ceb	Cebuano	Latin	moderate	moderate	?				Supplemental	Plural	ordinal-ceb	other	http://st.unicode.org/cldr-apps/v#/ceb//35eeda148bd26429	
ceb	Cebuano	Latin	moderate	modern	?				Supplemental	Unknown	grammaticalData	grammaticalFeatures	http://st.unicode.org/cldr-apps/v#/ceb//196085599615fee1	
cy	Welsh	Latin	modern	modern	?				Supplemental	Unknown	grammaticalData	grammaticalFeatures	http://st.unicode.org/cldr-apps/v#/cy//196085599615fee1	
doi	Dogri	Devanagari	basic	moderate	?				Supplemental	Plural	ordinal-doi	other	http://st.unicode.org/cldr-apps/v#/doi//6025b7afbbab39d5	
doi	Dogri	Devanagari	basic	moderate	?				Miscellaneous	Linguistic Elements	Collation	standard	http://st.unicode.org/cldr-apps/v#/doi//96637b9643a58d4	
doi	Dogri	Devanagari	basic	modern	?				Supplemental	Unknown	grammaticalData	grammaticalFeatures	http://st.unicode.org/cldr-apps/v#/doi//196085599615fee1	
en	English	Latin	modern	modern	?	{0} degree			Units	Weather	generic	long-one-nominative	http://st.unicode.org/cldr-apps/v#/en//2bb26ab5dcc064f6	
en	English	Latin	modern	modern	?	{0} degrees			Units	Weather	generic	long-other-nominative	http://st.unicode.org/cldr-apps/v#/en//33c368f9174f3ad	
et	Estonian	Latin	modern	modern	?				Supplemental	Unknown	grammaticalData	grammaticalFeatures	http://st.unicode.org/cldr-apps/v#/et//196085599615fee1	
eu	Basque	Latin	modern	moderate	?				Miscellaneous	Linguistic Elements	Collation	standard	http://st.unicode.org/cldr-apps/v#/eu//96637b9643a58d4	
eu	Basque	Latin	modern	modern	?				Supplemental	Unknown	grammaticalData	grammaticalFeatures	http://st.unicode.org/cldr-apps/v#/eu//196085599615fee1	
eu	Basque	Latin	modern	modern	?	elementua			Units	Other Units	item	long-displayName	http://st.unicode.org/cldr-apps/v#/eu//c5fbadda95ab57e	
eu	Basque	Latin	modern	modern	?	kWh/100km			Units	Other Units	kilowatt-hour-per-100-kilometer	long-displayName	http://st.unicode.org/cldr-apps/v#/eu//7c29d1fd46a039f7	
eu	Basque	Latin	modern	modern	?	{0} kWh/100km			Units	Other Units	kilowatt-hour-per-100-kilometer	long-one-nominative	http://st.unicode.org/cldr-apps/v#/eu//e7832d205c1bb56	
eu	Basque	Latin	modern	modern	?	{0} kWh/100km			Units	Other Units	kilowatt-hour-per-100-kilometer	long-other-nominative	http://st.unicode.org/cldr-apps/v#/eu//7eeef28f890eed58	
eu	Basque	Latin	modern	modern	?	kWh/100km			Units	Other Units	kilowatt-hour-per-100-kilometer	short-displayName	http://st.unicode.org/cldr-apps/v#/eu//7ecec289273626b1	
eu	Basque	Latin	modern	modern	?	{0} kWh/100km			Units	Other Units	kilowatt-hour-per-100-kilometer	short-one-nominative	http://st.unicode.org/cldr-apps/v#/eu//4883bfe158618155	
eu	Basque	Latin	modern	modern	?	{0} kWh/100km			Units	Other Units	kilowatt-hour-per-100-kilometer	short-other-nominative	http://st.unicode.org/cldr-apps/v#/eu//67eb9bb8cd9836fd	
eu	Basque	Latin	modern	modern	?	bira			Units	Other Units	revolution	narrow-displayName	http://st.unicode.org/cldr-apps/v#/eu//528bea02537621c6	
eu	Basque	Latin	modern	modern	?	gradu			Units	Other Units	degree	narrow-displayName	http://st.unicode.org/cldr-apps/v#/eu//165b80a4c05152fb	
eu	Basque	Latin	modern	modern	?	arku-min			Units	Other Units	arc-minute	narrow-displayName	http://st.unicode.org/cldr-apps/v#/eu//430b99e2276ae907	
eu	Basque	Latin	modern	modern	?	arku-seg			Units	Other Units	arc-second	narrow-displayName	http://st.unicode.org/cldr-apps/v#/eu//73c4841fa15ecf40	
eu	Basque	Latin	modern	modern	?	milimole/litro			Units	Other Units	millimole-per-liter	narrow-displayName	http://st.unicode.org/cldr-apps/v#/eu//452e95f44164ea93	
eu	Basque	Latin	modern	modern	?	{0} elementu			Units	Other Units	item	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/eu//624beea1429b00d	
eu	Basque	Latin	modern	modern	?	{0} elementu			Units	Other Units	item	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/eu//3ddca03e7d10438d	
eu	Basque	Latin	modern	modern	?	zati/milioi			Units	Other Units	permillion	narrow-displayName	http://st.unicode.org/cldr-apps/v#/eu//68ecf919aa6270e1	
eu	Basque	Latin	modern	modern	?	mol			Units	Other Units	mole	narrow-displayName	http://st.unicode.org/cldr-apps/v#/eu//58db91e9f38bc7a1	
eu	Basque	Latin	modern	modern	?	milia/galoi britainiar			Units	Other Units	mile-per-gallon-imperial	narrow-displayName	http://st.unicode.org/cldr-apps/v#/eu//7075ceec19a2829b	
eu	Basque	Latin	modern	modern	?	{0} m/gUK			Units	Other Units	mile-per-gallon-imperial	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/eu//672460721911ff9b	
eu	Basque	Latin	modern	modern	?	{0} m/gUK			Units	Other Units	mile-per-gallon-imperial	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/eu//5d010585c7ecdb84	
eu	Basque	Latin	modern	modern	?	libra indar			Units	Other Units	pound-force	narrow-displayName	http://st.unicode.org/cldr-apps/v#/eu//5f9c5dc2159cb59b	
eu	Basque	Latin	modern	modern	?	newton			Units	Other Units	newton	narrow-displayName	http://st.unicode.org/cldr-apps/v#/eu//99f3ff5076f16c3	
eu	Basque	Latin	modern	modern	?	kWh/100km			Units	Other Units	kilowatt-hour-per-100-kilometer	narrow-displayName	http://st.unicode.org/cldr-apps/v#/eu//764ecde2424b1ceb	
eu	Basque	Latin	modern	modern	?	{0} kWh/100 km			Units	Other Units	kilowatt-hour-per-100-kilometer	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/eu//2817cc518081cf90	
eu	Basque	Latin	modern	modern	?	{0} kWh/100 km			Units	Other Units	kilowatt-hour-per-100-kilometer	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/eu//60d0ed19545046f4	
eu	Basque	Latin	modern	modern	?	lux			Units	Other Units	lux	narrow-displayName	http://st.unicode.org/cldr-apps/v#/eu//2ef68847fad94240	
eu	Basque	Latin	modern	modern	?	{0} lux			Units	Other Units	lux	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/eu//242f315d43e1e3b8	
eu	Basque	Latin	modern	modern	?	{0} lux			Units	Other Units	lux	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/eu//18e9f75f94bd7741	
eu	Basque	Latin	modern	modern	?	eguzki-argitasun			Units	Other Units	solar-luminosity	narrow-displayName	http://st.unicode.org/cldr-apps/v#/eu//f92a4579e112045	
eu	Basque	Latin	modern	modern	?	oin-libra			Units	Other Units	pound-force-foot	narrow-displayName	http://st.unicode.org/cldr-apps/v#/eu//40018fe6f1d4cf27	
eu	Basque	Latin	modern	modern	?	newton-metro			Units	Other Units	newton-meter	narrow-displayName	http://st.unicode.org/cldr-apps/v#/eu//47caa5bc5c45eed4	
eu	Basque	Latin	modern	modern	?	{0} Nm			Units	Other Units	newton-meter	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/eu//42a11129ebf0ab79	
eu	Basque	Latin	modern	modern	?	{0} Nm			Units	Other Units	newton-meter	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/eu//4c3755919496583c	
eu	Basque	Latin	modern	modern	?	koroadun pertsona			Characters	People & Body	person-role	🫅 –keywords	http://st.unicode.org/cldr-apps/v#/eu//6f46b55304fd2e8a	
eu	Basque	Latin	modern	modern	?	koroadun pertsona			Characters	People & Body	person-role	🫅 -name	http://st.unicode.org/cldr-apps/v#/eu//75dfdef1116daea7	
eu	Basque	Latin	modern	modern	?	erakuslea eta erpurua gurutzatuta			Characters	People & Body	hand-fingers-partial	🫰 –keywords	http://st.unicode.org/cldr-apps/v#/eu//4ca82643673c69c7	
eu	Basque	Latin	modern	modern	?	erakuslea eta erpurua gurutzatuta			Characters	People & Body	hand-fingers-partial	🫰 -name	http://st.unicode.org/cldr-apps/v#/eu//2afa21eeba844f60	
fa	Persian	Arabic	modern	moderate	?	Kanton			Timezones	Oceania	Cities and Regions	Kanton	http://st.unicode.org/cldr-apps/v#/fa//7fc70cb6fbebc156	
fa	Persian	Arabic	modern	modern	?	{0} ppm			Units	Other Units	permillion	short-one-nominative	http://st.unicode.org/cldr-apps/v#/fa//48561caac207c572	
fa	Persian	Arabic	modern	modern	?	{0} ppm			Units	Other Units	permillion	short-other-nominative	http://st.unicode.org/cldr-apps/v#/fa//4a372bde99675ec9	
ga	Irish	Latin	modern	modern	?				Supplemental	Unknown	grammaticalData	grammaticalFeatures	http://st.unicode.org/cldr-apps/v#/ga//196085599615fee1	
gl	Galician	Latin	modern	modern	?				Supplemental	Unknown	grammaticalData	grammaticalFeatures	http://st.unicode.org/cldr-apps/v#/gl//196085599615fee1	
gl	Galician	Latin	modern	modern	?	home con coroa			Characters	People & Body	person-role	🫅 –keywords	http://st.unicode.org/cldr-apps/v#/gl//6f46b55304fd2e8a	
gl	Galician	Latin	modern	modern	?	home con coroa			Characters	People & Body	person-role	🫅 -name	http://st.unicode.org/cldr-apps/v#/gl//75dfdef1116daea7	
gu	Gujarati	Gujarati	modern	moderate	?	Kanton			Timezones	Oceania	Cities and Regions	Kanton	http://st.unicode.org/cldr-apps/v#/gu//7fc70cb6fbebc156	
ha	Hausa	Latin	moderate	moderate	?				Supplemental	Plural	ordinal-ha	other	http://st.unicode.org/cldr-apps/v#/ha//55bd07a412b02677	
ha	Hausa	Latin	moderate	modern	?				Supplemental	Unknown	grammaticalData	grammaticalFeatures	http://st.unicode.org/cldr-apps/v#/ha//196085599615fee1	
hi	Hindi	Devanagari	modern	modern	?	कि.बी.{0}			Units	Compound Units	1024p1	short	http://st.unicode.org/cldr-apps/v#/hi//17e4360e7b3f079b	
hi	Hindi	Devanagari	modern	modern	?	मे.बी.{0}			Units	Compound Units	1024p2	short	http://st.unicode.org/cldr-apps/v#/hi//4eaceaed1ace8f1b	
hi	Hindi	Devanagari	modern	modern	?	जी.बी.{0}			Units	Compound Units	1024p3	short	http://st.unicode.org/cldr-apps/v#/hi//1120cbeca1f30399	
hi	Hindi	Devanagari	modern	modern	?	टे.बी.{0}			Units	Compound Units	1024p4	short	http://st.unicode.org/cldr-apps/v#/hi//1dfc0de63ec8a969	
hi	Hindi	Devanagari	modern	modern	?	काटाकना मध्य बिंदु			Characters	Symbols2	punctuation	・ –keywords	http://st.unicode.org/cldr-apps/v#/hi//291902edcaf1eeb3	
hi	Hindi	Devanagari	modern	modern	?	काटाकना मध्य बिंदु			Characters	Symbols2	punctuation	・ -name	http://st.unicode.org/cldr-apps/v#/hi//4ca4a489aba58113	
hi	Hindi	Devanagari	modern	modern	?	कोरल			Characters	Animals & Nature	animal-marine	🪸 –keywords	http://st.unicode.org/cldr-apps/v#/hi//3863647e8ec459e9	
hi	Hindi	Devanagari	modern	modern	?	कोरल			Characters	Animals & Nature	animal-marine	🪸 -name	http://st.unicode.org/cldr-apps/v#/hi//2d095292ed57054	
hi	Hindi	Devanagari	modern	modern	?	गर्भवती पुरष			Characters	People & Body	person-role	🫃 –keywords	http://st.unicode.org/cldr-apps/v#/hi//61a5882a4a933f01	
hi	Hindi	Devanagari	modern	modern	?	गर्भवती पुरष			Characters	People & Body	person-role	🫃 -name	http://st.unicode.org/cldr-apps/v#/hi//744da5d94437a790	
hi	Hindi	Devanagari	modern	modern	?	तिरछा मुंह बनाता चेहरा			Characters	Smileys & Emotion	face-concerned	🫤 –keywords	http://st.unicode.org/cldr-apps/v#/hi//60e2151f695cf36c	
hi	Hindi	Devanagari	modern	modern	?	तिरछा मुंह बनाता चेहरा			Characters	Smileys & Emotion	face-concerned	🫤 -name	http://st.unicode.org/cldr-apps/v#/hi//58e52a7e2aa95075	
hi	Hindi	Devanagari	modern	modern	?	क्रॉस किए तर्जनी और अंगूठे वाला हाथ			Characters	People & Body	hand-fingers-partial	🫰 –keywords	http://st.unicode.org/cldr-apps/v#/hi//4ca82643673c69c7	
hi	Hindi	Devanagari	modern	modern	?	फिसल पट्टी			Characters	Travel & Places	place-other	🛝 –keywords	http://st.unicode.org/cldr-apps/v#/hi//9740c5e6bade74e	
hi	Hindi	Devanagari	modern	modern	?	फिसल पट्टी			Characters	Travel & Places	place-other	🛝 -name	http://st.unicode.org/cldr-apps/v#/hi//16a6f30583b50bbd	
hy	Armenian	Armenian	modern	modern	?	բաց աչքերով դեմք եւ ձեռքով՝ բերանի վրա			Characters	Smileys & Emotion	face-hand	🫢 –keywords	http://st.unicode.org/cldr-apps/v#/hy//22a3800323d13f48	
hy	Armenian	Armenian	modern	modern	?	բաց աչքերով դեմք եւ ձեռքով՝ բերանի վրա			Characters	Smileys & Emotion	face-hand	🫢 -name	http://st.unicode.org/cldr-apps/v#/hy//58469f8da4d70f5a	
hy	Armenian	Armenian	modern	modern	?	ափը վար ձեռք			Characters	People & Body	hand-fingers-open	🫳 –keywords	http://st.unicode.org/cldr-apps/v#/hy//2a715aec6804b4b0	
id	Indonesian	Latin	modern	modern	?	{0} t			Units	Mass and Weight	metric-ton	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/id//1092318f6b7618f8	
ig	Igbo	Latin	moderate	moderate	?				Supplemental	Plural	ordinal-ig	other	http://st.unicode.org/cldr-apps/v#/ig//2a8acb5517887db9	
ig	Igbo	Latin	moderate	modern	?				Supplemental	Unknown	grammaticalData	grammaticalFeatures	http://st.unicode.org/cldr-apps/v#/ig//196085599615fee1	
ja	Japanese	Japanese	modern	moderate	?	Kanton			Timezones	Oceania	Cities and Regions	Kanton	http://st.unicode.org/cldr-apps/v#/ja//7fc70cb6fbebc156	
ja	Japanese	Japanese	modern	modern	?	バール			Units	Weather	bar	narrow-displayName	http://st.unicode.org/cldr-apps/v#/ja//7d07f1575d0f497c	
ja	Japanese	Japanese	modern	modern	?	気圧			Units	Weather	atmosphere	narrow-displayName	http://st.unicode.org/cldr-apps/v#/ja//d84cd7760ec0f39	
ja	Japanese	Japanese	modern	modern	?	{0} atm			Units	Weather	atmosphere	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/ja//1153074d6ecde039	
jv	Javanese	Latin	modern	moderate	?				Special	Suppress	Casing	*	http://st.unicode.org/cldr-apps/v#/jv//60b956c5c59aabd6	
jv	Javanese	Latin	modern	moderate	?				Supplemental	Plural	ordinal-jv	other	http://st.unicode.org/cldr-apps/v#/jv//2b906e84bca1d273	
jv	Javanese	Latin	modern	moderate	?				Miscellaneous	Linguistic Elements	Collation	standard	http://st.unicode.org/cldr-apps/v#/jv//96637b9643a58d4	
jv	Javanese	Latin	modern	modern	?				Supplemental	Unknown	grammaticalData	grammaticalFeatures	http://st.unicode.org/cldr-apps/v#/jv//196085599615fee1	
jv	Javanese	Latin	modern	modern	?	sc			Locale Display Names	Languages (O-S)	S	Sardinian ► sc	http://st.unicode.org/cldr-apps/v#/jv//f2e0a1280701150	
ka	Georgian	Georgian	modern	modern	?				Supplemental	Unknown	grammaticalData	grammaticalFeatures	http://st.unicode.org/cldr-apps/v#/ka//196085599615fee1	
ka	Georgian	Georgian	modern	moderate	?	Kanton			Timezones	Oceania	Cities and Regions	Kanton	http://st.unicode.org/cldr-apps/v#/ka//7fc70cb6fbebc156	
kk	Kazakh	Cyrillic	modern	moderate	?	Kanton			Timezones	Oceania	Cities and Regions	Kanton	http://st.unicode.org/cldr-apps/v#/kk//7fc70cb6fbebc156	
km	Khmer	Khmer	modern	modern	?				Supplemental	Unknown	grammaticalData	grammaticalFeatures	http://st.unicode.org/cldr-apps/v#/km//196085599615fee1	
km	Khmer	Khmer	modern	modern	?				Supplemental	Transform	und-Khmr→und-Latn	?	http://st.unicode.org/cldr-apps/v#/km//31f0db5c39daffe1	
km	Khmer	Khmer	modern	moderate	?	Kanton			Timezones	Oceania	Cities and Regions	Kanton	http://st.unicode.org/cldr-apps/v#/km//7fc70cb6fbebc156	
km	Khmer	Khmer	modern	moderate	?	GGGGG y-MM-dd			Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMd	http://st.unicode.org/cldr-apps/v#/km//720b48090ba506b2	
km	Khmer	Khmer	modern	modern	?	បុរសមានផ្ទៃពោះ			Characters	People & Body	person-role	🫃 –keywords	http://st.unicode.org/cldr-apps/v#/km//61a5882a4a933f01	
km	Khmer	Khmer	modern	modern	?	បុរសមានផ្ទៃពោះ			Characters	People & Body	person-role	🫃 -name	http://st.unicode.org/cldr-apps/v#/km//744da5d94437a790	
kn	Kannada	Kannada	modern	modern	?	ಸಮನಲ್ಲ			Characters	Symbols2	math	≠ –keywords	http://st.unicode.org/cldr-apps/v#/kn//39bffc099d4860ad	
kn	Kannada	Kannada	modern	modern	?	ಸಮನಲ್ಲ			Characters	Symbols2	math	≠ -name	http://st.unicode.org/cldr-apps/v#/kn//72d44e0bc234a944	
ko	Korean	Korean	modern	moderate	?	Kanton			Timezones	Oceania	Cities and Regions	Kanton	http://st.unicode.org/cldr-apps/v#/ko//7fc70cb6fbebc156	
kok	Konkani	Devanagari	basic	moderate	?				Supplemental	Plural	cardinal-kok	other	http://st.unicode.org/cldr-apps/v#/kok//78a4b196708acf88	
kok	Konkani	Devanagari	basic	moderate	?				Supplemental	Plural	ordinal-kok	other	http://st.unicode.org/cldr-apps/v#/kok//217655b874981fcb	
kok	Konkani	Devanagari	basic	modern	?				Supplemental	Unknown	grammaticalData	grammaticalFeatures	http://st.unicode.org/cldr-apps/v#/kok//196085599615fee1	
ks	Kashmiri	Arabic	basic	moderate	?				Supplemental	Plural	ordinal-ks	other	http://st.unicode.org/cldr-apps/v#/ks//29b69e4ceffc98d3	
ks	Kashmiri	Arabic	basic	moderate	?				Miscellaneous	Linguistic Elements	Collation	standard	http://st.unicode.org/cldr-apps/v#/ks//96637b9643a58d4	
ks	Kashmiri	Arabic	basic	modern	?				Supplemental	Unknown	grammaticalData	grammaticalFeatures	http://st.unicode.org/cldr-apps/v#/ks//196085599615fee1	
ks_Deva	Kashmiri (Devanagari)	Devanagari	basic	moderate	?				Supplemental	Plural	ordinal-ks_Deva	other	http://st.unicode.org/cldr-apps/v#/ks_Deva//709ef9abdb0d705a	
ks_Deva	Kashmiri (Devanagari)	Devanagari	basic	moderate	?				Miscellaneous	Linguistic Elements	Collation	standard	http://st.unicode.org/cldr-apps/v#/ks_Deva//96637b9643a58d4	
ks_Deva	Kashmiri (Devanagari)	Devanagari	basic	modern	?				Supplemental	Unknown	grammaticalData	grammaticalFeatures	http://st.unicode.org/cldr-apps/v#/ks_Deva//196085599615fee1	
ky	Kyrgyz	Cyrillic	modern	moderate	?	Kanton			Timezones	Oceania	Cities and Regions	Kanton	http://st.unicode.org/cldr-apps/v#/ky//7fc70cb6fbebc156	
lo	Lao	Lao	modern	modern	?				Supplemental	Transform	und-Laoo→und-Latn	?	http://st.unicode.org/cldr-apps/v#/lo//2460351bcb5415f3	
lo	Lao	Lao	modern	moderate	?	Kanton			Timezones	Oceania	Cities and Regions	Kanton	http://st.unicode.org/cldr-apps/v#/lo//7fc70cb6fbebc156	
lo	Lao	Lao	modern	modern	?	ເຄື່ອງໝາຍເທົ່າກັບ			Characters	Symbols2	math	🟰 –keywords	http://st.unicode.org/cldr-apps/v#/lo//60620fbc2a785a9e	
lo	Lao	Lao	modern	modern	?	ເຄື່ອງໝາຍເທົ່າກັບ			Characters	Symbols2	math	🟰 -name	http://st.unicode.org/cldr-apps/v#/lo//7f065c32c53b9818	
mai	Maithili	Devanagari	basic	moderate	?				Supplemental	Plural	cardinal-mai	other	http://st.unicode.org/cldr-apps/v#/mai//246e0ab026de22b5	
mai	Maithili	Devanagari	basic	moderate	?				Supplemental	Plural	ordinal-mai	other	http://st.unicode.org/cldr-apps/v#/mai//704ee372a94b6440	
mai	Maithili	Devanagari	basic	moderate	?				Miscellaneous	Linguistic Elements	Collation	standard	http://st.unicode.org/cldr-apps/v#/mai//96637b9643a58d4	
mai	Maithili	Devanagari	basic	modern	?				Supplemental	Unknown	grammaticalData	grammaticalFeatures	http://st.unicode.org/cldr-apps/v#/mai//196085599615fee1	
mk	Macedonian	Cyrillic	modern	modern	?				Supplemental	Unknown	grammaticalData	grammaticalFeatures	http://st.unicode.org/cldr-apps/v#/mk//196085599615fee1	
mk	Macedonian	Cyrillic	modern	moderate	?	Kanton			Timezones	Oceania	Cities and Regions	Kanton	http://st.unicode.org/cldr-apps/v#/mk//7fc70cb6fbebc156	
mn	Mongolian	Cyrillic	modern	modern	?				Supplemental	Unknown	grammaticalData	grammaticalFeatures	http://st.unicode.org/cldr-apps/v#/mn//196085599615fee1	
mn	Mongolian	Cyrillic	modern	moderate	?	Kanton			Timezones	Oceania	Cities and Regions	Kanton	http://st.unicode.org/cldr-apps/v#/mn//7fc70cb6fbebc156	
mn	Mongolian	Cyrillic	modern	modern	?	cd			Units	Other Units	candela	short-displayName	http://st.unicode.org/cldr-apps/v#/mn//50557c8b63f76aae	
mn	Mongolian	Cyrillic	modern	modern	?	{0} cd			Units	Other Units	candela	short-one-nominative	http://st.unicode.org/cldr-apps/v#/mn//51bff6d70a7378cf	
mn	Mongolian	Cyrillic	modern	modern	?	{0} cd			Units	Other Units	candela	short-other-nominative	http://st.unicode.org/cldr-apps/v#/mn//40cc61042884ca77	
mn	Mongolian	Cyrillic	modern	modern	?	lm			Units	Other Units	lumen	short-displayName	http://st.unicode.org/cldr-apps/v#/mn//5c20b5f04613155e	
mn	Mongolian	Cyrillic	modern	modern	?	{0} lm			Units	Other Units	lumen	short-one-nominative	http://st.unicode.org/cldr-apps/v#/mn//21db1c810033192b	
mn	Mongolian	Cyrillic	modern	modern	?	{0} lm			Units	Other Units	lumen	short-other-nominative	http://st.unicode.org/cldr-apps/v#/mn//3d2a5c56006dbe21	
mni	Manipuri	Bangla	basic	moderate	?				Supplemental	Plural	cardinal-mni	other	http://st.unicode.org/cldr-apps/v#/mni//757abe4c580a122c	
mni	Manipuri	Bangla	basic	moderate	?				Supplemental	Plural	ordinal-mni	other	http://st.unicode.org/cldr-apps/v#/mni//32b3fb0cd1475612	
mni	Manipuri	Bangla	basic	moderate	?				Miscellaneous	Linguistic Elements	Collation	standard	http://st.unicode.org/cldr-apps/v#/mni//96637b9643a58d4	
mni	Manipuri	Bangla	basic	modern	?				Supplemental	Unknown	grammaticalData	grammaticalFeatures	http://st.unicode.org/cldr-apps/v#/mni//196085599615fee1	
my	Burmese	Myanmar	modern	moderate	?	Kanton			Timezones	Oceania	Cities and Regions	Kanton	http://st.unicode.org/cldr-apps/v#/my//7fc70cb6fbebc156	
