# dir	file	added	deleted	changed	total
main	ee.xml	40	37	3	2,189
main	ee_TG.xml	0	0	0	8
main	el.xml	201	63	19	5,282
main	el_POLYTON.xml	0	0	0	258
main	en.xml	852	78	100	7,682
main	en_001.xml	4	3	10	859
main	en_150.xml	2	2	2	27
main	en_AE.xml	1	3	14	176
main	en_AG.xml	0	0	0	1
main	en_AI.xml	0	0	0	9
main	en_AT.xml	6	6	1	21
main	en_AU.xml	2	1	53	425
main	en_BB.xml	0	0	0	1
main	en_BE.xml	2	2	11	41
main	en_BI.xml	0	0	0	9
main	en_BM.xml	0	0	0	1
main	en_BS.xml	0	0	0	5
main	en_BW.xml	0	0	27	103
main	en_BZ.xml	0	0	29	111
main	en_CA.xml	0	49	11	996
main	en_CC.xml	0	0	0	9
main	en_CH.xml	4	4	9	53
main	en_CK.xml	0	0	0	9
main	en_CM.xml	0	0	0	14
main	en_CX.xml	0	0	0	9
main	en_CZ.xml	2	2	0	6
main	en_DE.xml	4	4	0	12
main	en_DG.xml	0	0	0	8
main	en_DK.xml	5	5	0	58
main	en_DM.xml	0	0	0	1
main	en_Dsrt.xml	0	0	0	658
main	en_EE.xml	2	0	2	12
main	en_ER.xml	0	0	0	7
main	en_ES.xml	2	2	0	6
main	en_FI.xml	4	4	0	59
main	en_FJ.xml	0	0	0	1
main	en_FK.xml	0	0	0	10
main	en_FR.xml	2	2	0	6
main	en_GB.xml	39	0	96	228
main	en_GD.xml	0	0	0	1
main	en_GE.xml	3	0	5	9
main	en_GG.xml	0	0	0	11
main	en_GH.xml	0	0	0	7
main	en_GI.xml	0	0	0	10
main	en_GM.xml	0	0	0	7
main	en_GS.xml	0	0	0	8
main	en_GU.xml	0	0	0	1
main	en_GY.xml	0	0	0	2
main	en_HK.xml	0	0	22	75
main	en_HU.xml	2	2	0	6
main	en_ID.xml	2	2	0	66
main	en_IE.xml	0	0	15	54
main	en_IL.xml	0	0	0	18
main	en_IM.xml	0	0	0	11
main	en_IN.xml	33	23	75	346
main	en_IO.xml	0	0	0	8
main	en_IT.xml	2	2	0	6
main	en_JE.xml	0	0	0	11
main	en_JM.xml	0	0	12	42
main	en_JP.xml	7	0	172	404
main	en_KE.xml	0	0	0	15
main	en_KI.xml	0	0	0	1
main	en_KN.xml	0	0	0	1
main	en_KY.xml	0	0	0	5
main	en_LC.xml	0	0	0	1
main	en_LR.xml	0	0	0	7
main	en_LS.xml	0	0	0	7
main	en_LT.xml	2	0	2	4
main	en_LV.xml	2	0	2	4
main	en_MG.xml	0	0	0	15
main	en_MH.xml	1	3	0	25
main	en_MO.xml	0	0	0	7
main	en_MP.xml	1	3	0	25
main	en_MS.xml	0	0	0	9
main	en_MT.xml	0	0	20	69
main	en_MU.xml	0	0	0	15
main	en_MV.xml	2	2	1	26
main	en_MW.xml	0	0	0	7
main	en_MY.xml	0	0	0	2
main	en_NA.xml	0	0	0	7
main	en_NF.xml	0	0	0	9
main	en_NG.xml	0	0	0	15
main	en_NL.xml	4	4	2	16
main	en_NO.xml	3	3	0	11
main	en_NR.xml	0	0	0	9
main	en_NU.xml	0	0	0	9
main	en_NZ.xml	0	0	16	74
main	en_PG.xml	0	0	0	1
main	en_PK.xml	0	0	22	71
main	en_PL.xml	3	3	3	12
main	en_PN.xml	0	0	0	9
main	en_PT.xml	3	3	3	12
main	en_PW.xml	0	0	0	4
main	en_RO.xml	3	3	3	12
main	en_RW.xml	0	0	0	15
main	en_SB.xml	0	0	0	1
main	en_SC.xml	0	0	0	9
main	en_SD.xml	0	0	0	6
main	en_SE.xml	4	4	3	26
main	en_SG.xml	0	0	14	61
main	en_SH.xml	0	0	0	10
main	en_SI.xml	4	4	3	15
main	en_SK.xml	4	4	3	15
main	en_SL.xml	0	0	0	7
main	en_SS.xml	0	0	0	8
main	en_SX.xml	0	0	0	9
main	en_SZ.xml	0	0	0	7
main	en_Shaw.xml	334	2	544	987
main	en_TK.xml	0	0	0	9
main	en_TO.xml	0	0	0	1
main	en_TT.xml	0	0	0	1
main	en_TV.xml	0	0	0	9
main	en_TZ.xml	0	0	0	15
main	en_UA.xml	2	0	2	4
main	en_UG.xml	0	0	0	15
main	en_US_POSIX.xml	6	6	2	21
main	en_VC.xml	0	0	0	1
main	en_VU.xml	0	0	0	1
main	en_WS.xml	0	0	0	1
main	en_ZA.xml	2	2	31	134
main	en_ZM.xml	0	0	0	7
main	en_ZW.xml	0	0	29	118
main	eo.xml	211	24	1,277	4,118
main	es.xml	198	58	48	5,206
main	es_419.xml	154	24	88	853
main	es_AR.xml	4	4	2	176
main	es_BO.xml	2	2	0	38
main	es_BR.xml	0	0	0	9
main	es_BZ.xml	0	0	0	9
main	es_CL.xml	4	4	2	163
main	es_CO.xml	4	4	0	213
main	es_CR.xml	2	2	0	37
main	es_CU.xml	0	0	0	2
main	es_DO.xml	1	1	2	78
main	es_EC.xml	4	4	2	105
main	es_GQ.xml	2	2	0	8
main	es_GT.xml	9	9	0	175
main	es_HN.xml	0	0	0	102
main	es_MX.xml	24	14	49	501
main	es_NI.xml	0	0	0	29
main	es_PA.xml	0	0	0	84
main	es_PE.xml	14	14	0	190
main	es_PH.xml	0	0	0	9
main	es_PR.xml	0	0	0	97
main	es_PY.xml	4	4	2	130
main	es_SV.xml	0	0	0	21
main	es_US.xml	85	13	26	588
main	es_UY.xml	4	4	1	68
main	es_VE.xml	4	4	2	97
main	et.xml	216	58	33	4,608
main	eu.xml	266	63	54	4,374
main	ewo.xml	16	16	2	514
main	fa.xml	246	60	114	4,605
main	fa_AF.xml	2	2	6	240
main	ff.xml	16	16	2	519
main	ff_Adlm.xml	48	55	51	5,552
main	ff_Adlm_BF.xml	0	0	0	1
main	ff_Adlm_CM.xml	0	0	0	1
main	ff_Adlm_GH.xml	0	0	0	10
main	ff_Adlm_GM.xml	0	0	0	10
main	ff_Adlm_GW.xml	0	0	0	1
main	ff_Adlm_LR.xml	0	0	0	10
main	ff_Adlm_MR.xml	0	0	0	10
main	ff_Adlm_NE.xml	0	0	0	1
main	ff_Adlm_NG.xml	0	0	0	2
main	ff_Adlm_SL.xml	0	0	0	10
main	ff_Adlm_SN.xml	0	0	0	1
main	ff_Latn_GH.xml	0	0	0	9
main	ff_Latn_GM.xml	0	0	0	9
main	ff_Latn_GN.xml	0	0	0	1
main	ff_Latn_LR.xml	0	0	0	9
main	ff_Latn_MR.xml	0	0	0	9
main	ff_Latn_NG.xml	0	0	0	1
main	ff_Latn_SL.xml	0	0	0	9
main	fi.xml	246	71	23	6,434
main	fil.xml	166	44	25	3,716
main	fo.xml	75	61	8	3,742
main	fo_DK.xml	0	0	0	1
main	fr.xml	200	107	21	5,867
main	fr_BE.xml	0	0	0	21
main	fr_BI.xml	0	0	0	1
main	fr_CA.xml	159	35	563	1,784
main	fr_CD.xml	1	0	0	6
main	fr_CH.xml	2	2	0	81
main	fr_CI.xml	1	0	0	2
main	fr_CM.xml	0	0	0	21
main	fr_DJ.xml	0	0	0	9
main	fr_DZ.xml	0	0	0	9
main	fr_GF.xml	0	0	0	1
main	fr_GN.xml	0	0	0	1
main	fr_HT.xml	0	0	0	37
main	fr_KM.xml	0	0	0	1
main	fr_LU.xml	1	1	0	6
main	fr_MA.xml	1	1	0	10
main	fr_MG.xml	0	0	0	1
main	fr_ML.xml	1	0	0	11
main	fr_MR.xml	0	0	0	9
main	fr_MU.xml	0	0	0	1
main	fr_RE.xml	1	0	0	5
main	fr_RW.xml	0	0	0	1
main	fr_SC.xml	0	0	0	1
main	fr_SN.xml	0	0	0	3
main	fr_SY.xml	0	0	0	9
main	fr_TD.xml	0	0	0	8
main	fr_TN.xml	0	0	0	9
main	fr_VU.xml	0	0	0	9
main	frr.xml	122	22	159	3,012
main	fur.xml	3	5	0	1,022
main	fy.xml	38	39	4	2,989
main	ga.xml	259	45	354	5,790
main	gaa.xml	11	4	8	1,093
main	gd.xml	492	55	21	6,749
main	gez.xml	3	3	0	356
main	gez_ER.xml	0	0	0	1
main	gl.xml	243	58	37	4,068
main	gn.xml	2	2	0	75
main	gsw.xml	42	46	4	2,077
main	gu.xml	173	62	80	4,036
main	guz.xml	14	14	0	508
main	gv.xml	14	14	0	178
main	ha.xml	224	44	277	3,856
main	ha_Arab.xml	0	0	0	48
main	ha_GH.xml	0	0	1	13
main	ha_NE.xml	224	44	277	3,856
main	haw.xml	18	18	0	280
main	he.xml	185	57	405	5,282
main	hi.xml	209	62	31	4,705
main	hi_Latn.xml	28	3	23	856
main	hnj.xml	0	0	0	41
main	hr.xml	300	69	25	5,888
main	hr_BA.xml	0	0	0	14
main	hsb.xml	368	65	15	5,021
main	ht.xml	4	4	0	16
main	hu.xml	182	56	20	4,811
main	hy.xml	281	77	54	5,210
main	ia.xml	80	46	94	3,336
main	id.xml	184	52	22	3,864
main	ie.xml	16	43	427	2,334
main	ig.xml	118	22	373	2,729
main	ii.xml	8	1	0	218
main	io.xml	0	0	0	3
main	is.xml	194	67	27	4,906
main	it.xml	248	57	37	4,841
main	it_CH.xml	4	4	3	82
main	iu.xml	0	0	0	69
main	iu_Latn.xml	0	0	0	3
main	ja.xml	226	62	40	5,178
main	jbo.xml	0	0	0	9
main	jgo.xml	2	2	0	193
main	jmc.xml	14	14	0	515
main	jv.xml	123	42	75	2,887
main	ka.xml	255	58	117	4,226
main	kaa.xml	2	0	12	575
main	kaa_Latn.xml	0	0	0	5
main	kab.xml	46	38	78	3,737
main	kaj.xml	0	0	0	57
main	kam.xml	14	14	0	506
main	kcg.xml	0	0	0	55
main	kde.xml	14	14	0	507
main	kea.xml	54	46	3	1,977
main	kek.xml	48	0	22	84
main	ken.xml	0	0	0	5
main	kgp.xml	45	47	2	4,371
main	khq.xml	15	15	0	507
main	ki.xml	14	14	0	506
main	kk.xml	275	58	25	4,360
main	kk_Arab.xml	293	52	260	5,553
main	kk_KZ.xml	0	0	1	1
main	kkj.xml	2	2	0	94
main	kl.xml	50	50	2	1,135
main	kln.xml	14	14	0	509
main	km.xml	109	47	55	3,179
main	kn.xml	211	73	25	5,816
main	ko.xml	186	47	40	4,501
main	ko_CN.xml	0	0	0	8
main	ko_KP.xml	0	0	0	4
main	kok.xml	140	36	1,205	4,167
main	kok_Latn.xml	589	40	445	1,912
main	kpe.xml	0	0	0	12
main	kpe_GN.xml	0	0	0	10
main	ks.xml	16	7	2	2,274
main	ks_Deva.xml	5	1	0	253
main	ksb.xml	14	14	0	491
main	ksf.xml	16	16	2	499
main	ksh.xml	44	48	3	1,802
main	ku.xml	252	77	1,370	3,980
main	ku_Arab.xml	129	2	1	162
main	ku_Latn_IQ.xml	0	0	0	2
main	ku_Latn_SY.xml	0	0	0	2
main	ku_TR.xml	0	0	2	4
main	kw.xml	2	2	0	140
main	kxv.xml	48	42	32	1,569
main	kxv_Deva.xml	12	6	10	1,471
main	kxv_Orya.xml	12	6	10	1,467
main	kxv_Telu.xml	12	6	10	1,440
main	ky.xml	153	57	15	3,689
main	la.xml	42	26	48	870
main	lag.xml	0	0	0	451
main	lb.xml	44	46	3	3,216
main	lg.xml	14	14	0	490
main	lij.xml	55	48	3	3,644
main	lkt.xml	0	0	0	291
main	lld.xml	65	42	26	2,212
main	lmo.xml	2	2	1	45
main	ln.xml	16	16	2	707
main	ln_AO.xml	0	0	0	1
main	lo.xml	121	55	118	4,216
main	lrc.xml	0	0	0	361
main	lrc_IQ.xml	0	0	0	8
main	lt.xml	242	100	56	7,510
main	ltg.xml	2	2	0	80
main	lu.xml	16	16	0	507
main	luo.xml	14	14	0	490
main	luy.xml	14	14	4	502
main	lv.xml	246	79	22	5,759
main	lzz.xml	78	0	0	78
main	mai.xml	10	3	2	1,785
main	mas.xml	14	14	0	507
main	mas_TZ.xml	0	0	0	1
main	mdf.xml	0	0	0	64
main	mer.xml	14	14	0	500
main	mfe.xml	1	1	0	465
main	mg.xml	31	21	0	623
main	mgh.xml	2	2	0	305
main	mgo.xml	1	1	0	81
main	mhn.xml	0	0	0	3
main	mi.xml	13	2	10	2,291
main	mic.xml	0	0	0	17
main	mk.xml	177	54	107	4,716
main	ml.xml	209	64	258	5,360
main	mn.xml	152	59	114	4,088
main	mn_Mong.xml	0	0	0	20
main	mn_Mong_MN.xml	2	2	0	251
