# Section	Page	Header	Code	Locale	Old	New	Level
#Section	Page	Header	Code	Locale	Old	New	Level
Units	Volume Metric	milliliter	narrow-one-nominative	af	{0}ml	{0} ml	modern
Units	Volume Metric	milliliter	narrow-other-nominative	af	{0}ml	{0} ml	modern
Units	Volume Metric	pint-metric	narrow-one-nominative	af	{0}mpt.	{0} mpt.	modern
Units	Volume Metric	pint-metric	narrow-other-nominative	af	{0}mpt.	{0} mpt.	modern
Units	Volume Metric	cup-metric	narrow-one-nominative	af	{0}m.kop	{0} m. kop	modern
Units	Volume Metric	cup-metric	narrow-other-nominative	af	{0}m.kop	{0} m. kop	modern
Units	Other Units Metric Per	kilowatt-hour-per-100-kilometer	narrow-one-nominative	af	{0}kWh/100km	{0} kWh/100km	modern
Units	Other Units Metric Per	kilowatt-hour-per-100-kilometer	narrow-other-nominative	af	{0}kWh/100km	{0} kWh/100km	modern
#Section	Page	Header	Code	Locale	Old	New	Level
Date & Time	Gregorian	Day Periods - wide - Formatting	pm	ak	EW	ANW	basic
Date & Time	Gregorian	Day Periods - abbreviated - Formatting	pm	ak	EW	ANW	moderate
Date & Time	Gregorian	Formats - Standard - Date Formats	full	ak	EEE, MMMM d, y	EEE, d, MMMM, y	moderate
Date & Time	Gregorian	Formats - Standard - Date Formats	long	ak	MMMM d, y	d, MMMM, y	moderate
Date & Time	Gregorian	Formats - Standard - Date Formats	medium	ak	MMM d, y	d, MMM, y	moderate
Date & Time	Gregorian	Formats - Standard - Date Formats	short	ak	M/d/yy	d/M/yy	moderate
Numbers	Compact Decimal Formatting	Short Currency 	6-digits-short-one-alphaNextToNumber	ak	¤ 000K	¤000K	modern
Numbers	Compact Decimal Formatting	Short Currency 	6-digits-short-other-alphaNextToNumber	ak	¤ 000K	¤000K	modern
Numbers	Compact Decimal Formatting	Short Currency 	7-digits-short-other-alphaNextToNumber	ak	¤ 0M	¤0M	modern
Units	Volume US	dessert-spoon	narrow-one-nominative	ak	{0}dsp	{0} dsp	modern
#Section	Page	Header	Code	Locale	Old	New	Level
Date & Time	Gregorian	Day Periods - wide - Formatting	am	as	AM	পূৰ্বাহ্ন	basic
Date & Time	Gregorian	Day Periods - wide - Formatting	pm	as	PM	অপৰাহ্ন	basic
Date & Time	Gregorian	Day Periods - abbreviated - Formatting	am	as	AM	পূৰ্বাহ্ন	moderate
Date & Time	Gregorian	Day Periods - abbreviated - Formatting	pm	as	PM	অপৰাহ্ন	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Numbers	Number Formatting Patterns	Standard Patterns 	accounting-currency	br	#,##0.00 ¤	#,##0.00 ¤;(#,##0.00 ¤)	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Numbers	Compact Decimal Formatting	Short Currency 	4-digits-short-one	brx	¤ 0K	¤0K	moderate
Numbers	Compact Decimal Formatting	Short Currency 	4-digits-short-other	brx	¤ 0K	¤0K	moderate
Numbers	Compact Decimal Formatting	Short Currency 	5-digits-short-one	brx	¤ 00K	¤00K	moderate
Numbers	Compact Decimal Formatting	Short Currency 	5-digits-short-other	brx	¤ 00K	¤00K	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Units	Graphics	pixel-per-centimeter	narrow-one-nominative	bs	{0}ppcm	{0} ppcm	modern
Units	Graphics	pixel-per-centimeter	narrow-other-nominative	bs	{0}ppcm	{0} ppcm	modern
Units	Weather	fahrenheit	narrow-one-nominative	bs	{0}°F	{0} °F	modern
Units	Weather	fahrenheit	narrow-other-nominative	bs	{0}°F	{0} °F	modern
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	North America (C)	Caribbean: Curaçao	XCG-symbol	ca	Cg.	XCG	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Locale Display Names	Territories (Asia)	Southeast Asia	PH	ceb	Pilipinas	Philippines	basic
Numbers	Compact Decimal Formatting	Short Currency 	4-digits-short-one	ceb	¤ 0K	¤0K	moderate
Numbers	Compact Decimal Formatting	Short Currency 	4-digits-short-other	ceb	¤ 0K	¤0K	moderate
Numbers	Compact Decimal Formatting	Short Currency 	5-digits-short-one	ceb	¤ 00K	¤00K	moderate
Numbers	Compact Decimal Formatting	Short Currency 	5-digits-short-other	ceb	¤ 00K	¤00K	moderate
Numbers	Compact Decimal Formatting	Short Currency 	6-digits-short-one	ceb	¤ 000K	¤000K	moderate
Numbers	Compact Decimal Formatting	Short Currency 	6-digits-short-other	ceb	¤ 000K	¤000K	moderate
Numbers	Compact Decimal Formatting	Short Currency 	7-digits-short-one	ceb	¤ 0M	¤0M	moderate
Numbers	Compact Decimal Formatting	Short Currency 	7-digits-short-other	ceb	¤ 0M	¤0M	moderate
Numbers	Compact Decimal Formatting	Short Currency 	8-digits-short-one	ceb	¤ 00M	¤00M	moderate
Numbers	Compact Decimal Formatting	Short Currency 	8-digits-short-other	ceb	¤ 00M	¤00M	moderate
Numbers	Compact Decimal Formatting	Short Currency 	9-digits-short-one	ceb	¤ 000M	¤000M	moderate
Numbers	Compact Decimal Formatting	Short Currency 	9-digits-short-other	ceb	¤ 000M	¤000M	moderate
Numbers	Compact Decimal Formatting	Short Currency 	13-digits-short-one	ceb	¤ 0T	¤0T	moderate
Numbers	Compact Decimal Formatting	Short Currency 	13-digits-short-other	ceb	¤ 0T	¤0T	moderate
Numbers	Compact Decimal Formatting	Short Currency 	14-digits-short-one	ceb	¤ 00T	¤00T	moderate
Numbers	Compact Decimal Formatting	Short Currency 	14-digits-short-other	ceb	¤ 00T	¤00T	moderate
Numbers	Compact Decimal Formatting	Short Currency 	15-digits-short-one	ceb	¤ 000T	¤000T	moderate
Numbers	Compact Decimal Formatting	Short Currency 	15-digits-short-other	ceb	¤ 000T	¤000T	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Units	Other Units Metric Per	kilowatt-hour-per-100-kilometer	narrow-one-nominative	da	{0}kWh/100km	{0} kWh/100 km	modern
#Section	Page	Header	Code	Locale	Old	New	Level
Units	Duration	millisecond	narrow-one-nominative	de	{0} ms	{0}ms	modern
Units	Duration	microsecond	narrow-one-nominative	de	{0} μs	{0}μs	modern
Units	Weather	millimeter-ofhg	narrow-one-nominative	de	{0} mm Hg	{0}mmHg	modern
Units	Weather	millimeter-ofhg	narrow-other-nominative	de	{0} mm Hg	{0}mmHg	modern
Units	Weather	pound-force-per-square-inch	narrow-one-nominative	de	{0} psi	{0}psi	modern
Units	Weather	pound-force-per-square-inch	narrow-other-nominative	de	{0} psi	{0}psi	modern
Units	Digital	terabyte	long-one-dative	de	{0} Terabyte	{0} Terabyte	modern
Units	Digital	gigabyte	long-one-accusative	de	{0} Gigabyte	{0} Gigabyte	modern
#Section	Page	Header	Code	Locale	Old	New	Level
Locale Display Names	Languages (A-D)	C	Central Kurdish ► ckb-core	en	▷missing◁	Kurdish	comprehensive
Locale Display Names	Languages (A-D)	C	Central Kurdish ► ckb-extension	en	▷missing◁	Central	comprehensive
Locale Display Names	Languages (K-N)	K	Kurdish ► ku-core	en	▷missing◁	Kurdish	modern
Locale Display Names	Languages (K-N)	K	Kurdish ► ku-extension	en	▷missing◁	Kurmanji	modern
Locale Display Names	Languages (O-S)	Q	Qʼeqchiʼ ► kek	en	▷missing◁	Qʼeqchiʼ	comprehensive
Locale Display Names	Languages (O-S)	S	Southern Kurdish ► sdh-core	en	▷missing◁	Kurdish	comprehensive
Locale Display Names	Languages (O-S)	S	Southern Kurdish ► sdh-extension	en	▷missing◁	Southern	comprehensive
Locale Display Names	Languages (T-Z)	T	Tokelauan ► tkl	en	Tokelau	Tokelauan	comprehensive
Currencies	North America (C)	Caribbean: Curaçao	XCG-symbol	en_CA	Cg.	Cg	moderate
Currencies	Central Asia (C)	Central Asia: Kyrgyzstan	KGS-name-one	en	Kyrgystani som	Kyrgyz som	moderate
Currencies	Central Asia (C)	Central Asia: Kyrgyzstan	KGS-name-other	en	Kyrgystani soms	Kyrgyz soms	moderate
Currencies	Central Asia (C)	Central Asia: Kyrgyzstan	KGS-name	en	Kyrgystani Som	Kyrgyz Som	moderate
Units	Weather	millimeter-ofhg	short-displayName	en_AU	mm Hg	mmHg	modern
Units	Weather	millimeter-ofhg	short-one-nominative	en_AU	{0} mm Hg	{0} mmHg	modern
Units	Weather	millimeter-ofhg	short-other-nominative	en_AU	{0} mm Hg	{0} mmHg	modern
Units	Weather	inch-ofhg	short-displayName	en_AU	in Hg	inHg	modern
Miscellaneous	Minimal Pairs	Ordinal	one	en	Take the {0}st right.	Take the {0}st right.	moderate
Miscellaneous	Minimal Pairs	Ordinal	two	en	Take the {0}nd right.	Take the {0}nd right.	moderate
Miscellaneous	Minimal Pairs	Ordinal	few	en	Take the {0}rd right.	Take the {0}rd right.	moderate
Miscellaneous	Minimal Pairs	Ordinal	other	en	Take the {0}th right.	Take the {0}th right.	moderate
Miscellaneous	Minimal Pairs	Plural	one	en	{0} day	{0} day	moderate
Miscellaneous	Minimal Pairs	Plural	other	en	{0} days	{0} days	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Units	Speed and Acceleration	beaufort	narrow-one-nominative	es_419	B {0}	B{0}	modern
Units	Speed and Acceleration	beaufort	narrow-other-nominative	es_419	B {0}	B{0}	modern
Units	Speed and Acceleration	light-speed	narrow-one-nominative	es_419	{0} luz	{0}luz	modern
Units	Speed and Acceleration	light-speed	narrow-other-nominative	es_419	{0} luz	{0}luz	modern
Units	Other Units Metric Per	kilowatt-hour-per-100-kilometer	narrow-one-nominative	es_419	{0} kWh/100km	{0}kWh/100km	modern
Units	Other Units Metric Per	kilowatt-hour-per-100-kilometer	narrow-other-nominative	es_419	{0} kWh/100km	{0}kWh/100km	modern
#Section	Page	Header	Code	Locale	Old	New	Level
Units	Other Units Metric	candela	narrow-one-nominative	fa	{0} cd	{0}cd	modern
Units	Other Units Metric	candela	narrow-other-nominative	fa	{0} cd	{0}cd	modern
Units	Other Units Metric	lumen	narrow-one-nominative	fa	{0} lm	{0}lm	modern
Units	Other Units Metric	lumen	narrow-other-nominative	fa	{0} lm	{0}lm	modern
Units	Other Units Metric Per	millimole-per-liter	narrow-one-nominative	fa	{0} mmol/L	{0}mmol/L	modern
Units	Other Units Metric Per	millimole-per-liter	narrow-other-nominative	fa	{0} mmol/L	{0}mmol/L	modern
Units	Other Units Metric Per	kilowatt-hour-per-100-kilometer	narrow-one-nominative	fa	‫{0}ک.وا.س/۱۰۰ ک.م‬	‫{0} ک.وا.س/۱۰۰ ک.م‬	modern
#Section	Page	Header	Code	Locale	Old	New	Level
Locale Display Names	Locale Name Patterns	Locale Formatting	localeKeyTypePattern	fr_CA	{0} : {1}	{0} : {1}	moderate
Numbers	Number Formatting Patterns	Currency Unit Patterns 	currencies-one	fr_CA	{0} {1}	{0} {1}	moderate
Numbers	Number Formatting Patterns	Currency Unit Patterns 	currencies-other	fr_CA	{0} {1}	{0} {1}	moderate
Units	Duration	decade	long-one-nominative	fr_CA	{0} décennie	{0} décennie	modern
Units	Duration	decade	long-other-nominative	fr_CA	{0} décennies	{0} décennies	modern
Units	Duration	decade	short-one-nominative	fr_CA	{0} déc.	{0} déc.	modern
Units	Duration	decade	short-other-nominative	fr_CA	{0} déc.	{0} déc.	modern
Units	Duration	night	long-per	fr_CA	{0} par nuit	{0} par nuit	modern
Units	Duration	night	long-one-nominative	fr_CA	{0} nuit	{0} nuit	modern
Units	Duration	night	long-other-nominative	fr_CA	{0} nuits	{0} nuits	modern
Units	Duration	night	short-one-nominative	fr_CA	{0} nuit	{0} nuit	modern
Units	Duration	night	short-other-nominative	fr_CA	{0} nuits	{0} nuits	modern
Units	Duration	century	long-one-nominative	fr_CA	{0} siècle	{0} siècle	modern
Units	Duration	century	long-other-nominative	fr_CA	{0} siècles	{0} siècles	modern
Units	Duration	century	short-one-nominative	fr_CA	{0} s.	{0} s.	modern
Units	Duration	century	short-other-nominative	fr_CA	{0} s.	{0} s.	modern
Units	Duration	year	long-one-nominative	fr_CA	{0} an	{0} an	modern
Units	Duration	year	long-other-nominative	fr_CA	{0} ans	{0} ans	modern
Units	Duration	year	short-one-nominative	fr_CA	{0} an	{0} an	modern
Units	Duration	year	short-other-nominative	fr_CA	{0} ans	{0} ans	modern
Units	Duration	quarter	long-one-nominative	fr_CA	{0} trimestre	{0} trimestre	modern
Units	Duration	quarter	long-other-nominative	fr_CA	{0} trimestres	{0} trimestres	modern
Units	Duration	quarter	short-one-nominative	fr_CA	{0} trim.	{0} trim.	modern
Units	Duration	quarter	short-other-nominative	fr_CA	{0} trim.	{0} trim.	modern
Units	Duration	quarter	narrow-one-nominative	fr_CA	{0} T	{0}T	modern
Units	Duration	quarter	narrow-other-nominative	fr_CA	{0} T	{0}T	modern
Units	Duration	month	long-one-nominative	fr_CA	{0} mois	{0} mois	modern
Units	Duration	month	long-other-nominative	fr_CA	{0} mois	{0} mois	modern
Units	Duration	month	short-one-nominative	fr_CA	{0} m.	{0} m.	modern
Units	Duration	month	short-other-nominative	fr_CA	{0} m.	{0} m.	modern
Units	Duration	week	long-one-nominative	fr_CA	{0} semaine	{0} semaine	modern
Units	Duration	week	long-other-nominative	fr_CA	{0} semaines	{0} semaines	modern
Units	Duration	week	short-one-nominative	fr_CA	{0} sem.	{0} sem.	modern
Units	Duration	week	short-other-nominative	fr_CA	{0} sem.	{0} sem.	modern
Units	Duration	day	long-one-nominative	fr_CA	{0} jour	{0} jour	modern
Units	Duration	day	long-other-nominative	fr_CA	{0} jours	{0} jours	modern
Units	Duration	day	short-one-nominative	fr_CA	{0} j	{0} j	modern
Units	Duration	day	short-other-nominative	fr_CA	{0} j	{0} j	modern
Units	Duration	hour	long-one-nominative	fr_CA	{0} heure	{0} heure	modern
Units	Duration	hour	long-other-nominative	fr_CA	{0} heures	{0} heures	modern
Units	Duration	hour	short-one-nominative	fr_CA	{0} h	{0} h	modern
Units	Duration	hour	short-other-nominative	fr_CA	{0} h	{0} h	modern
Units	Duration	minute	long-one-nominative	fr_CA	{0} minute	{0} minute	modern
Units	Duration	minute	long-other-nominative	fr_CA	{0} minutes	{0} minutes	modern
Units	Duration	minute	short-one-nominative	fr_CA	{0} min	{0} min	modern
Units	Duration	minute	short-other-nominative	fr_CA	{0} min	{0} min	modern
Units	Duration	second	short-one-nominative	fr_CA	{0} s	{0} s	modern
Units	Duration	second	short-other-nominative	fr_CA	{0} s	{0} s	modern
Units	Duration	millisecond	long-one-nominative	fr_CA	{0} milliseconde	{0} milliseconde	modern
Units	Duration	millisecond	long-other-nominative	fr_CA	{0} millisecondes	{0} millisecondes	modern
Units	Duration	millisecond	short-one-nominative	fr_CA	{0} ms	{0} ms	modern
Units	Duration	millisecond	short-other-nominative	fr_CA	{0} ms	{0} ms	modern
Units	Duration	microsecond	long-one-nominative	fr_CA	{0} microseconde	{0} microseconde	modern
Units	Duration	microsecond	long-other-nominative	fr_CA	{0} microsecondes	{0} microsecondes	modern
Units	Duration	microsecond	short-one-nominative	fr_CA	{0} μs	{0} μs	modern
Units	Duration	microsecond	short-other-nominative	fr_CA	{0} μs	{0} μs	modern
Units	Duration	nanosecond	long-one-nominative	fr_CA	{0} nanoseconde	{0} nanoseconde	modern
Units	Duration	nanosecond	long-other-nominative	fr_CA	{0} nanosecondes	{0} nanosecondes	modern
Units	Duration	nanosecond	short-one-nominative	fr_CA	{0} ns	{0} ns	modern
Units	Duration	nanosecond	short-other-nominative	fr_CA	{0} ns	{0} ns	modern
Units	Graphics	dot	long-one-nominative	fr_CA	{0} point	{0} point	modern
Units	Graphics	dot	long-other-nominative	fr_CA	{0} points	{0} points	modern
Units	Graphics	dot	short-other-nominative	fr_CA	{0} pt	{0} pt	modern
Units	Graphics	dot-per-centimeter	long-one-nominative	fr_CA	{0} point par centimètre	{0} point par centimètre	modern
Units	Graphics	dot-per-centimeter	long-other-nominative	fr_CA	{0} points par centimètre	{0} points par centimètre	modern
Units	Graphics	dot-per-inch	long-one-nominative	fr_CA	{0} point par pouce	{0} point par pouce	modern
Units	Graphics	dot-per-inch	long-other-nominative	fr_CA	{0} points par pouce	{0} points par pouce	modern
Units	Graphics	dot-per-inch	short-one-nominative	fr_CA	{0} pt/po	{0} pt/po	modern
Units	Graphics	dot-per-inch	short-other-nominative	fr_CA	{0} pt/po	{0} pt/po	modern
Units	Graphics	em	long-one-nominative	fr_CA	{0} cadratin	{0} cadratin	modern
Units	Graphics	em	long-other-nominative	fr_CA	{0} cadratins	{0} cadratins	modern
Units	Graphics	megapixel	long-one-nominative	fr_CA	{0} mégapixel	{0} mégapixel	modern
Units	Graphics	megapixel	long-other-nominative	fr_CA	{0} mégapixels	{0} mégapixels	modern
Units	Graphics	pixel	long-one-nominative	fr_CA	{0} pixel	{0} pixel	modern
Units	Graphics	pixel	long-other-nominative	fr_CA	{0} pixels	{0} pixels	modern
Units	Graphics	pixel	short-other-nominative	fr_CA	{0} px	{0} px	modern
Units	Graphics	pixel-per-centimeter	long-one-nominative	fr_CA	{0} pixel par centimètre	{0} pixel par centimètre	modern
Units	Graphics	pixel-per-centimeter	long-other-nominative	fr_CA	{0} pixels par centimètre	{0} pixels par centimètre	modern
Units	Graphics	pixel-per-centimeter	short-one-nominative	fr_CA	{0} px/cm	{0} px/cm	modern
Units	Graphics	pixel-per-centimeter	short-other-nominative	fr_CA	{0} px/cm	{0} px/cm	modern
Units	Graphics	pixel-per-inch	long-one-nominative	fr_CA	{0} pixel par pouce	{0} pixel par pouce	modern
Units	Graphics	pixel-per-inch	long-other-nominative	fr_CA	{0} pixels par pouce	{0} pixels par pouce	modern
Units	Graphics	pixel-per-inch	short-one-nominative	fr_CA	{0} px/po	{0} px/po	modern
Units	Graphics	pixel-per-inch	short-other-nominative	fr_CA	{0} px/po	{0} px/po	modern
Units	Length Metric	kilometer	long-one-nominative	fr_CA	{0} kilomètre	{0} kilomètre	modern
Units	Length Metric	kilometer	long-other-nominative	fr_CA	{0} kilomètres	{0} kilomètres	modern
Units	Length Metric	kilometer	short-one-nominative	fr_CA	{0} km	{0} km	modern
Units	Length Metric	kilometer	short-other-nominative	fr_CA	{0} km	{0} km	modern
Units	Length Metric	meter	long-one-nominative	fr_CA	{0} mètre	{0} mètre	modern
Units	Length Metric	meter	long-other-nominative	fr_CA	{0} mètres	{0} mètres	modern
Units	Length Metric	meter	short-one-nominative	fr_CA	{0} m	{0} m	modern
Units	Length Metric	meter	short-other-nominative	fr_CA	{0} m	{0} m	modern
Units	Length Metric	decimeter	long-one-nominative	fr_CA	{0} décimètre	{0} décimètre	modern
Units	Length Metric	decimeter	long-other-nominative	fr_CA	{0} décimètres	{0} décimètres	modern
Units	Length Metric	decimeter	short-one-nominative	fr_CA	{0} dm	{0} dm	modern
Units	Length Metric	decimeter	short-other-nominative	fr_CA	{0} dm	{0} dm	modern
Units	Length Metric	centimeter	long-one-nominative	fr_CA	{0} centimètre	{0} centimètre	modern
Units	Length Metric	centimeter	long-other-nominative	fr_CA	{0} centimètres	{0} centimètres	modern
Units	Length Metric	centimeter	short-one-nominative	fr_CA	{0} cm	{0} cm	modern
Units	Length Metric	centimeter	short-other-nominative	fr_CA	{0} cm	{0} cm	modern
Units	Length Metric	millimeter	long-one-nominative	fr_CA	{0} millimètre	{0} millimètre	modern
Units	Length Metric	millimeter	long-other-nominative	fr_CA	{0} millimètres	{0} millimètres	modern
Units	Length Metric	millimeter	short-one-nominative	fr_CA	{0} mm	{0} mm	modern
Units	Length Metric	millimeter	short-other-nominative	fr_CA	{0} mm	{0} mm	modern
Units	Length Metric	micrometer	long-one-nominative	fr_CA	{0} micromètre	{0} micromètre	modern
Units	Length Metric	micrometer	long-other-nominative	fr_CA	{0} micromètres	{0} micromètres	modern
Units	Length Metric	micrometer	short-one-nominative	fr_CA	{0} μm	{0} μm	modern
Units	Length Metric	micrometer	short-other-nominative	fr_CA	{0} μm	{0} μm	modern
Units	Length Metric	nanometer	long-one-nominative	fr_CA	{0} nanomètre	{0} nanomètre	modern
Units	Length Metric	nanometer	long-other-nominative	fr_CA	{0} nanomètres	{0} nanomètres	modern
Units	Length Metric	nanometer	short-one-nominative	fr_CA	{0} nm	{0} nm	modern
Units	Length Metric	nanometer	short-other-nominative	fr_CA	{0} nm	{0} nm	modern
Units	Length Metric	picometer	long-one-nominative	fr_CA	{0} picomètre	{0} picomètre	modern
Units	Length Metric	picometer	long-other-nominative	fr_CA	{0} picomètres	{0} picomètres	modern
Units	Length Metric	picometer	short-one-nominative	fr_CA	{0} pm	{0} pm	modern
Units	Length Metric	picometer	short-other-nominative	fr_CA	{0} pm	{0} pm	modern
Units	Length Metric	mile-scandinavian	short-one-nominative	fr_CA	{0} smi	{0} smi	modern
Units	Length Metric	mile-scandinavian	short-other-nominative	fr_CA	{0} smi	{0} smi	modern
Units	Length Metric	point	long-one-nominative	fr_CA	{0} point typographique	{0} point typographique	modern
Units	Length Metric	point	long-other-nominative	fr_CA	{0} points typographiques	{0} points typographiques	modern
Units	Length Metric	point	short-one-nominative	fr_CA	{0} pt typog.	{0} pt typog.	modern
Units	Length Metric	point	short-other-nominative	fr_CA	{0} pts typog.	{0} pts typog.	modern
Units	Length Other	earth-radius	long-one-nominative	fr_CA	{0} rayon terrestre	{0} rayon terrestre	modern
Units	Length Other	earth-radius	long-other-nominative	fr_CA	{0} rayons terrestres	{0} rayons terrestres	modern
Units	Length Other	earth-radius	short-one-nominative	fr_CA	{0} R⊕	{0} R⊕	modern
Units	Length Other	earth-radius	short-other-nominative	fr_CA	{0} R⊕	{0} R⊕	modern
Units	Length Other	mile	long-one-nominative	fr_CA	{0} mille	{0} mille	modern
Units	Length Other	mile	long-other-nominative	fr_CA	{0} milles	{0} milles	modern
Units	Length Other	mile	short-one-nominative	fr_CA	{0} mi	{0} mi	modern
Units	Length Other	mile	short-other-nominative	fr_CA	{0} mi	{0} mi	modern
Units	Length Other	yard	long-other-nominative	fr_CA	{0} verges	{0} verges	modern
Units	Length Other	yard	short-other-nominative	fr_CA	{0} vg	{0} vg	modern
Units	Length Other	foot	long-one-nominative	fr_CA	{0} pied	{0} pied	modern
Units	Length Other	foot	long-other-nominative	fr_CA	{0} pieds	{0} pieds	modern
Units	Length Other	foot	short-other-nominative	fr_CA	{0} pi	{0} pi	modern
Units	Length Other	inch	long-one-nominative	fr_CA	{0} pouce	{0} pouce	modern
Units	Length Other	inch	long-other-nominative	fr_CA	{0} pouces	{0} pouces	modern
Units	Length Other	inch	short-one-nominative	fr_CA	{0} po	{0} po	modern
Units	Length Other	inch	short-other-nominative	fr_CA	{0} po	{0} po	modern
Units	Length Other	parsec	long-one-nominative	fr_CA	{0} parsec	{0} parsec	modern
Units	Length Other	parsec	long-other-nominative	fr_CA	{0} parsecs	{0} parsecs	modern
Units	Length Other	parsec	short-one-nominative	fr_CA	{0} pc	{0} pc	modern
Units	Length Other	parsec	short-other-nominative	fr_CA	{0} pc	{0} pc	modern
Units	Length Other	light-year	long-one-nominative	fr_CA	{0} année-lumière	{0} année-lumière	modern
Units	Length Other	light-year	long-other-nominative	fr_CA	{0} années-lumière	{0} années-lumière	modern
Units	Length Other	light-year	short-one-nominative	fr_CA	{0} al	{0} al	modern
Units	Length Other	light-year	short-other-nominative	fr_CA	{0} al	{0} al	modern
