#LCode	English Name	Script	Locale Level	Path Level	STStatus	Bailey	Section	Page	Header	Code	ST Link
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y MMM d – y MMM d	Date & Time	Generic	Formats - Intervals - Date Formats	GyMMMd/y	https://st.unicode.org/v#/ff_Adlm//734370892368e68f
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y MMM d, E – MMM d, E	Date & Time	Generic	Formats - Intervals - Date Formats	GyMMMEd/d	https://st.unicode.org/v#/ff_Adlm//37ee7307d91420cc
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y MMM d, E – G y MMM d, E	Date & Time	Generic	Formats - Intervals - Date Formats	GyMMMEd/G	https://st.unicode.org/v#/ff_Adlm//194ffdca90603aed
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y MMM d, E – MMM d, E	Date & Time	Generic	Formats - Intervals - Date Formats	GyMMMEd/M	https://st.unicode.org/v#/ff_Adlm//1683e919a38c652a
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y MMM d, E – y MMM d, E	Date & Time	Generic	Formats - Intervals - Date Formats	GyMMMEd/y	https://st.unicode.org/v#/ff_Adlm//a24b5af75e63965
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	{1} {0}	Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	medium-atTime	https://st.unicode.org/v#/ff_Adlm//43da060150c3ffc1
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	{1} {0}	Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	short-atTime	https://st.unicode.org/v#/ff_Adlm//41c6220a73c6b71a
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	Ciudad Juárez	Timezones	North America	Cities and Regions	Ciudad_Juarez	https://st.unicode.org/v#/ff_Adlm//483f71e2007512d
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	null	Timezones	Central Asia	Kazakhstan	standard-long	https://st.unicode.org/v#/ff_Adlm//1bac5ed79b7fa428
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	null	Timezones	North America	Yukon	standard-long	https://st.unicode.org/v#/ff_Adlm//5a474fd785a80c35
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	LSL	Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name	https://st.unicode.org/v#/ff_Adlm//73cdaa7e87cb07d1
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	LSL	Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-one	https://st.unicode.org/v#/ff_Adlm//5b2f89143722a9fd
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	LSL	Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-other	https://st.unicode.org/v#/ff_Adlm//18e72d157fb85bce
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	𞤚𞤵𞤥𞤦𞤫𞤪𞤫 𞤄𞤪𞤭𞤼𞤢𞤲𞤭𞤲𞤳𞤮𞥅𞤪𞤫 𞤀𞤬𞤪𞤭𞤳𞤭	Locale Display Names	Territories (Africa)	Eastern Africa	IO	https://st.unicode.org/v#/ff_Adlm//37586518da29ac68
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	𞤙𞤢𞤤𞤥𞤫𞤪𞤫 𞤂𞤭𞤧𞤤𞤢𞥄𞤥𞤴𞤢𞤲𞤳𞤮	Locale Display Names	Keys	calendar	calendar-islamic	https://st.unicode.org/v#/ff_Adlm//3df52b1e4d65309a
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	𞤙𞤢𞤤𞤯𞤭𞤥𞤫𞤪𞤫 𞤂𞤭𞤧𞤤𞤢𞥄𞤥𞤴𞤢𞤲𞤳𞤮 (𞤢𞤤𞥆𞤵𞤱𞤢𞤤, 𞤬𞤫𞤱𞤲𞥋𞤣𞤮 𞤲𞥋𞤦𞤫𞤯𞥆𞤢𞥄𞤳𞤵)	Locale Display Names	Keys	calendar	calendar-islamic-civil	https://st.unicode.org/v#/ff_Adlm//3f25f93d4f11dacc
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	𞤙𞤢𞤤𞤯𞤭𞤥𞤫𞤪𞤫 𞤂𞤭𞤧𞤤𞤢𞥄𞤥𞤵 (𞤀𞤤𞥆𞤵𞤲𞤳𞤮, 𞤊𞤫𞤱𞤣𞤮 𞤋𞤲𞤳𞤮𞥅𞤣𞤭𞤲𞤳𞤮)	Locale Display Names	Keys	calendar	calendar-islamic-tbla	https://st.unicode.org/v#/ff_Adlm//6e3e7d3f963a4604
‡kgp	Kaingang	Latin	moderate	moderate	n/a	Osiỹno Ĩniko tỹ Tehitórijo Mritỹnĩku	Locale Display Names	Territories (Africa)	Eastern Africa	IO-biot	https://st.unicode.org/v#/kgp//5d5fdfb3f9090dae
‡kgp	Kaingang	Latin	moderate	moderate	n/a	Osiỹno Ĩniko tỹ Tehitórijo Mritỹnĩku	Locale Display Names	Territories (Africa)	Eastern Africa	IO-chagos	https://st.unicode.org/v#/kgp//417c7a965a4f3421
‡kgp	Kaingang	Latin	moderate	moderate	n/a	{1} {0}	Date & Time	Generic	Formats - Standard - Date & Time Combination Formats	full-atTime	https://st.unicode.org/v#/kgp//684c7861e871aabd
‡kgp	Kaingang	Latin	moderate	moderate	n/a	{1} {0}	Date & Time	Generic	Formats - Standard - Date & Time Combination Formats	long-atTime	https://st.unicode.org/v#/kgp//68d56b9b9ac13d3c
‡kgp	Kaingang	Latin	moderate	moderate	n/a	{1} {0}	Date & Time	Generic	Formats - Standard - Date & Time Combination Formats	medium-atTime	https://st.unicode.org/v#/kgp//2c0d283f4538da0e
‡kgp	Kaingang	Latin	moderate	moderate	n/a	{1} {0}	Date & Time	Generic	Formats - Standard - Date & Time Combination Formats	short-atTime	https://st.unicode.org/v#/kgp//307554bf43a9b71c
‡kgp	Kaingang	Latin	moderate	moderate	n/a	GGGGG y-MM-dd	Date & Time	Generic	Formats - Flexible - Date Formats	GyMd	https://st.unicode.org/v#/kgp//2460eb0ab964182f
‡kgp	Kaingang	Latin	moderate	moderate	n/a	{1} {0}	Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	full-atTime	https://st.unicode.org/v#/kgp//2d13c5d451e3bf53
‡kgp	Kaingang	Latin	moderate	moderate	n/a	{1} {0}	Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	long-atTime	https://st.unicode.org/v#/kgp//1eb22f6111d66f88
‡kgp	Kaingang	Latin	moderate	moderate	n/a	{1} {0}	Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	medium-atTime	https://st.unicode.org/v#/kgp//43da060150c3ffc1
‡kgp	Kaingang	Latin	moderate	moderate	n/a	{1} {0}	Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	short-atTime	https://st.unicode.org/v#/kgp//41c6220a73c6b71a
‡kgp	Kaingang	Latin	moderate	moderate	n/a	GGGGG y-MM-dd	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMd	https://st.unicode.org/v#/kgp//720b48090ba506b2
‡kgp	Kaingang	Latin	moderate	moderate	n/a	null	Timezones	Central Asia	Kazakhstan	standard-long	https://st.unicode.org/v#/kgp//1bac5ed79b7fa428
‡kgp	Kaingang	Latin	moderate	moderate	n/a	null	Timezones	North America	Yukon	standard-long	https://st.unicode.org/v#/kgp//5a474fd785a80c35
‡kgp	Kaingang	Latin	moderate	moderate	n/a	~	Numbers	Symbols	Symbols 	approximatelySign	https://st.unicode.org/v#/kgp//69689fb86ae60444
‡kgp	Kaingang	Latin	moderate	moderate	n/a	Osiỹno Ĩniko tỹ Tehitórijo Mritỹnĩku	Locale Display Names	Territories (Africa)	Eastern Africa	IO	https://st.unicode.org/v#/kgp//37586518da29ac68
‡kgp	Kaingang	Latin	moderate	moderate	n/a	#,##0.00	Numbers	Number Formatting Patterns	Standard Patterns 	accounting-currency-noCurrency	https://st.unicode.org/v#/kgp//5666b8876422ed2e
nn	Norwegian Nynorsk	Latin	modern	modern	n/a	kuvi	Locale Display Names	Languages (K-N)	K	Kuvi ► kxv	https://st.unicode.org/v#/nn//662830fbc1003573
nn	Norwegian Nynorsk	Latin	modern	modern	n/a	makhuwa	Locale Display Names	Languages (K-N)	M	Makhuwa ► vmw	https://st.unicode.org/v#/nn//7dc2c8de81d4e9a1
nn	Norwegian Nynorsk	Latin	modern	modern	n/a	kangri	Locale Display Names	Languages (K-N)	K	Kangri ► xnr	https://st.unicode.org/v#/nn//584a42080466b090
nn	Norwegian Nynorsk	Latin	modern	modern	n/a	neuter	Units	Other Units Metric Per	milligram-ofglucose-per-deciliter	long-gender	https://st.unicode.org/v#/nn//5c5821958ab863ed
nn	Norwegian Nynorsk	Latin	modern	modern	n/a	masculine	Units	Weather	millimeter-ofhg	long-gender	https://st.unicode.org/v#/nn//2fb100b6ddd8e9e2
nn	Norwegian Nynorsk	Latin	modern	modern	n/a	neuter	Units	Speed and Acceleration	light-speed	long-gender	https://st.unicode.org/v#/nn//493b67b14270c80
nn	Norwegian Nynorsk	Latin	modern	modern	n/a	netter	Units	Duration	night	long-displayName	https://st.unicode.org/v#/nn//1648ebc5d82b8590
‡qu	Quechua	Latin	modern	modern	n/a	blo	Locale Display Names	Languages (A-D)	A	Anii ► blo	https://st.unicode.org/v#/qu//aa18891b5a8bbe9
‡qu	Quechua	Latin	modern	modern	n/a	ie	Locale Display Names	Languages (E-J)	I	Interlingue ► ie	https://st.unicode.org/v#/qu//754721abc4205d41
‡qu	Quechua	Latin	modern	modern	n/a	kxv	Locale Display Names	Languages (K-N)	K	Kuvi ► kxv	https://st.unicode.org/v#/qu//662830fbc1003573
‡qu	Quechua	Latin	modern	modern	n/a	lij	Locale Display Names	Languages (K-N)	L	Ligurian ► lij	https://st.unicode.org/v#/qu//6138d7d66e1d72f
‡qu	Quechua	Latin	modern	modern	n/a	lmo	Locale Display Names	Languages (K-N)	L	Lombard ► lmo	https://st.unicode.org/v#/qu//3dd9e648069ebbbf
‡qu	Quechua	Latin	modern	modern	n/a	szl	Locale Display Names	Languages (O-S)	S	Silesian ► szl	https://st.unicode.org/v#/qu//5d5697390cabe1d2
‡qu	Quechua	Latin	modern	modern	n/a	vec	Locale Display Names	Languages (T-Z)	V	Venetian ► vec	https://st.unicode.org/v#/qu//7c300ce944bc0734
‡qu	Quechua	Latin	modern	modern	n/a	vmw	Locale Display Names	Languages (K-N)	M	Makhuwa ► vmw	https://st.unicode.org/v#/qu//7dc2c8de81d4e9a1
‡qu	Quechua	Latin	modern	modern	n/a	xnr	Locale Display Names	Languages (K-N)	K	Kangri ► xnr	https://st.unicode.org/v#/qu//584a42080466b090
‡qu	Quechua	Latin	modern	modern	n/a	za	Locale Display Names	Languages (T-Z)	Z	Zhuang ► za	https://st.unicode.org/v#/qu//d389d16873ebbf
‡qu	Quechua	Latin	modern	modern	n/a	light	Units	Speed and Acceleration	light-speed	long-displayName	https://st.unicode.org/v#/qu//5af8b726df7e5b53
‡qu	Quechua	Latin	modern	modern	n/a	{0} light	Units	Speed and Acceleration	light-speed	long-other-nominative	https://st.unicode.org/v#/qu//2894c49d93f2e593
‡qu	Quechua	Latin	modern	modern	n/a	ppb	Units	Other Units Metric Per	portion-per-1e9	long-displayName	https://st.unicode.org/v#/qu//6b7ae693cb532604
‡qu	Quechua	Latin	modern	modern	n/a	{0} ppb	Units	Other Units Metric Per	portion-per-1e9	long-other-nominative	https://st.unicode.org/v#/qu//21abd9e797987dbe
‡qu	Quechua	Latin	modern	modern	n/a	night	Units	Duration	night	long-displayName	https://st.unicode.org/v#/qu//1648ebc5d82b8590
‡qu	Quechua	Latin	modern	modern	n/a	{0} night	Units	Duration	night	long-other-nominative	https://st.unicode.org/v#/qu//471411d91c6a38af
‡qu	Quechua	Latin	modern	modern	n/a	{0}/night	Units	Duration	night	long-per	https://st.unicode.org/v#/qu//14454907cca99878
‡qu	Quechua	Latin	modern	modern	n/a	light	Units	Speed and Acceleration	light-speed	short-displayName	https://st.unicode.org/v#/qu//30acf7aedfca468f
‡qu	Quechua	Latin	modern	modern	n/a	{0} light	Units	Speed and Acceleration	light-speed	short-other-nominative	https://st.unicode.org/v#/qu//38673383f3717655
‡qu	Quechua	Latin	modern	modern	n/a	ppb	Units	Other Units Metric Per	portion-per-1e9	short-displayName	https://st.unicode.org/v#/qu//5f3e7b629adbabe6
‡qu	Quechua	Latin	modern	modern	n/a	{0} ppb	Units	Other Units Metric Per	portion-per-1e9	short-other-nominative	https://st.unicode.org/v#/qu//458769d98b21102
‡qu	Quechua	Latin	modern	modern	n/a	night	Units	Duration	night	short-displayName	https://st.unicode.org/v#/qu//2a1b0bac9c396c8c
‡qu	Quechua	Latin	modern	modern	n/a	{0} night	Units	Duration	night	short-other-nominative	https://st.unicode.org/v#/qu//4d48876f039cf7c2
‡qu	Quechua	Latin	modern	modern	n/a	{0}/night	Units	Duration	night	short-per	https://st.unicode.org/v#/qu//88e8979c3054c9a
‡qu	Quechua	Latin	modern	modern	n/a	{0} facing left	Characters	Category	Pattern	facing-left	https://st.unicode.org/v#/qu//5046d37fc5000c5e
‡qu	Quechua	Latin	modern	modern	n/a	{0} facing right	Characters	Category	Pattern	facing-right	https://st.unicode.org/v#/qu//2f871fca45057315
‡qu	Quechua	Latin	modern	modern	n/a	E16-001	Characters	Objects	musical-instrument	🪉 –keywords	https://st.unicode.org/v#/qu//15ea3a9c06b2148e
‡qu	Quechua	Latin	modern	modern	n/a	E16-001	Characters	Objects	musical-instrument	🪉 -name	https://st.unicode.org/v#/qu//29ae9f7ca99a3aaf
‡qu	Quechua	Latin	modern	modern	n/a	E16-002	Characters	Objects2	tool	🪏 –keywords	https://st.unicode.org/v#/qu//41218543272b1789
‡qu	Quechua	Latin	modern	modern	n/a	E16-002	Characters	Objects2	tool	🪏 -name	https://st.unicode.org/v#/qu//2df22d3c4183915c
‡qu	Quechua	Latin	modern	modern	n/a	E16-004	Characters	People & Body 2	person-symbol	🫆 –keywords	https://st.unicode.org/v#/qu//831df374bb07579
‡qu	Quechua	Latin	modern	modern	n/a	E16-004	Characters	People & Body 2	person-symbol	🫆 -name	https://st.unicode.org/v#/qu//1fd76ca99c20ec96
‡qu	Quechua	Latin	modern	modern	n/a	E16-006	Characters	Emoji Symbols	other-symbol	🫟 –keywords	https://st.unicode.org/v#/qu//fb5140f1e9b368d
‡qu	Quechua	Latin	modern	modern	n/a	E16-006	Characters	Emoji Symbols	other-symbol	🫟 -name	https://st.unicode.org/v#/qu//2d0a98f940bda814
‡qu	Quechua	Latin	modern	modern	n/a	E16-007	Characters	Smileys & Emotion	face-sleepy	🫩 –keywords	https://st.unicode.org/v#/qu//47319b5e6319c85f
‡qu	Quechua	Latin	modern	modern	n/a	E16-007	Characters	Smileys & Emotion	face-sleepy	🫩 -name	https://st.unicode.org/v#/qu//29e96929e519c826
‡qu	Quechua	Latin	modern	modern	n/a	E10-674	Characters	Objects2	mail	📥 –keywords	https://st.unicode.org/v#/qu//59fe1526e2add828
‡qu	Quechua	Latin	modern	modern	n/a	E10-674	Characters	Objects2	mail	📥 -name	https://st.unicode.org/v#/qu//323244f6636cfe41
‡qu	Quechua	Latin	modern	modern	n/a	E10-675	Characters	Objects2	mail	📦 –keywords	https://st.unicode.org/v#/qu//70890f2d876db4c
‡qu	Quechua	Latin	modern	modern	n/a	E10-675	Characters	Objects2	mail	📦 -name	https://st.unicode.org/v#/qu//9dd517e70ae6d28
‡qu	Quechua	Latin	modern	modern	n/a	E10-680	Characters	Objects2	mail	📫 –keywords	https://st.unicode.org/v#/qu//1fc3ee6663fd1f09
‡qu	Quechua	Latin	modern	modern	n/a	E10-680	Characters	Objects2	mail	📫 -name	https://st.unicode.org/v#/qu//b20f6c792d2248b
‡qu	Quechua	Latin	modern	modern	n/a	E10-679	Characters	Objects2	mail	📪 –keywords	https://st.unicode.org/v#/qu//3fa435bbf883151
‡qu	Quechua	Latin	modern	modern	n/a	E10-679	Characters	Objects2	mail	📪 -name	https://st.unicode.org/v#/qu//76aa8bd600dc5ab9
‡qu	Quechua	Latin	modern	modern	n/a	E10-681	Characters	Objects2	mail	📬 –keywords	https://st.unicode.org/v#/qu//4639fea4b318316b
‡qu	Quechua	Latin	modern	modern	n/a	E10-681	Characters	Objects2	mail	📬 -name	https://st.unicode.org/v#/qu//5b561c38fc2b9a9d
‡qu	Quechua	Latin	modern	modern	n/a	E10-682	Characters	Objects2	mail	📭 –keywords	https://st.unicode.org/v#/qu//2860c82082077a74
‡qu	Quechua	Latin	modern	modern	n/a	E10-682	Characters	Objects2	mail	📭 -name	https://st.unicode.org/v#/qu//135592991fee25f0
‡qu	Quechua	Latin	modern	modern	n/a	E10-829	Characters	Objects2	mail	🗳 –keywords	https://st.unicode.org/v#/qu//579088ff898f526f
‡qu	Quechua	Latin	modern	modern	n/a	E10-829	Characters	Objects2	mail	🗳 -name	https://st.unicode.org/v#/qu//17c969dbeb212e41
‡qu	Quechua	Latin	modern	modern	n/a	E10-130	Characters	Objects2	writing	✒ -name	https://st.unicode.org/v#/qu//351386e8b3e5f257
‡qu	Quechua	Latin	modern	modern	n/a	E10-633	Characters	Objects2	office	💼 –keywords	https://st.unicode.org/v#/qu//3e684b863c3855bc
‡qu	Quechua	Latin	modern	modern	n/a	E10-633	Characters	Objects2	office	💼 -name	https://st.unicode.org/v#/qu//ddf92c26b7e01d5
‡qu	Quechua	Latin	modern	modern	n/a	E10-638	Characters	Objects2	office	📁 –keywords	https://st.unicode.org/v#/qu//661518de691107d6
‡qu	Quechua	Latin	modern	modern	n/a	E10-638	Characters	Objects2	office	📁 -name	https://st.unicode.org/v#/qu//3021e4c9e9df345
‡qu	Quechua	Latin	modern	modern	n/a	E10-639	Characters	Objects2	office	📂 –keywords	https://st.unicode.org/v#/qu//4ff509400cd291c9
‡qu	Quechua	Latin	modern	modern	n/a	E10-639	Characters	Objects2	office	📂 -name	https://st.unicode.org/v#/qu//199fb3e262f7c236
‡qu	Quechua	Latin	modern	modern	n/a	E10-816	Characters	Objects2	office	🗂 –keywords	https://st.unicode.org/v#/qu//7d8e613374c8bad4
‡qu	Quechua	Latin	modern	modern	n/a	E10-816	Characters	Objects2	office	🗂 -name	https://st.unicode.org/v#/qu//53dd0305285b6a94
‡qu	Quechua	Latin	modern	modern	n/a	E10-642	Characters	Objects2	office	📅 –keywords	https://st.unicode.org/v#/qu//ca0dd0ffe4824ec
‡qu	Quechua	Latin	modern	modern	n/a	E10-642	Characters	Objects2	office	📅 -name	https://st.unicode.org/v#/qu//28e86825a5b80491
‡qu	Quechua	Latin	modern	modern	n/a	E10-643	Characters	Objects2	office	📆 –keywords	https://st.unicode.org/v#/qu//21f25aff5c39952f
‡qu	Quechua	Latin	modern	modern	n/a	E10-643	Characters	Objects2	office	📆 -name	https://st.unicode.org/v#/qu//637efb62cf924082
‡qu	Quechua	Latin	modern	modern	n/a	E10-820	Characters	Objects2	office	🗒 –keywords	https://st.unicode.org/v#/qu//8bbb9063de39c9f
‡qu	Quechua	Latin	modern	modern	n/a	E10-820	Characters	Objects2	office	🗒 -name	https://st.unicode.org/v#/qu//4289e716b45f1cf8
‡qu	Quechua	Latin	modern	modern	n/a	E10-821	Characters	Objects2	office	🗓 –keywords	https://st.unicode.org/v#/qu//7337bd1a2f3b90f1
‡qu	Quechua	Latin	modern	modern	n/a	E10-821	Characters	Objects2	office	🗓 -name	https://st.unicode.org/v#/qu//40213e3f79711d3e
‡qu	Quechua	Latin	modern	modern	n/a	E10-644	Characters	Objects2	office	📇 –keywords	https://st.unicode.org/v#/qu//48ed3fd657c887d6
‡qu	Quechua	Latin	modern	modern	n/a	E10-644	Characters	Objects2	office	📇 -name	https://st.unicode.org/v#/qu//2de0cc74421fc9c6
‡qu	Quechua	Latin	modern	modern	n/a	E10-645	Characters	Objects2	office	📈 –keywords	https://st.unicode.org/v#/qu//6122cdef16842118
‡qu	Quechua	Latin	modern	modern	n/a	E10-645	Characters	Objects2	office	📈 -name	https://st.unicode.org/v#/qu//502922a0eb75a76b
‡qu	Quechua	Latin	modern	modern	n/a	E10-646	Characters	Objects2	office	📉 –keywords	https://st.unicode.org/v#/qu//37f094397173547b
‡qu	Quechua	Latin	modern	modern	n/a	E10-646	Characters	Objects2	office	📉 -name	https://st.unicode.org/v#/qu//19d51c58e284d321
‡qu	Quechua	Latin	modern	modern	n/a	E10-647	Characters	Objects2	office	📊 –keywords	https://st.unicode.org/v#/qu//74c58ee15b207dcb
‡qu	Quechua	Latin	modern	modern	n/a	E10-647	Characters	Objects2	office	📊 -name	https://st.unicode.org/v#/qu//3e7646ada709be4a
‡qu	Quechua	Latin	modern	modern	n/a	E10-648	Characters	Objects2	office	📋 –keywords	https://st.unicode.org/v#/qu//764a41aa572cb828
‡qu	Quechua	Latin	modern	modern	n/a	E10-648	Characters	Objects2	office	📋 -name	https://st.unicode.org/v#/qu//3c8243694e00a329
‡qu	Quechua	Latin	modern	modern	n/a	E10-649	Characters	Objects2	office	📌 –keywords	https://st.unicode.org/v#/qu//2d0697151ee1b05
‡qu	Quechua	Latin	modern	modern	n/a	E10-649	Characters	Objects2	office	📌 -name	https://st.unicode.org/v#/qu//281f5246421504ac
‡qu	Quechua	Latin	modern	modern	n/a	E10-650	Characters	Objects2	office	📍 –keywords	https://st.unicode.org/v#/qu//49596e3a0b8aebc3
‡qu	Quechua	Latin	modern	modern	n/a	E10-650	Characters	Objects2	office	📍 -name	https://st.unicode.org/v#/qu//ac4b72bb2ed5fb8
‡qu	Quechua	Latin	modern	modern	n/a	E10-652	Characters	Objects2	office	📏 –keywords	https://st.unicode.org/v#/qu//2e3e3f65a889e996
‡qu	Quechua	Latin	modern	modern	n/a	E10-652	Characters	Objects2	office	📏 -name	https://st.unicode.org/v#/qu//76edb43f2f3f1810
‡qu	Quechua	Latin	modern	modern	n/a	E10-653	Characters	Objects2	office	📐 –keywords	https://st.unicode.org/v#/qu//571e27509317c49d
‡qu	Quechua	Latin	modern	modern	n/a	E10-653	Characters	Objects2	office	📐 -name	https://st.unicode.org/v#/qu//304c8b5bb11e9611
‡qu	Quechua	Latin	modern	modern	n/a	E10-121	Characters	Objects2	office	✂ –keywords	https://st.unicode.org/v#/qu//58c7bb29260db8a4
‡qu	Quechua	Latin	modern	modern	n/a	E10-121	Characters	Objects2	office	✂ -name	https://st.unicode.org/v#/qu//2d81c5c9b1669ba4
‡qu	Quechua	Latin	modern	modern	n/a	E10-817	Characters	Objects2	office	🗃 –keywords	https://st.unicode.org/v#/qu//43827a8b9f4ade1
‡qu	Quechua	Latin	modern	modern	n/a	E10-817	Characters	Objects2	office	🗃 -name	https://st.unicode.org/v#/qu//d0c9046f1703059
‡qu	Quechua	Latin	modern	modern	n/a	E10-818	Characters	Objects2	office	🗄 –keywords	https://st.unicode.org/v#/qu//6fab321239ba2b40
‡qu	Quechua	Latin	modern	modern	n/a	E10-818	Characters	Objects2	office	🗄 -name	https://st.unicode.org/v#/qu//11a072511ebff68f
‡qu	Quechua	Latin	modern	modern	n/a	E10-819	Characters	Objects2	office	🗑 –keywords	https://st.unicode.org/v#/qu//2b80a0aefaf6d2fb
‡qu	Quechua	Latin	modern	modern	n/a	E10-819	Characters	Objects2	office	🗑 -name	https://st.unicode.org/v#/qu//2d1fd6b80be2c3ec
‡qu	Quechua	Latin	modern	modern	n/a	E10-719	Characters	Objects2	lock	🔓 –keywords	https://st.unicode.org/v#/qu//32ad9592b3dd8547
‡qu	Quechua	Latin	modern	modern	n/a	E10-719	Characters	Objects2	lock	🔓 -name	https://st.unicode.org/v#/qu//6a2dbb25a67a1f01
‡qu	Quechua	Latin	modern	modern	n/a	E10-715	Characters	Objects2	lock	🔏 –keywords	https://st.unicode.org/v#/qu//4321bbe2702d68d6
‡qu	Quechua	Latin	modern	modern	n/a	E10-715	Characters	Objects2	lock	🔏 -name	https://st.unicode.org/v#/qu//76c9782e8eeb6867
‡qu	Quechua	Latin	modern	modern	n/a	E10-716	Characters	Objects2	lock	🔐 –keywords	https://st.unicode.org/v#/qu//10d577dac0957bfe
‡qu	Quechua	Latin	modern	modern	n/a	E10-716	Characters	Objects2	lock	🔐 -name	https://st.unicode.org/v#/qu//30a19d117e8c186e
‡qu	Quechua	Latin	modern	modern	n/a	E10-740	Characters	Objects2	tool	🔨 –keywords	https://st.unicode.org/v#/qu//28c1e8bcded21c0f
‡qu	Quechua	Latin	modern	modern	n/a	E10-740	Characters	Objects2	tool	🔨 -name	https://st.unicode.org/v#/qu//3ef5bfea6b2fd716
‡qu	Quechua	Latin	modern	modern	n/a	E10-104	Characters	Objects2	tool	⛏ –keywords	https://st.unicode.org/v#/qu//7010e9a599a567d4
‡qu	Quechua	Latin	modern	modern	n/a	E10-104	Characters	Objects2	tool	⛏ -name	https://st.unicode.org/v#/qu//9b1dcde3cda3519
‡qu	Quechua	Latin	modern	modern	n/a	E10-083	Characters	Objects2	tool	⚒ –keywords	https://st.unicode.org/v#/qu//48b32bd187e00892
‡qu	Quechua	Latin	modern	modern	n/a	E10-083	Characters	Objects2	tool	⚒ -name	https://st.unicode.org/v#/qu//6a453a7248d67aa6
‡qu	Quechua	Latin	modern	modern	n/a	E10-994	Characters	Objects2	tool	🛠 –keywords	https://st.unicode.org/v#/qu//18a4ba1ba966b614
‡qu	Quechua	Latin	modern	modern	n/a	E10-994	Characters	Objects2	tool	🛠 -name	https://st.unicode.org/v#/qu//3e58c6e0b56f1a39
‡qu	Quechua	Latin	modern	modern	n/a	E10-825	Characters	Objects2	tool	🗡 –keywords	https://st.unicode.org/v#/qu//5fff62d1744a7aad
‡qu	Quechua	Latin	modern	modern	n/a	E10-825	Characters	Objects2	tool	🗡 -name	https://st.unicode.org/v#/qu//1475d623ee522f3e
‡qu	Quechua	Latin	modern	modern	n/a	E10-085	Characters	Objects2	tool	⚔ –keywords	https://st.unicode.org/v#/qu//355e25a46375b104
‡qu	Quechua	Latin	modern	modern	n/a	E10-085	Characters	Objects2	tool	⚔ -name	https://st.unicode.org/v#/qu//75d64cfdc8b12b1b
‡qu	Quechua	Latin	modern	modern	n/a	E13-062	Characters	Objects2	tool	🪃 –keywords	https://st.unicode.org/v#/qu//4ada715ee4166fd1
‡qu	Quechua	Latin	modern	modern	n/a	E13-062	Characters	Objects2	tool	🪃 -name	https://st.unicode.org/v#/qu//38ac2181b1e5f10f
‡qu	Quechua	Latin	modern	modern	n/a	E10-438	Characters	Objects2	tool	🏹 –keywords	https://st.unicode.org/v#/qu//7e0664c215e2c2ea
‡qu	Quechua	Latin	modern	modern	n/a	E10-438	Characters	Objects2	tool	🏹 -name	https://st.unicode.org/v#/qu//4ecece42c8f5a61e
‡qu	Quechua	Latin	modern	modern	n/a	E10-995	Characters	Objects2	tool	🛡 –keywords	https://st.unicode.org/v#/qu//702fc52280858e7a
‡qu	Quechua	Latin	modern	modern	n/a	E10-995	Characters	Objects2	tool	🛡 -name	https://st.unicode.org/v#/qu//3a9853cbd04898ba
‡qu	Quechua	Latin	modern	modern	n/a	E13-061	Characters	Objects2	tool	🪚 –keywords	https://st.unicode.org/v#/qu//828c11080e76600
‡qu	Quechua	Latin	modern	modern	n/a	E13-061	Characters	Objects2	tool	🪚 -name	https://st.unicode.org/v#/qu//1675f658958581d1
‡qu	Quechua	Latin	modern	modern	n/a	E10-739	Characters	Objects2	tool	🔧 –keywords	https://st.unicode.org/v#/qu//101ce59446882684
