angle	arc-minute ( = 0.00004˙629 rev)	feminine	Jedna minuta stála 135 Kč.	genitive	{0} minuty	Bez 1 minuty se obejdeme.	{0} minut	Bez 3 minut se obejdeme.	{0} minuty	Bez 0,1 minuty se obejdeme.	{0} minut	Bez 5 minut se obejdeme.
angle	arc-minute ( = 0.00004˙629 rev)	feminine	Jedna minuta stála 135 Kč.	instrumental	{0} minutou	Spokojíme se s 1 minutou.	{0} minutami	Spokojíme se s 3 minutami.	{0} minuty	Spokojíme se s 0,1 minuty.	{0} minutami	Spokojíme se s 5 minutami.
angle	degree ( = 0.002˙7 rev)	inanimate	Jeden stupeň stál 135 Kč.	nominative	{0} stupeň	Chybí ještě 1 stupeň.	{0} stupně	Chybí ještě 3 stupně.	{0} stupně	Chybí ještě 0,1 stupně.	{0} stupňů	Chybí ještě 5 stupňů.
angle	degree ( = 0.002˙7 rev)	inanimate	Jeden stupeň stál 135 Kč.	accusative	{0} stupeň	Naměřili jsme 1 stupeň.	{0} stupně	Naměřili jsme 3 stupně.	{0} stupně	Naměřili jsme 0,1 stupně.	{0} stupňů	Naměřili jsme 5 stupňů.
angle	degree ( = 0.002˙7 rev)	inanimate	Jeden stupeň stál 135 Kč.	genitive	{0} stupně	Bez 1 stupně se obejdeme.	{0} stupňů	Bez 3 stupňů se obejdeme.	{0} stupně	Bez 0,1 stupně se obejdeme.	{0} stupňů	Bez 5 stupňů se obejdeme.
angle	degree ( = 0.002˙7 rev)	inanimate	Jeden stupeň stál 135 Kč.	instrumental	{0} stupněm	Spokojíme se s 1 stupněm.	{0} stupni	Spokojíme se s 3 stupni.	{0} stupně	Spokojíme se s 0,1 stupně.	{0} stupni	Spokojíme se s 5 stupni.
angle	radian ( = ~0.1591549430918953 rev)	inanimate	Jeden radián stál 135 Kč.	nominative	{0} radián	Chybí ještě 1 radián.	{0} radiány	Chybí ještě 3 radiány.	{0} radiánu	Chybí ještě 0,1 radiánu.	{0} radiánů	Chybí ještě 5 radiánů.
angle	radian ( = ~0.1591549430918953 rev)	inanimate	Jeden radián stál 135 Kč.	accusative	{0} radián	Naměřili jsme 1 radián.	{0} radiány	Naměřili jsme 3 radiány.	{0} radiánu	Naměřili jsme 0,1 radiánu.	{0} radiánů	Naměřili jsme 5 radiánů.
angle	radian ( = ~0.1591549430918953 rev)	inanimate	Jeden radián stál 135 Kč.	genitive	{0} radiánu	Bez 1 radiánu se obejdeme.	{0} radiánů	Bez 3 radiánů se obejdeme.	{0} radiánu	Bez 0,1 radiánu se obejdeme.	{0} radiánů	Bez 5 radiánů se obejdeme.
angle	radian ( = ~0.1591549430918953 rev)	inanimate	Jeden radián stál 135 Kč.	instrumental	{0} radiánem	Spokojíme se s 1 radiánem.	{0} radiány	Spokojíme se s 3 radiány.	{0} radiánu	Spokojíme se s 0,1 radiánu.	{0} radiány	Spokojíme se s 5 radiány.
angle	revolutions	feminine	Jedna otáčka stála 135 Kč.	nominative	{0} otáčka	Chybí ještě 1 otáčka.	{0} otáčky	Chybí ještě 3 otáčky.	{0} otáčky	Chybí ještě 0,1 otáčky.	{0} otáček	Chybí ještě 5 otáček.
angle	revolutions	feminine	Jedna otáčka stála 135 Kč.	accusative	{0} otáčku	Naměřili jsme 1 otáčku.	{0} otáčky	Naměřili jsme 3 otáčky.	{0} otáčky	Naměřili jsme 0,1 otáčky.	{0} otáček	Naměřili jsme 5 otáček.
angle	revolutions	feminine	Jedna otáčka stála 135 Kč.	genitive	{0} otáčky	Bez 1 otáčky se obejdeme.	{0} otáček	Bez 3 otáček se obejdeme.	{0} otáčky	Bez 0,1 otáčky se obejdeme.	{0} otáček	Bez 5 otáček se obejdeme.
angle	revolutions	feminine	Jedna otáčka stála 135 Kč.	instrumental	{0} otáčkou	Spokojíme se s 1 otáčkou.	{0} otáčkami	Spokojíme se s 3 otáčkami.	{0} otáčky	Spokojíme se s 0,1 otáčky.	{0} otáčkami	Spokojíme se s 5 otáčkami.
area	hectares	inanimate	Jeden hektar stál 135 Kč.	nominative	{0} hektar	Chybí ještě 1 hektar.	{0} hektary	Chybí ještě 3 hektary.	{0} hektaru	Chybí ještě 0,1 hektaru.	{0} hektarů	Chybí ještě 5 hektarů.
area	hectares	inanimate	Jeden hektar stál 135 Kč.	accusative	{0} hektar	Naměřili jsme 1 hektar.	{0} hektary	Naměřili jsme 3 hektary.	{0} hektaru	Naměřili jsme 0,1 hektaru.	{0} hektarů	Naměřili jsme 5 hektarů.
area	hectares	inanimate	Jeden hektar stál 135 Kč.	genitive	{0} hektaru	Bez 1 hektaru se obejdeme.	{0} hektarů	Bez 3 hektarů se obejdeme.	{0} hektaru	Bez 0,1 hektaru se obejdeme.	{0} hektarů	Bez 5 hektarů se obejdeme.
area	hectares	inanimate	Jeden hektar stál 135 Kč.	instrumental	{0} hektarem	Spokojíme se s 1 hektarem.	{0} hektary	Spokojíme se s 3 hektary.	{0} hektaru	Spokojíme se s 0,1 hektaru.	{0} hektary	Spokojíme se s 5 hektary.
digital	bits	inanimate	Jeden bit stál 135 Kč.	nominative	{0} bit	Chybí ještě 1 bit.	{0} bity	Chybí ještě 3 bity.	{0} bitu	Chybí ještě 0,1 bitu.	{0} bitů	Chybí ještě 5 bitů.
digital	bits	inanimate	Jeden bit stál 135 Kč.	accusative	{0} bit	Naměřili jsme 1 bit.	{0} bity	Naměřili jsme 3 bity.	{0} bitu	Naměřili jsme 0,1 bitu.	{0} bitů	Naměřili jsme 5 bitů.
digital	bits	inanimate	Jeden bit stál 135 Kč.	genitive	{0} bitu	Bez 1 bitu se obejdeme.	{0} bitů	Bez 3 bitů se obejdeme.	{0} bitu	Bez 0,1 bitu se obejdeme.	{0} bitů	Bez 5 bitů se obejdeme.
digital	bits	inanimate	Jeden bit stál 135 Kč.	instrumental	{0} bitem	Spokojíme se s 1 bitem.	{0} bity	Spokojíme se s 3 bity.	{0} bitu	Spokojíme se s 0,1 bitu.	{0} bity	Spokojíme se s 5 bity.
digital	byte ( = 8 bit)	inanimate	Jeden bajt stál 135 Kč.	nominative	{0} bajt	Chybí ještě 1 bajt.	{0} bajty	Chybí ještě 3 bajty.	{0} bajtu	Chybí ještě 0,1 bajtu.	{0} bajtů	Chybí ještě 5 bajtů.
digital	byte ( = 8 bit)	inanimate	Jeden bajt stál 135 Kč.	accusative	{0} bajt	Naměřili jsme 1 bajt.	{0} bajty	Naměřili jsme 3 bajty.	{0} bajtu	Naměřili jsme 0,1 bajtu.	{0} bajtů	Naměřili jsme 5 bajtů.
digital	byte ( = 8 bit)	inanimate	Jeden bajt stál 135 Kč.	genitive	{0} bajtu	Bez 1 bajtu se obejdeme.	{0} bajtů	Bez 3 bajtů se obejdeme.	{0} bajtu	Bez 0,1 bajtu se obejdeme.	{0} bajtů	Bez 5 bajtů se obejdeme.
digital	byte ( = 8 bit)	inanimate	Jeden bajt stál 135 Kč.	instrumental	{0} bajtem	Spokojíme se s 1 bajtem.	{0} bajty	Spokojíme se s 3 bajty.	{0} bajtu	Spokojíme se s 0,1 bajtu.	{0} bajty	Spokojíme se s 5 bajty.
duration	seconds	feminine	Jedna sekunda stála 135 Kč.	nominative	{0} sekunda	Chybí ještě 1 sekunda.	{0} sekundy	Chybí ještě 3 sekundy.	{0} sekundy	Chybí ještě 0,1 sekundy.	{0} sekund	Chybí ještě 5 sekund.
duration	seconds	feminine	Jedna sekunda stála 135 Kč.	accusative	{0} sekundu	Naměřili jsme 1 sekundu.	{0} sekundy	Naměřili jsme 3 sekundy.	{0} sekundy	Naměřili jsme 0,1 sekundy.	{0} sekund	Naměřili jsme 5 sekund.
duration	seconds	feminine	Jedna sekunda stála 135 Kč.	genitive	{0} sekundy	Bez 1 sekundy se obejdeme.	{0} sekund	Bez 3 sekund se obejdeme.	{0} sekundy	Bez 0,1 sekundy se obejdeme.	{0} sekund	Bez 5 sekund se obejdeme.
duration	seconds	feminine	Jedna sekunda stála 135 Kč.	instrumental	{0} sekundou	Spokojíme se s 1 sekundou.	{0} sekundami	Spokojíme se s 3 sekundami.	{0} sekundy	Spokojíme se s 0,1 sekundy.	{0} sekundami	Spokojíme se s 5 sekundami.
duration	minute ( = 60 sec)	feminine	Jedna minuta stála 135 Kč.	nominative	{0} minuta	Chybí ještě 1 minuta.	{0} minuty	Chybí ještě 3 minuty.	{0} minuty	Chybí ještě 0,1 minuty.	{0} minut	Chybí ještě 5 minut.
duration	minute ( = 60 sec)	feminine	Jedna minuta stála 135 Kč.	accusative	{0} minutu	Naměřili jsme 1 minutu.	{0} minuty	Naměřili jsme 3 minuty.	{0} minuty	Naměřili jsme 0,1 minuty.	{0} minut	Naměřili jsme 5 minut.
duration	minute ( = 60 sec)	feminine	Jedna minuta stála 135 Kč.	genitive	{0} minuty	Bez 1 minuty se obejdeme.	{0} minut	Bez 3 minut se obejdeme.	{0} minuty	Bez 0,1 minuty se obejdeme.	{0} minut	Bez 5 minut se obejdeme.
duration	minute ( = 60 sec)	feminine	Jedna minuta stála 135 Kč.	instrumental	{0} minutou	Spokojíme se s 1 minutou.	{0} minutami	Spokojíme se s 3 minutami.	{0} minuty	Spokojíme se s 0,1 minuty.	{0} minutami	Spokojíme se s 5 minutami.
duration	hour ( = 3,600 sec)	feminine	Jedna hodina stála 135 Kč.	nominative	{0} hodina	Chybí ještě 1 hodina.	{0} hodiny	Chybí ještě 3 hodiny.	{0} hodiny	Chybí ještě 0,1 hodiny.	{0} hodin	Chybí ještě 5 hodin.
duration	hour ( = 3,600 sec)	feminine	Jedna hodina stála 135 Kč.	accusative	{0} hodinu	Naměřili jsme 1 hodinu.	{0} hodiny	Naměřili jsme 3 hodiny.	{0} hodiny	Naměřili jsme 0,1 hodiny.	{0} hodin	Naměřili jsme 5 hodin.
duration	hour ( = 3,600 sec)	feminine	Jedna hodina stála 135 Kč.	genitive	{0} hodiny	Bez 1 hodiny se obejdeme.	{0} hodin	Bez 3 hodin se obejdeme.	{0} hodiny	Bez 0,1 hodiny se obejdeme.	{0} hodin	Bez 5 hodin se obejdeme.
duration	hour ( = 3,600 sec)	feminine	Jedna hodina stála 135 Kč.	instrumental	{0} hodinou	Spokojíme se s 1 hodinou.	{0} hodinami	Spokojíme se s 3 hodinami.	{0} hodiny	Spokojíme se s 0,1 hodiny.	{0} hodinami	Spokojíme se s 5 hodinami.
duration	day ( = 86,400 sec)	inanimate	Jeden den stál 135 Kč.	nominative	{0} den	Chybí ještě 1 den.	{0} dny	Chybí ještě 3 dny.	{0} dne	Chybí ještě 0,1 dne.	{0} dnů	Chybí ještě 5 dnů.
duration	day ( = 86,400 sec)	inanimate	Jeden den stál 135 Kč.	accusative	{0} den	Naměřili jsme 1 den.	{0} dny	Naměřili jsme 3 dny.	{0} dne	Naměřili jsme 0,1 dne.	{0} dnů	Naměřili jsme 5 dnů.
duration	day ( = 86,400 sec)	inanimate	Jeden den stál 135 Kč.	genitive	{0} dne	Bez 1 dne se obejdeme.	{0} dnů	Bez 3 dnů se obejdeme.	{0} dne	Bez 0,1 dne se obejdeme.	{0} dnů	Bez 5 dnů se obejdeme.
duration	day ( = 86,400 sec)	inanimate	Jeden den stál 135 Kč.	instrumental	{0} dnem	Spokojíme se s 1 dnem.	{0} dny	Spokojíme se s 3 dny.	{0} dne	Spokojíme se s 0,1 dne.	{0} dny	Spokojíme se s 5 dny.
duration	day-person ( = 86,400 sec)	inanimate	Jeden den stál 135 Kč.	nominative	{0} den	Chybí ještě 1 den.	{0} dny	Chybí ještě 3 dny.	{0} dne	Chybí ještě 0,1 dne.	{0} dnů	Chybí ještě 5 dnů.
duration	day-person ( = 86,400 sec)	inanimate	Jeden den stál 135 Kč.	accusative	{0} den	Naměřili jsme 1 den.	{0} dny	Naměřili jsme 3 dny.	{0} dne	Naměřili jsme 0,1 dne.	{0} dnů	Naměřili jsme 5 dnů.
duration	day-person ( = 86,400 sec)	inanimate	Jeden den stál 135 Kč.	genitive	{0} dne	Bez 1 dne se obejdeme.	{0} dnů	Bez 3 dnů se obejdeme.	{0} dne	Bez 0,1 dne se obejdeme.	{0} dnů	Bez 5 dnů se obejdeme.
duration	day-person ( = 86,400 sec)	inanimate	Jeden den stál 135 Kč.	instrumental	{0} dnem	Spokojíme se s 1 dnem.	{0} dny	Spokojíme se s 3 dny.	{0} dne	Spokojíme se s 0,1 dne.	{0} dny	Spokojíme se s 5 dny.
duration	week ( = 604,800 sec)	inanimate	Jeden týden stál 135 Kč.	nominative	{0} týden	Chybí ještě 1 týden.	{0} týdny	Chybí ještě 3 týdny.	{0} týdne	Chybí ještě 0,1 týdne.	{0} týdnů	Chybí ještě 5 týdnů.
duration	week ( = 604,800 sec)	inanimate	Jeden týden stál 135 Kč.	accusative	{0} týden	Naměřili jsme 1 týden.	{0} týdny	Naměřili jsme 3 týdny.	{0} týdne	Naměřili jsme 0,1 týdne.	{0} týdnů	Naměřili jsme 5 týdnů.
duration	week ( = 604,800 sec)	inanimate	Jeden týden stál 135 Kč.	genitive	{0} týdne	Bez 1 týdne se obejdeme.	{0} týdnů	Bez 3 týdnů se obejdeme.	{0} týdne	Bez 0,1 týdne se obejdeme.	{0} týdnů	Bez 5 týdnů se obejdeme.
duration	week ( = 604,800 sec)	inanimate	Jeden týden stál 135 Kč.	instrumental	{0} týdnem	Spokojíme se s 1 týdnem.	{0} týdny	Spokojíme se s 3 týdny.	{0} týdne	Spokojíme se s 0,1 týdne.	{0} týdny	Spokojíme se s 5 týdny.
electric-current	amperes	inanimate	Jeden ampér stál 135 Kč.	nominative	{0} ampér	Chybí ještě 1 ampér.	{0} ampéry	Chybí ještě 3 ampéry.	{0} ampéru	Chybí ještě 0,1 ampéru.	{0} ampérů	Chybí ještě 5 ampérů.
electric-current	amperes	inanimate	Jeden ampér stál 135 Kč.	accusative	{0} ampér	Naměřili jsme 1 ampér.	{0} ampéry	Naměřili jsme 3 ampéry.	{0} ampéru	Naměřili jsme 0,1 ampéru.	{0} ampérů	Naměřili jsme 5 ampérů.
electric-current	amperes	inanimate	Jeden ampér stál 135 Kč.	genitive	{0} ampéru	Bez 1 ampéru se obejdeme.	{0} ampérů	Bez 3 ampérů se obejdeme.	{0} ampéru	Bez 0,1 ampéru se obejdeme.	{0} ampérů	Bez 5 ampérů se obejdeme.
electric-current	amperes	inanimate	Jeden ampér stál 135 Kč.	instrumental	{0} ampérem	Spokojíme se s 1 ampérem.	{0} ampéry	Spokojíme se s 3 ampéry.	{0} ampéru	Spokojíme se s 0,1 ampéru.	{0} ampéry	Spokojíme se s 5 ampéry.
electric-resistance	ohms	inanimate	Jeden ohm stál 135 Kč.	nominative	{0} ohm	Chybí ještě 1 ohm.	{0} ohmy	Chybí ještě 3 ohmy.	{0} ohmu	Chybí ještě 0,1 ohmu.	{0} ohmů	Chybí ještě 5 ohmů.
electric-resistance	ohms	inanimate	Jeden ohm stál 135 Kč.	accusative	{0} ohm	Naměřili jsme 1 ohm.	{0} ohmy	Naměřili jsme 3 ohmy.	{0} ohmu	Naměřili jsme 0,1 ohmu.	{0} ohmů	Naměřili jsme 5 ohmů.
electric-resistance	ohms	inanimate	Jeden ohm stál 135 Kč.	genitive	{0} ohmu	Bez 1 ohmu se obejdeme.	{0} ohmů	Bez 3 ohmů se obejdeme.	{0} ohmu	Bez 0,1 ohmu se obejdeme.	{0} ohmů	Bez 5 ohmů se obejdeme.
electric-resistance	ohms	inanimate	Jeden ohm stál 135 Kč.	instrumental	{0} ohmem	Spokojíme se s 1 ohmem.	{0} ohmy	Spokojíme se s 3 ohmy.	{0} ohmu	Spokojíme se s 0,1 ohmu.	{0} ohmy	Spokojíme se s 5 ohmy.
energy	joules	inanimate	Jeden joule stál 135 Kč.	nominative	{0} joule	Chybí ještě 1 joule.	{0} jouly	Chybí ještě 3 jouly.	{0} joulu	Chybí ještě 0,1 joulu.	{0} joulů	Chybí ještě 5 joulů.
energy	joules	inanimate	Jeden joule stál 135 Kč.	accusative	{0} joule	Naměřili jsme 1 joule.	{0} jouly	Naměřili jsme 3 jouly.	{0} joulu	Naměřili jsme 0,1 joulu.	{0} joulů	Naměřili jsme 5 joulů.
energy	joules	inanimate	Jeden joule stál 135 Kč.	genitive	{0} joulu	Bez 1 joulu se obejdeme.	{0} joulů	Bez 3 joulů se obejdeme.	{0} joulu	Bez 0,1 joulu se obejdeme.	{0} joulů	Bez 5 joulů se obejdeme.
energy	joules	inanimate	Jeden joule stál 135 Kč.	instrumental	{0} joulem	Spokojíme se s 1 joulem.	{0} jouly	Spokojíme se s 3 jouly.	{0} joulu	Spokojíme se s 0,1 joulu.	{0} jouly	Spokojíme se s 5 jouly.
energy	calorie ( = 4.184 J)	feminine	Jedna kalorie stála 135 Kč.	nominative	{0} kalorie	Chybí ještě 1 kalorie.	{0} kalorie	Chybí ještě 3 kalorie.	{0} kalorie	Chybí ještě 0,1 kalorie.	{0} kalorií	Chybí ještě 5 kalorií.
energy	calorie ( = 4.184 J)	feminine	Jedna kalorie stála 135 Kč.	accusative	{0} kalorii	Naměřili jsme 1 kalorii.	{0} kalorie	Naměřili jsme 3 kalorie.	{0} kalorie	Naměřili jsme 0,1 kalorie.	{0} kalorií	Naměřili jsme 5 kalorií.
energy	calorie ( = 4.184 J)	feminine	Jedna kalorie stála 135 Kč.	genitive	{0} kalorie	Bez 1 kalorie se obejdeme.	{0} kalorií	Bez 3 kalorií se obejdeme.	{0} kalorie	Bez 0,1 kalorie se obejdeme.	{0} kalorií	Bez 5 kalorií se obejdeme.
energy	calorie ( = 4.184 J)	feminine	Jedna kalorie stála 135 Kč.	instrumental	{0} kalorií	Spokojíme se s 1 kalorií.	{0} kaloriemi	Spokojíme se s 3 kaloriemi.	{0} kalorie	Spokojíme se s 0,1 kalorie.	{0} kaloriemi	Spokojíme se s 5 kaloriemi.
force	newtons	inanimate	Jeden newton stál 135 Kč.	nominative	{0} newton	Chybí ještě 1 newton.	{0} newtony	Chybí ještě 3 newtony.	{0} newtonu	Chybí ještě 0,1 newtonu.	{0} newtonů	Chybí ještě 5 newtonů.
force	newtons	inanimate	Jeden newton stál 135 Kč.	accusative	{0} newton	Naměřili jsme 1 newton.	{0} newtony	Naměřili jsme 3 newtony.	{0} newtonu	Naměřili jsme 0,1 newtonu.	{0} newtonů	Naměřili jsme 5 newtonů.
force	newtons	inanimate	Jeden newton stál 135 Kč.	genitive	{0} newtonu	Bez 1 newtonu se obejdeme.	{0} newtonů	Bez 3 newtonů se obejdeme.	{0} newtonu	Bez 0,1 newtonu se obejdeme.	{0} newtonů	Bez 5 newtonů se obejdeme.
force	newtons	inanimate	Jeden newton stál 135 Kč.	instrumental	{0} newtonem	Spokojíme se s 1 newtonem.	{0} newtony	Spokojíme se s 3 newtony.	{0} newtonu	Spokojíme se s 0,1 newtonu.	{0} newtony	Spokojíme se s 5 newtony.
frequency	hertz	inanimate	Jeden hertz stál 135 Kč.	nominative	{0} hertz	Chybí ještě 1 hertz.	{0} hertzy	Chybí ještě 3 hertzy.	{0} hertzu	Chybí ještě 0,1 hertzu.	{0} hertzů	Chybí ještě 5 hertzů.
frequency	hertz	inanimate	Jeden hertz stál 135 Kč.	accusative	{0} hertz	Naměřili jsme 1 hertz.	{0} hertzy	Naměřili jsme 3 hertzy.	{0} hertzu	Naměřili jsme 0,1 hertzu.	{0} hertzů	Naměřili jsme 5 hertzů.
frequency	hertz	inanimate	Jeden hertz stál 135 Kč.	genitive	{0} hertzu	Bez 1 hertzu se obejdeme.	{0} hertzů	Bez 3 hertzů se obejdeme.	{0} hertzu	Bez 0,1 hertzu se obejdeme.	{0} hertzů	Bez 5 hertzů se obejdeme.
frequency	hertz	inanimate	Jeden hertz stál 135 Kč.	instrumental	{0} hertzem	Spokojíme se s 1 hertzem.	{0} hertzy	Spokojíme se s 3 hertzy.	{0} hertzu	Spokojíme se s 0,1 hertzu.	{0} hertzy	Spokojíme se s 5 hertzy.
graphics	pixel ( = 1 px)	inanimate	Jeden pixel stál 135 Kč.	nominative	{0} pixel	Chybí ještě 1 pixel.	{0} pixely	Chybí ještě 3 pixely.	{0} pixelu	Chybí ještě 0,1 pixelu.	{0} pixelů	Chybí ještě 5 pixelů.
graphics	pixel ( = 1 px)	inanimate	Jeden pixel stál 135 Kč.	accusative	{0} pixel	Naměřili jsme 1 pixel.	{0} pixely	Naměřili jsme 3 pixely.	{0} pixelu	Naměřili jsme 0,1 pixelu.	{0} pixelů	Naměřili jsme 5 pixelů.
graphics	pixel ( = 1 px)	inanimate	Jeden pixel stál 135 Kč.	genitive	{0} pixelu	Bez 1 pixelu se obejdeme.	{0} pixelů	Bez 3 pixelů se obejdeme.	{0} pixelu	Bez 0,1 pixelu se obejdeme.	{0} pixelů	Bez 5 pixelů se obejdeme.
graphics	pixel ( = 1 px)	inanimate	Jeden pixel stál 135 Kč.	instrumental	{0} pixelem	Spokojíme se s 1 pixelem.	{0} pixely	Spokojíme se s 3 pixely.	{0} pixelu	Spokojíme se s 0,1 pixelu.	{0} pixely	Spokojíme se s 5 pixely.
illuminance	lux	inanimate	Jeden lux stál 135 Kč.	nominative	{0} lux	Chybí ještě 1 lux.	{0} luxy	Chybí ještě 3 luxy.	{0} luxu	Chybí ještě 0,1 luxu.	{0} luxů	Chybí ještě 5 luxů.
illuminance	lux	inanimate	Jeden lux stál 135 Kč.	accusative	{0} lux	Naměřili jsme 1 lux.	{0} luxy	Naměřili jsme 3 luxy.	{0} luxu	Naměřili jsme 0,1 luxu.	{0} luxů	Naměřili jsme 5 luxů.
illuminance	lux	inanimate	Jeden lux stál 135 Kč.	genitive	{0} luxu	Bez 1 luxu se obejdeme.	{0} luxů	Bez 3 luxů se obejdeme.	{0} luxu	Bez 0,1 luxu se obejdeme.	{0} luxů	Bez 5 luxů se obejdeme.
illuminance	lux	inanimate	Jeden lux stál 135 Kč.	instrumental	{0} luxem	Spokojíme se s 1 luxem.	{0} luxy	Spokojíme se s 3 luxy.	{0} luxu	Spokojíme se s 0,1 luxu.	{0} luxy	Spokojíme se s 5 luxy.
length	meters	inanimate	Jeden metr stál 135 Kč.	nominative	{0} metr	Chybí ještě 1 metr.	{0} metry	Chybí ještě 3 metry.	{0} metru	Chybí ještě 0,1 metru.	{0} metrů	Chybí ještě 5 metrů.
length	meters	inanimate	Jeden metr stál 135 Kč.	accusative	{0} metr	Naměřili jsme 1 metr.	{0} metry	Naměřili jsme 3 metry.	{0} metru	Naměřili jsme 0,1 metru.	{0} metrů	Naměřili jsme 5 metrů.
length	meters	inanimate	Jeden metr stál 135 Kč.	genitive	{0} metru	Bez 1 metru se obejdeme.	{0} metrů	Bez 3 metrů se obejdeme.	{0} metru	Bez 0,1 metru se obejdeme.	{0} metrů	Bez 5 metrů se obejdeme.
