angle	revolutions	masculine	Einn snúningur eftir	genitive	{0} snúnings	til 21 snúnings	{0} snúninga	til 2 snúninga
angle	revolutions	masculine	Einn snúningur eftir	dative	{0} snúningi	frá 21 snúningi	{0} snúningum	frá 2 snúningum
area	hectares	masculine	Einn hektari eftir	nominative	{0} hektari	hér er 21 hektari	{0} hektarar	hér er 2 hektarar
area	hectares	masculine	Einn hektari eftir	accusative	{0} hektara	um 21 hektara	{0} hektara	um 2 hektara
area	hectares	masculine	Einn hektari eftir	genitive	{0} hektara	til 21 hektara	{0} hektara	til 2 hektara
area	hectares	masculine	Einn hektari eftir	dative	{0} hektara	frá 21 hektara	{0} hekturum	frá 2 hekturum
digital	bits	masculine	Einn biti eftir	nominative	{0} biti	hér er 21 biti	{0} bitar	hér er 2 bitar
digital	bits	masculine	Einn biti eftir	accusative	{0} bita	um 21 bita	{0} bita	um 2 bita
digital	bits	masculine	Einn biti eftir	genitive	{0} bita	til 21 bita	{0} bita	til 2 bita
digital	bits	masculine	Einn biti eftir	dative	{0} bita	frá 21 bita	{0} bitum	frá 2 bitum
digital	byte ( = 8 bit)	neuter	Eitt bæti eftir	nominative	{0} bæti	hér er 21 bæti	{0} bæti	hér er 2 bæti
digital	byte ( = 8 bit)	neuter	Eitt bæti eftir	accusative	{0} bæti	um 21 bæti	{0} bæti	um 2 bæti
digital	byte ( = 8 bit)	neuter	Eitt bæti eftir	genitive	{0} bætis	til 21 bætis	{0} bæta	til 2 bæta
digital	byte ( = 8 bit)	neuter	Eitt bæti eftir	dative	{0} bæti	frá 21 bæti	{0} bætum	frá 2 bætum
duration	seconds	feminine	Ein sekúnda eftir	nominative	{0} sekúnda	hér er 21 sekúnda	{0} sekúndur	hér er 2 sekúndur
duration	seconds	feminine	Ein sekúnda eftir	accusative	{0} sekúndu	um 21 sekúndu	{0} sekúndur	um 2 sekúndur
duration	seconds	feminine	Ein sekúnda eftir	genitive	{0} sekúndu	til 21 sekúndu	{0} sekúndna	til 2 sekúndna
duration	seconds	feminine	Ein sekúnda eftir	dative	{0} sekúndu	frá 21 sekúndu	{0} sekúndum	frá 2 sekúndum
duration	minute ( = 60 sec)	feminine	Ein mínúta eftir	nominative	{0} mínúta	hér er 21 mínúta	{0} mínútur	hér er 2 mínútur
duration	minute ( = 60 sec)	feminine	Ein mínúta eftir	accusative	{0} mínútu	um 21 mínútu	{0} mínútur	um 2 mínútur
duration	minute ( = 60 sec)	feminine	Ein mínúta eftir	genitive	{0} mínútu	til 21 mínútu	{0} mínútna	til 2 mínútna
duration	minute ( = 60 sec)	feminine	Ein mínúta eftir	dative	{0} mínútu	frá 21 mínútu	{0} mínútum	frá 2 mínútum
duration	hour ( = 3,600 sec)	feminine	Ein klukkustund eftir	nominative	{0} klukkustund	hér er 21 klukkustund	{0} klukkustundir	hér er 2 klukkustundir
duration	hour ( = 3,600 sec)	feminine	Ein klukkustund eftir	accusative	{0} klukkustund	um 21 klukkustund	{0} klukkustundir	um 2 klukkustundir
duration	hour ( = 3,600 sec)	feminine	Ein klukkustund eftir	genitive	{0} klukkustundar	til 21 klukkustundar	{0} klukkustunda	til 2 klukkustunda
duration	hour ( = 3,600 sec)	feminine	Ein klukkustund eftir	dative	{0} klukkustund	frá 21 klukkustund	{0} klukkustundum	frá 2 klukkustundum
duration	day ( = 86,400 sec)	masculine	Einn dagur eftir	nominative	{0} dagur	hér er 21 dagur	{0} dagar	hér er 2 dagar
duration	day ( = 86,400 sec)	masculine	Einn dagur eftir	accusative	{0} dag	um 21 dag	{0} daga	um 2 daga
duration	day ( = 86,400 sec)	masculine	Einn dagur eftir	genitive	{0} dags	til 21 dags	{0} daga	til 2 daga
duration	day ( = 86,400 sec)	masculine	Einn dagur eftir	dative	{0} degi	frá 21 degi	{0} dögum	frá 2 dögum
duration	day-person ( = 86,400 sec)	masculine	Einn dagur eftir	nominative	{0} dagur	hér er 21 dagur	{0} dagar	hér er 2 dagar
duration	day-person ( = 86,400 sec)	masculine	Einn dagur eftir	accusative	{0} dag	um 21 dag	{0} daga	um 2 daga
duration	day-person ( = 86,400 sec)	masculine	Einn dagur eftir	genitive	{0} dags	til 21 dags	{0} daga	til 2 daga
duration	day-person ( = 86,400 sec)	masculine	Einn dagur eftir	dative	{0} degi	frá 21 degi	{0} dögum	frá 2 dögum
duration	week ( = 604,800 sec)	feminine	Ein vika eftir	nominative	{0} vika	hér er 21 vika	{0} vikur	hér er 2 vikur
duration	week ( = 604,800 sec)	feminine	Ein vika eftir	accusative	{0} viku	um 21 viku	{0} vikur	um 2 vikur
duration	week ( = 604,800 sec)	feminine	Ein vika eftir	genitive	{0} viku	til 21 viku	{0} vikna	til 2 vikna
duration	week ( = 604,800 sec)	feminine	Ein vika eftir	dative	{0} viku	frá 21 viku	{0} vikum	frá 2 vikum
electric-current	amperes	neuter	Eitt amper eftir	nominative	{0} amper	hér er 21 amper	{0} amper	hér er 2 amper
electric-current	amperes	neuter	Eitt amper eftir	accusative	{0} amper	um 21 amper	{0} amper	um 2 amper
electric-current	amperes	neuter	Eitt amper eftir	genitive	{0} ampers	til 21 ampers	{0} ampera	til 2 ampera
electric-current	amperes	neuter	Eitt amper eftir	dative	{0} amperi	frá 21 amperi	{0} amperum	frá 2 amperum
electric-resistance	ohms	neuter	Eitt ohm eftir	nominative	{0} ohm	hér er 21 ohm	{0} ohm	hér er 2 ohm
electric-resistance	ohms	neuter	Eitt ohm eftir	accusative	{0} óm	um 21 óm	{0} óm	um 2 óm
electric-resistance	ohms	neuter	Eitt ohm eftir	genitive	{0} óms	til 21 óms	{0} óma	til 2 óma
electric-resistance	ohms	neuter	Eitt ohm eftir	dative	{0} ómi	frá 21 ómi	{0} ómum	frá 2 ómum
energy	joules	neuter	Eitt júl eftir	nominative	{0} júl	hér er 21 júl	{0} júl	hér er 2 júl
energy	joules	neuter	Eitt júl eftir	accusative	{0} júl	um 21 júl	{0} júl	um 2 júl
energy	joules	neuter	Eitt júl eftir	genitive	{0} júls	til 21 júls	{0} júla	til 2 júla
energy	joules	neuter	Eitt júl eftir	dative	{0} júli	frá 21 júli	{0} júlum	frá 2 júlum
energy	calorie ( = 4.184 J)	feminine	Ein kaloría eftir	nominative	{0} kaloría	hér er 21 kaloría	{0} kaloríur	hér er 2 kaloríur
energy	calorie ( = 4.184 J)	feminine	Ein kaloría eftir	accusative	{0} kaloríu	um 21 kaloríu	{0} kaloríur	um 2 kaloríur
energy	calorie ( = 4.184 J)	feminine	Ein kaloría eftir	genitive	{0} kaloríu	til 21 kaloríu	{0} kaloría	til 2 kaloría
energy	calorie ( = 4.184 J)	feminine	Ein kaloría eftir	dative	{0} kaloríu	frá 21 kaloríu	{0} kaloríum	frá 2 kaloríum
force	newtons	neuter	Eitt njúton eftir	nominative	{0} njúton	hér er 21 njúton	{0} njúton	hér er 2 njúton
force	newtons	neuter	Eitt njúton eftir	accusative	{0} njúton	um 21 njúton	{0} njúton	um 2 njúton
force	newtons	neuter	Eitt njúton eftir	genitive	{0} njútons	til 21 njútons	{0} njútons	til 2 njútons
force	newtons	neuter	Eitt njúton eftir	dative	{0} njútoni	frá 21 njútoni	{0} njútoni	frá 2 njútoni
frequency	hertz	neuter	Eitt hertz eftir	nominative	{0} hertz	hér er 21 hertz	{0} hertz	hér er 2 hertz
frequency	hertz	neuter	Eitt hertz eftir	accusative	{0} hertz	um 21 hertz	{0} hertz	um 2 hertz
frequency	hertz	neuter	Eitt hertz eftir	genitive	{0} hertz	til 21 hertz	{0} hertza	til 2 hertza
frequency	hertz	neuter	Eitt hertz eftir	dative	{0} hertzi	frá 21 hertzi	{0} hertzum	frá 2 hertzum
graphics	pixel ( = 1 px)	masculine	Einn pixill eftir	nominative	{0} pixill	hér er 21 pixill	{0} pixlar	hér er 2 pixlar
graphics	pixel ( = 1 px)	masculine	Einn pixill eftir	accusative	{0} pixil	um 21 pixil	{0} pixla	um 2 pixla
graphics	pixel ( = 1 px)	masculine	Einn pixill eftir	genitive	{0} pixils	til 21 pixils	{0} pixla	til 2 pixla
graphics	pixel ( = 1 px)	masculine	Einn pixill eftir	dative	{0} pixli	frá 21 pixli	{0} pixlum	frá 2 pixlum
illuminance	lux	neuter	Eitt lúx eftir	nominative	{0} lúx	hér er 21 lúx	{0} lúx	hér er 2 lúx
illuminance	lux	neuter	Eitt lúx eftir	accusative	{0} lúx	um 21 lúx	{0} lúx	um 2 lúx
illuminance	lux	neuter	Eitt lúx eftir	genitive	{0} lúx	til 21 lúx	{0} lúxa	til 2 lúxa
illuminance	lux	neuter	Eitt lúx eftir	dative	{0} lúxi	frá 21 lúxi	{0} lúxum	frá 2 lúxum
length	meters	masculine	Einn metri eftir	nominative	{0} metri	hér er 21 metri	{0} metrar	hér er 2 metrar
length	meters	masculine	Einn metri eftir	accusative	{0} metra	um 21 metra	{0} metra	um 2 metra
length	meters	masculine	Einn metri eftir	genitive	{0} metra	til 21 metra	{0} metra	til 2 metra
length	meters	masculine	Einn metri eftir	dative	{0} metra	frá 21 metra	{0} metrum	frá 2 metrum
length	mile-scandinavian ( = 10 km)	feminine	Ein sænsk míla eftir	nominative	{0} sænsk míla	hér er 21 sænsk míla	{0} sænskar mílur	hér er 2 sænskar mílur
length	mile-scandinavian ( = 10 km)	feminine	Ein sænsk míla eftir	accusative	{0} sænska mílu	um 21 sænska mílu	{0} sænskar mílur	um 2 sænskar mílur
length	mile-scandinavian ( = 10 km)	feminine	Ein sænsk míla eftir	genitive	{0} sænskrar mílu	til 21 sænskrar mílu	{0} sænskra mílna	til 2 sænskra mílna
length	mile-scandinavian ( = 10 km)	feminine	Ein sænsk míla eftir	dative	{0} sænskri mílu	frá 21 sænskri mílu	{0} sænskum mílum	frá 2 sænskum mílum
luminous-flux	lumen	neuter	Eitt lúmen eftir	nominative	{0} lúmen	hér er 21 lúmen	{0} lúmen	hér er 2 lúmen
luminous-flux	lumen	neuter	Eitt lúmen eftir	accusative	{0} lúmen	um 21 lúmen	{0} lúmen	um 2 lúmen
luminous-flux	lumen	neuter	Eitt lúmen eftir	genitive	{0} lúmens	til 21 lúmens	{0} lúmena	til 2 lúmena
luminous-flux	lumen	neuter	Eitt lúmen eftir	dative	{0} lúmeni	frá 21 lúmeni	{0} lúmenum	frá 2 lúmenum
luminous-intensity	candela	neuter	Eitt kerti eftir	nominative	{0} kerti	hér er 21 kerti	{0} kerti	hér er 2 kerti
luminous-intensity	candela	neuter	Eitt kerti eftir	accusative	{0} kerti	um 21 kerti	{0} kerti	um 2 kerti
luminous-intensity	candela	neuter	Eitt kerti eftir	genitive	{0} kertis	til 21 kertis	{0} kerta	til 2 kerta
luminous-intensity	candela	neuter	Eitt kerti eftir	dative	{0} kerti	frá 21 kerti	{0} kertum	frá 2 kertum
mass	carat ( = 200 mg)	neuter	Eitt karat eftir	nominative	{0} karat	hér er 21 karat	{0} karöt	hér er 2 karöt
mass	carat ( = 200 mg)	neuter	Eitt karat eftir	accusative	{0} karat	um 21 karat	{0} karöt	um 2 karöt
mass	carat ( = 200 mg)	neuter	Eitt karat eftir	genitive	{0} karat	til 21 karat	{0} karöt	til 2 karöt
mass	carat ( = 200 mg)	neuter	Eitt karat eftir	dative	{0} karat	frá 21 karat	{0} karöt	frá 2 karöt
mass	grams	neuter	Eitt gramm eftir	nominative	{0} gramm	hér er 21 gramm	{0} grömm	hér er 2 grömm
mass	grams	neuter	Eitt gramm eftir	accusative	{0} gramm	um 21 gramm	{0} grömm	um 2 grömm
mass	grams	neuter	Eitt gramm eftir	genitive	{0} gramms	til 21 gramms	{0} gramma	til 2 gramma
mass	grams	neuter	Eitt gramm eftir	dative	{0} grammi	frá 21 grammi	{0} grömmum	frá 2 grömmum
mass	kilograms	neuter	Eitt kílógramm eftir	nominative	{0} kílógramm	hér er 21 kílógramm	{0} kílógrömm	hér er 2 kílógrömm
mass	kilograms	neuter	Eitt kílógramm eftir	accusative	{0} kílógramm	um 21 kílógramm	{0} kílógrömm	um 2 kílógrömm
mass	kilograms	neuter	Eitt kílógramm eftir	genitive	{0} kílógramms	til 21 kílógramms	{0} kílógramma	til 2 kílógramma
mass	kilograms	neuter	Eitt kílógramm eftir	dative	{0} kílógrammi	frá 21 kílógrammi	{0} kílógrömmum	frá 2 kílógrömmum
mass	metric tons	neuter	Eitt tonn eftir	nominative	{0} tonn	hér er 21 tonn	{0} tonn	hér er 2 tonn
mass	metric tons	neuter	Eitt tonn eftir	accusative	{0} tonn	um 21 tonn	{0} tonn	um 2 tonn
mass	metric tons	neuter	Eitt tonn eftir	genitive	{0} tonns	til 21 tonns	{0} tonna	til 2 tonna
mass	metric tons	neuter	Eitt tonn eftir	dative	{0} tonni	frá 21 tonni	{0} tonnum	frá 2 tonnum
portion	parts per million	masculine	Einn milljónarhluti eftir	nominative	{0} milljónarhluti	hér er 21 milljónarhluti	{0} milljónarhlutar	hér er 2 milljónarhlutar
portion	parts per million	masculine	Einn milljónarhluti eftir	accusative	{0} milljónarhluta	um 21 milljónarhluta	{0} milljónarhluta	um 2 milljónarhluta
portion	parts per million	masculine	Einn milljónarhluti eftir	genitive	{0} milljónarhluta	til 21 milljónarhluta	{0} milljónarhluta	til 2 milljónarhluta
portion	parts per million	masculine	Einn milljónarhluti eftir	dative	{0} milljónarhluta	frá 21 milljónarhluta	{0} milljónarhlutum	frá 2 milljónarhlutum
portion	permyriad	neuter	Eitt permyriad eftir	nominative	{0} permyriad	hér er 21 permyriad	{0} permyriad	hér er 2 permyriad
portion	permyriad	neuter	Eitt permyriad eftir	accusative	{0} permyriad	um 21 permyriad	{0} permyriad	um 2 permyriad
portion	permyriad	neuter	Eitt permyriad eftir	genitive	{0} permyriad	til 21 permyriad	{0} permyriad	til 2 permyriad
portion	permyriad	neuter	Eitt permyriad eftir	dative	{0} permyriad	frá 21 permyriad	{0} permyriad	frá 2 permyriad
portion	permille	neuter	Eitt prómill eftir	nominative	{0} prómill	hér er 21 prómill	{0} prómill	hér er 2 prómill
portion	permille	neuter	Eitt prómill eftir	accusative	{0} prómill	um 21 prómill	{0} prómill	um 2 prómill
portion	permille	neuter	Eitt prómill eftir	genitive	{0} prómills	til 21 prómills	{0} prómilla	til 2 prómilla
portion	permille	neuter	Eitt prómill eftir	dative	{0} prómilli	frá 21 prómilli	{0} prómillum	frá 2 prómillum
portion	percent	neuter	Eitt prósent eftir	nominative	{0} prósent	hér er 21 prósent	{0} prósent	hér er 2 prósent
portion	percent	neuter	Eitt prósent eftir	accusative	{0} prósent	um 21 prósent	{0} prósent	um 2 prósent
portion	percent	neuter	Eitt prósent eftir	genitive	{0} prósents	til 21 prósents	{0} prósenta	til 2 prósenta
portion	percent	neuter	Eitt prósent eftir	dative	{0} prósenti	frá 21 prósenti	{0} prósentum	frá 2 prósentum
portion	karat ( = 4.1˙6%)	neuter	Eitt karat eftir	nominative	{0} karat	hér er 21 karat	{0} karöt	hér er 2 karöt
portion	karat ( = 4.1˙6%)	neuter	Eitt karat eftir	accusative	{0} karat	um 21 karat	{0} karöt	um 2 karöt
portion	karat ( = 4.1˙6%)	neuter	Eitt karat eftir	genitive	{0} karats	til 21 karats	{0} karata	til 2 karata
portion	karat ( = 4.1˙6%)	neuter	Eitt karat eftir	dative	{0} karati	frá 21 karati	{0} karötum	frá 2 karötum
power	watts	neuter	Eitt vatt eftir	nominative	{0} vatt	hér er 21 vatt	{0} vött	hér er 2 vött
power	watts	neuter	Eitt vatt eftir	accusative	{0} vatt	um 21 vatt	{0} vött	um 2 vött
power	watts	neuter	Eitt vatt eftir	genitive	{0} vatts	til 21 vatts	{0} vatta	til 2 vatta
power	watts	neuter	Eitt vatt eftir	dative	{0} vatti	frá 21 vatti	{0} vöttum	frá 2 vöttum
pressure	pascals	neuter	Eitt paskal eftir	nominative	{0} paskal	hér er 21 paskal	{0} pasköl	hér er 2 pasköl
pressure	pascals	neuter	Eitt paskal eftir	accusative	{0} paskal	um 21 paskal	{0} pasköl	um 2 pasköl
pressure	pascals	neuter	Eitt paskal eftir	genitive	{0} paskals	til 21 paskals	{0} paskala	til 2 paskala
pressure	pascals	neuter	Eitt paskal eftir	dative	{0} paskali	frá 21 paskali	{0} paskölum	frá 2 paskölum
pressure	bars	neuter	Eitt bar eftir	nominative	{0} bar	hér er 21 bar	{0} bör	hér er 2 bör
pressure	bars	neuter	Eitt bar eftir	accusative	{0} bar	um 21 bar	{0} bör	um 2 bör
pressure	bars	neuter	Eitt bar eftir	genitive	{0} bars	til 21 bars	{0} bara	til 2 bara
pressure	bars	neuter	Eitt bar eftir	dative	{0} bari	frá 21 bari	{0} börum	frá 2 börum
pressure	atmosphere ( = 1.01325 bar)	feminine	Ein loftþyngd eftir	nominative	{0} loftþyngd	hér er 21 loftþyngd	{0} loftþyngdir	hér er 2 loftþyngdir
pressure	atmosphere ( = 1.01325 bar)	feminine	Ein loftþyngd eftir	accusative	{0} loftþyngd	um 21 loftþyngd	{0} loftþyngdir	um 2 loftþyngdir
pressure	atmosphere ( = 1.01325 bar)	feminine	Ein loftþyngd eftir	genitive	{0} loftþyngdar	til 21 loftþyngdar	{0} loftþyngda	til 2 loftþyngda
pressure	atmosphere ( = 1.01325 bar)	feminine	Ein loftþyngd eftir	dative	{0} loftþyngd	frá 21 loftþyngd	{0} loftþyngdum	frá 2 loftþyngdum
substance-amount	mole ( = 602,214,076,000,000,000,000,000 items)	neuter	Eitt mól eftir	nominative	{0} mól	hér er 21 mól	{0} mól	hér er 2 mól
substance-amount	mole ( = 602,214,076,000,000,000,000,000 items)	neuter	Eitt mól eftir	accusative	{0} mól	um 21 mól	{0} mól	um 2 mól
substance-amount	mole ( = 602,214,076,000,000,000,000,000 items)	neuter	Eitt mól eftir	genitive	{0} móls	til 21 móls	{0} móla	til 2 móla
substance-amount	mole ( = 602,214,076,000,000,000,000,000 items)	neuter	Eitt mól eftir	dative	{0} móli	frá 21 móli	{0} mólum	frá 2 mólum
temperature	°	feminine	Ein ° eftir	nominative	{0}°	hér er 21°	{0}°	hér er 2°
temperature	°	feminine	Ein ° eftir	accusative	{0} gráðu	um 21 gráðu	{0} gráður	um 2 gráður
temperature	°	feminine	Ein ° eftir	genitive	{0} gráðu	til 21 gráðu	{0} gráða	til 2 gráða
temperature	°	feminine	Ein ° eftir	dative	{0} gráðu	frá 21 gráðu	{0} gráðum	frá 2 gráðum
temperature	celsius ( = 1 K)	feminine	Ein gráða á Celsíus eftir	nominative	{0} gráða á Celsíus	hér er 21 gráða á Celsíus	{0} gráður á Celsíus	hér er 2 gráður á Celsíus
temperature	celsius ( = 1 K)	feminine	Ein gráða á Celsíus eftir	accusative	{0} gráðu á Celsíus	um 21 gráðu á Celsíus	{0} gráður á Celsíus	um 2 gráður á Celsíus
temperature	celsius ( = 1 K)	feminine	Ein gráða á Celsíus eftir	genitive	{0} gráðu á Celsíus	til 21 gráðu á Celsíus	{0} gráða á Celsíus	til 2 gráða á Celsíus
temperature	celsius ( = 1 K)	feminine	Ein gráða á Celsíus eftir	dative	{0} gráðu á Celsíus	frá 21 gráðu á Celsíus	{0} gráðum á Celsíus	frá 2 gráðum á Celsíus
temperature	kelvins	neuter	Eitt kelvin eftir	nominative	{0} kelvin	hér er 21 kelvin	{0} kelvin	hér er 2 kelvin
temperature	kelvins	neuter	Eitt kelvin eftir	accusative	{0} kelvin	um 21 kelvin	{0} kelvin	um 2 kelvin
temperature	kelvins	neuter	Eitt kelvin eftir	genitive	{0} kelvins	til 21 kelvins	{0} kelvina	til 2 kelvina
temperature	kelvins	neuter	Eitt kelvin eftir	dative	{0} kelvini	frá 21 kelvini	{0} kelvinum	frá 2 kelvinum
typewidth	typographic ems	neuter	Eitt em eftir	nominative	{0} em	hér er 21 em	{0} em	hér er 2 em
typewidth	typographic ems	neuter	Eitt em eftir	accusative	{0} em	um 21 em	{0} em	um 2 em
typewidth	typographic ems	neuter	Eitt em eftir	genitive	{0} em	til 21 em	{0} em	til 2 em
typewidth	typographic ems	neuter	Eitt em eftir	dative	{0} em	frá 21 em	{0} em	frá 2 em
voltage	volts	neuter	Eitt volt eftir	nominative	{0} volt	hér er 21 volt	{0} volt	hér er 2 volt
voltage	volts	neuter	Eitt volt eftir	accusative	{0} volt	um 21 volt	{0} volt	um 2 volt
voltage	volts	neuter	Eitt volt eftir	genitive	{0} volts	til 21 volts	{0} volta	til 2 volta
voltage	volts	neuter	Eitt volt eftir	dative	{0} volti	frá 21 volti	{0} voltum	frá 2 voltum
volume	cup-metric ( = 2.5 dL)	masculine	Einn ástralskur bolli eftir	nominative	{0} ástralskur bolli	hér er 21 ástralskur bolli	{0} ástralskir bollar	hér er 2 ástralskir bollar
volume	cup-metric ( = 2.5 dL)	masculine	Einn ástralskur bolli eftir	accusative	{0} ástralskan bolla	um 21 ástralskan bolla	{0} ástralska bolla	um 2 ástralska bolla
volume	cup-metric ( = 2.5 dL)	masculine	Einn ástralskur bolli eftir	genitive	{0} ástralsks bolla	til 21 ástralsks bolla	{0} ástralskra bolla	til 2 ástralskra bolla
volume	cup-metric ( = 2.5 dL)	masculine	Einn ástralskur bolli eftir	dative	{0} áströlskum bolla	frá 21 áströlskum bolla	{0} áströlskum bollum	frá 2 áströlskum bollum
volume	pint-metric ( = 5 dL)	feminine	Ein mpt eftir	nominative	{0} mpt	hér er 21 mpt	{0} mpt	hér er 2 mpt
volume	pint-metric ( = 5 dL)	feminine	Ein mpt eftir	accusative	{0} mpt	um 21 mpt	{0} mpt	um 2 mpt
volume	pint-metric ( = 5 dL)	feminine	Ein mpt eftir	genitive	{0} mpt	til 21 mpt	{0} mpt	til 2 mpt
volume	pint-metric ( = 5 dL)	feminine	Ein mpt eftir	dative	{0} mpt	frá 21 mpt	{0} mpt	frá 2 mpt
volume	liters	masculine	Einn lítri eftir	nominative	{0} lítri	hér er 21 lítri	{0} lítrar	hér er 2 lítrar
volume	liters	masculine	Einn lítri eftir	accusative	{0} lítri	um 21 lítri	{0} lítrar	um 2 lítrar
volume	liters	masculine	Einn lítri eftir	genitive	{0} lítri	til 21 lítri	{0} lítrar	til 2 lítrar
volume	liters	masculine	Einn lítri eftir	dative	{0} lítri	frá 21 lítri	{0} lítrar	frá 2 lítrar
year-duration	month ( = 0.08˙3 yrs)	masculine	Einn mánuður eftir	nominative	{0} mánuður	hér er 21 mánuður	{0} mánuðir	hér er 2 mánuðir
year-duration	month ( = 0.08˙3 yrs)	masculine	Einn mánuður eftir	accusative	{0} mánuð	um 21 mánuð	{0} mánuði	um 2 mánuði
year-duration	month ( = 0.08˙3 yrs)	masculine	Einn mánuður eftir	genitive	{0} mánaðar	til 21 mánaðar	{0} mánaða	til 2 mánaða
year-duration	month ( = 0.08˙3 yrs)	masculine	Einn mánuður eftir	dative	{0} mánuði	frá 21 mánuði	{0} mánuðum	frá 2 mánuðum
year-duration	years	neuter	Eitt ár eftir	nominative	{0} ár	hér er 21 ár	{0} ár	hér er 2 ár
